,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1127,0,0,0,0.82
1,846,237,0,44,0.82
2,548,513,51,15,0.6153462482360997
3,514,505,84,22,0.4087773041734925
4,556,444,116,8,0.3928434048801232
5,574,386,143,17,0.4268641812060416
6,577,366,165,11,0.4451355086429692
7,585,320,193,21,0.45148288759974436
8,597,292,214,15,0.46200989803188225
9,592,257,246,23,0.4743398834804982
10,607,230,272,8,0.4767410618686357
11,610,195,286,24,0.49207883593937973
12,616,182,306,11,0.4973445560849111
13,626,140,326,23,0.5051301986505715
14,647,111,341,12,0.5157096714155752
15,676,62,351,22,0.5345006910555191
16,693,44,365,8,0.5569539339076034
17,726,5,364,13,0.5721264355983721
18,744,0,362,1,0.5969071694898155
19,756,0,351,0,0.6103806383328637
20,767,0,340,0,0.6174462130444355
21,783,0,323,1,0.6238243620548343
22,795,1,305,6,0.6330385736747752
23,811,0,294,2,0.6390881189645999
24,828,1,278,0,0.649645090798663
25,848,0,259,0,0.6602347202169618
26,863,1,243,0,0.6728621670892798
27,876,0,228,3,0.6821475748908246
28,890,0,215,2,0.6900706042489524
29,913,1,191,2,0.6992471113335554
30,929,1,176,1,0.7139414579992015
31,931,10,158,8,0.7244783943727665
32,933,16,147,11,0.7228588282212365
33,943,6,153,5,0.7225112393958077
34,958,0,148,1,0.7318431059719313
35,969,0,136,2,0.743169821028097
36,976,0,129,2,0.7498140045251735
37,989,0,118,0,0.7540692795963587
38,1008,0,99,0,0.7620995066279841
39,1019,0,88,0,0.7725828286896378
40,1029,0,77,1,0.7781642250108577
41,1033,0,73,1,0.782705319575059
42,1040,0,65,2,0.7844990603901493
43,1044,5,58,0,0.7873293719637711
44,1051,1,53,2,0.7884368611368178
45,1054,0,52,1,0.7915890172229985
46,1036,18,44,9,0.7931128053496858
47,1003,31,52,21,0.7810799574727542
48,840,166,75,24,0.7604618354862153
49,604,370,107,23,0.6338180224199952
50,592,354,137,20,0.4642383888389002
51,609,310,160,21,0.4617410177875365
52,601,288,192,16,0.47866628388678295
53,613,250,213,21,0.4799240152459982
54,617,224,233,20,0.49209125366986967
55,621,196,261,15,0.499531924805943
56,624,171,280,18,0.5077685392007326
57,634,141,306,11,0.5133336230136484
58,647,111,317,15,0.5254627062557794
59,667,72,333,16,0.537402156286787
60,680,40,352,15,0.5554029383042554
