,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1114,0,0,0,0.82
1,654,396,0,64,0.82
2,504,540,65,4,0.82
3,542,441,100,30,0.82
4,527,452,131,2,0.82
5,569,353,154,36,0.82
6,573,348,186,4,0.82
7,591,272,206,41,0.82
8,613,251,244,2,0.82
9,614,193,267,35,0.82
10,616,194,297,1,0.82
11,630,125,327,25,0.82
12,636,129,339,3,0.82
13,628,86,356,37,0.82
14,633,87,383,4,0.82
15,637,33,402,34,0.82
16,631,52,420,3,0.82
17,637,17,424,26,0.82
18,626,30,439,9,0.82
19,631,7,442,24,0.82
20,634,12,448,8,0.82
21,640,5,439,18,0.82
22,650,9,432,11,0.82
23,640,9,433,20,0.82
24,640,9,437,16,0.82
25,647,11,427,16,0.82
26,648,12,422,18,0.82
27,658,9,413,19,0.82
28,665,10,404,18,0.82
29,667,14,397,18,0.82
30,668,12,391,25,0.82
31,661,21,393,21,0.82
32,664,22,392,17,0.82
33,661,18,394,21,0.82
34,665,20,393,16,0.82
35,670,10,392,22,0.82
36,676,7,390,20,0.82
37,667,18,390,17,0.82
38,666,13,391,21,0.82
39,681,11,385,14,0.82
40,685,9,378,18,0.82
41,666,23,376,24,0.82
42,663,18,387,19,0.82
43,665,15,390,17,0.82
44,669,11,389,16,0.82
45,652,18,397,18,0.82
46,668,7,395,15,0.82
47,667,12,386,18,0.82
48,657,23,382,21,0.82
49,663,17,383,20,0.82
50,659,17,384,21,0.82
51,660,14,391,16,0.82
52,657,10,394,19,0.82
53,660,10,390,18,0.82
54,656,13,395,13,0.82
55,668,7,387,13,0.82
56,659,10,378,27,0.82
57,656,12,387,19,0.82
58,659,12,386,17,0.82
59,660,9,390,15,0.82
60,665,6,381,20,0.82
61,671,5,375,21,0.82
62,658,18,377,18,0.82
63,667,15,370,19,0.82
64,670,14,367,19,0.82
65,667,12,369,22,0.82
66,661,14,377,18,0.82
67,658,12,379,21,0.82
68,662,19,374,11,0.82
69,659,8,374,24,0.82
70,653,10,385,17,0.82
71,660,6,380,19,0.82
72,657,11,379,18,0.82
73,658,13,374,19,0.82
74,661,9,376,15,0.82
75,670,13,363,14,0.82
76,668,10,360,20,0.82
77,661,14,357,25,0.82
78,670,6,360,21,0.82
79,666,13,357,20,0.82
80,654,19,361,19,0.82
81,657,12,363,20,0.82
82,663,11,360,16,0.82
83,653,11,362,24,0.82
84,654,14,368,14,0.82
85,662,15,359,13,0.82
86,657,14,355,23,0.82
87,651,17,360,19,0.82
