,links,citizen_vision,cop_vision,max_jail_term,Run,mean_peak_size,std_peak_size,mean_peak_interval,std_peak_interval,perc_time_rebel,perc_time_calm,Legitimacy,Peaks
0,5,1,1,27,0,239.7377049180328,65.12507553611786,6.6,1.5937377450509227,0.9975062344139651,0.0024937655860349127,0.5412404774656331,61
1,5,1,1,27,1,182.5818181818182,44.157853583002094,7.314814814814815,1.9324142841809175,0.9975062344139651,0.0024937655860349127,0.5795143284525744,55
2,5,1,1,27,2,207.0344827586207,50.874411126725406,6.9298245614035086,1.5316502867169928,0.9975062344139651,0.0024937655860349127,0.5625657870257051,58
3,5,1,1,27,3,226.12280701754386,65.0144572789664,7.089285714285714,1.9482298349516975,0.9975062344139651,0.0024937655860349127,0.546769468394481,57
4,5,1,1,27,4,192.17543859649123,49.49078340814068,7.053571428571429,1.994811509687989,0.9975062344139651,0.0024937655860349127,0.5668511180196182,57
5,5,7,8,27,5,352.2,85.58831695973464,77.75,35.258864133718205,0.12967581047381546,0.6633416458852868,0.7779115043518738,5
6,5,7,8,27,6,247.64285714285714,112.4402108696358,28.0,14.04936352240255,0.4239401496259352,0.24189526184538654,0.7123030292319702,14
7,5,7,8,27,7,331.44444444444446,87.9117121651175,46.625,21.070936737601393,0.2543640897755611,0.45885286783042395,0.7226814891343205,9
8,5,7,8,27,8,372.75,52.38499308007972,59.666666666666664,16.99673171197595,0.11221945137157108,0.7082294264339152,0.7843007909879063,4
9,5,7,8,27,9,472.0,0.0,,,0.029925187032418952,0.7980049875311721,0.7921271649106756,1
10,5,7,1,45,10,153.41379310344828,101.9785363628828,13.928571428571429,9.160975351334327,0.6982543640897756,0.04488778054862843,0.5499473240850886,29
11,5,7,1,45,11,142.0204081632653,66.73722144623655,8.208333333333334,3.4214904971696503,0.9975062344139651,0.0024937655860349127,0.551838434143129,49
12,5,7,1,45,12,142.78,77.63434549218536,8.020408163265307,3.146036028170308,0.9975062344139651,0.0024937655860349127,0.5571056356485936,50
13,5,7,1,45,13,128.66666666666666,61.67060798215703,8.425531914893616,3.5714272780182617,0.9875311720698254,0.0024937655860349127,0.5737930166899711,48
14,5,7,1,45,14,153.28571428571428,73.18544147258672,9.609756097560975,3.90045681364962,0.9775561097256857,0.0024937655860349127,0.5512752456542667,42
15,4,1,8,45,15,153.28571428571428,73.18544147258672,9.609756097560975,3.90045681364962,0.9775561097256857,0.0024937655860349127,0.5512752456542667,42
16,4,1,8,45,16,372.75,52.38499308007972,59.666666666666664,16.99673171197595,0.11221945137157108,0.7082294264339152,0.7843007909879063,4
17,4,1,8,45,17,372.75,52.38499308007972,59.666666666666664,16.99673171197595,0.11221945137157108,0.7082294264339152,0.7843007909879063,4
18,4,1,8,45,18,472.0,0.0,,,0.029925187032418952,0.7980049875311721,0.7921271649106756,1
19,4,1,8,45,19,472.0,0.0,,,0.029925187032418952,0.7980049875311721,0.7921271649106756,1
20,6,4,7,15,20,163.28571428571428,154.57103247902776,9.166666666666666,3.3870669054835956,0.11471321695760599,0.07231920199501247,0.6522743484485864,7
21,6,4,7,15,21,201.5,139.4121587236924,8.818181818181818,4.108044919161819,0.19201995012468828,0.029925187032418952,0.6484998689935435,12
22,6,4,7,15,22,194.66666666666666,116.26158245764401,8.642857142857142,3.957039709847012,0.23690773067331672,0.02743142144638404,0.6601880858659006,15
23,6,4,7,15,23,198.92857142857142,133.20471049463373,8.384615384615385,5.152123707581646,0.20698254364089774,0.0399002493765586,0.6541728585186853,14
