,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
0,1136,0,0,0,0.82,None,4
1,944,150,0,42,0.82,None,4
2,668,404,48,15,0.6893987394377787,None,4
3,639,393,79,22,0.48709014370986925,None,4
4,641,373,105,13,0.4731950250611376,None,4
5,637,335,143,17,0.47959784564368324,None,4
6,643,313,167,7,0.48369351901802793,None,4
7,645,276,193,16,0.49283196017842235,None,4
8,641,262,216,9,0.4989098586467346,None,4
9,646,224,237,20,0.5009525587699717,None,4
10,647,211,254,13,0.5085437221187848,None,4
11,647,178,281,18,0.5129759768676581,None,4
12,648,164,296,16,0.5181836142490244,None,4
13,654,122,325,21,0.521587055643396,None,4
14,679,90,343,9,0.5316849761821825,None,4
15,704,44,356,17,0.5529049310413378,None,4
16,720,32,361,8,0.5731486210636219,None,4
17,743,2,367,9,0.5856537475285553,None,4
18,764,0,357,0,0.6036304233239854,None,4
19,790,0,330,1,0.6174832495000114,None,4
20,805,0,316,0,0.6323190868431405,None,4
21,814,1,302,4,0.6413305405222313,None,4
22,838,0,283,0,0.6457866659691984,None,4
23,847,0,274,0,0.6611971830985914,None,4
24,861,0,260,0,0.6667186583969408,None,4
25,873,0,248,0,0.675391818757513,None,4
26,891,1,228,1,0.6829030724229662,None,4
27,908,0,210,3,0.693927664186625,None,4
28,912,1,204,4,0.7046043487776723,None,4
29,920,1,196,4,0.7068085243500154,None,4
30,937,0,184,0,0.7119459866020164,None,4
31,950,0,170,1,0.7237710409238813,None,4
32,970,0,150,1,0.731908817374614,None,4
33,987,0,133,1,0.7445312543279407,None,4
34,1009,0,111,1,0.7549463269365588,None,4
35,1018,0,102,1,0.7676938352626206,None,4
36,1032,0,89,0,0.7725792221235158,None,4
37,1041,0,80,0,0.7798830035101086,None,4
38,1053,0,68,0,0.7841251123628686,None,4
39,1063,0,54,4,0.7893621311228511,None,4
40,1071,0,49,1,0.7926720978105345,None,4
41,1077,0,42,2,0.7962690216587995,None,4
42,1085,0,35,0,0.798312555227735,None,4
43,1080,8,30,2,0.8015896608959421,None,4
44,1062,13,30,14,0.7979703069283979,None,4
45,1014,46,44,15,0.7881888284054743,None,4
46,753,263,65,38,0.7599636390721074,None,4
47,642,359,105,12,0.5573295390087353,None,4
48,639,320,135,22,0.48495413310818475,None,4
49,645,302,156,13,0.4889494593194469,None,4
50,642,266,186,20,0.49692428672081096,None,4
51,642,251,210,10,0.5009176877973839,None,4
52,648,212,227,26,0.5055862585517968,None,4
53,645,203,253,11,0.5128532446533872,None,4
54,650,163,276,23,0.5157829254000101,None,4
55,662,145,297,8,0.5234396880644472,None,4
56,667,109,313,23,0.5356852984374232,None,4
57,686,90,326,10,0.5421134358784331,None,4
58,716,36,340,18,0.5580116761461713,None,4
59,749,9,346,6,0.5830083336415154,None,4
60,763,0,345,2,0.6085281522807884,None,4
61,779,1,330,0,0.6188847088492381,None,4
62,790,0,319,1,0.6283490164206054,None,4
63,807,0,303,0,0.6348129216853826,None,4
64,822,0,288,0,0.6451148378750498,None,4
65,840,0,269,1,0.6541784789285564,None,4
66,859,0,250,1,0.6650358897080838,None,4
67,872,0,236,2,0.6768683855547909,None,4
68,884,0,225,1,0.6848811986053843,None,4
69,902,0,207,0,0.692684901724303,None,4
70,918,0,189,2,0.7046634196210569,None,4
71,938,0,167,4,0.7145836372282639,None,4
72,952,0,156,1,0.7270364582196844,None,4
73,936,20,142,10,0.736445458117574,None,4
74,925,22,150,11,0.7213459486078685,None,4
75,925,21,149,12,0.7137656126245473,None,4
76,899,37,154,17,0.7140460628097143,None,4
77,791,130,158,28,0.6935549960044586,None,4
78,669,228,185,23,0.6077653996771608,None,4
79,662,225,200,18,0.5228884931257803,None,4
80,648,217,216,20,0.5206145617750723,None,4
81,657,192,231,18,0.5149786428328312,None,4
82,662,169,245,22,0.5251032949248754,None,4
83,667,149,264,17,0.5311895494638085,None,4
84,664,135,279,18,0.5385434083820706,None,4
85,674,110,295,15,0.5394589227753476,None,4
86,683,78,308,23,0.5502335985539933,None,4
87,711,32,338,11,0.5598066043293202,None,4
88,747,0,341,4,0.5857122268975902,None,4
89,757,0,334,1,0.6131802144001479,None,4
90,775,0,316,1,0.6195185183494808,None,4
91,792,0,298,1,0.6300909293873075,None,4
92,812,0,278,1,0.6404818123033706,None,4
93,833,0,258,0,0.6526379037757979,None,4
94,846,0,245,0,0.6658114461880567,None,4
95,862,2,226,1,0.6739638200400122,None,4
96,873,0,218,0,0.6835559435392681,None,4
97,885,0,206,0,0.6911166773699715,None,4
98,900,0,191,0,0.6988089598543926,None,4
99,910,0,181,0,0.7084480738479824,None,4
100,918,1,168,4,0.7148676542632302,None,4
101,917,6,167,1,0.7190836945973639,None,4
102,930,1,155,5,0.7180842259404905,None,4
103,943,0,147,1,0.7265264132134357,None,4
104,960,0,131,0,0.7355678798635269,None,4
105,971,1,117,2,0.7460937257776116,None,4
106,973,2,109,7,0.7519888615382713,None,4
107,988,0,102,1,0.7520493563642743,None,4
108,1000,1,88,2,0.7617517573347834,None,4
109,1011,0,77,3,0.7675347572044406,None,4
110,1019,0,71,1,0.7727562743346996,None,4
111,1029,0,62,0,0.7766602639755562,None,4
112,1030,3,55,3,0.7809860327154978,None,4
113,1038,1,52,0,0.78030217198772,None,4
114,1046,0,45,0,0.7843100699339943,None,4
115,1055,1,33,2,0.7874782789046069,None,4
116,1053,3,29,6,0.7902195679871635,None,4
117,1058,0,32,1,0.7884114314092928,None,4
118,1058,0,32,1,0.791666216096191,None,4
119,1057,2,31,1,0.791666216096191,None,4
120,1054,1,32,4,0.7909436330885454,None,4
121,1055,0,36,0,0.7894961522957505,None,4
122,1055,0,36,0,0.7907609412266,None,4
123,1058,0,33,0,0.7907609412266,None,4
124,1056,0,33,2,0.7918466738426699,None,4
125,1055,0,35,1,0.7907621961072098,None,4
126,1058,0,33,0,0.7905804834801212,None,4
127,1060,0,30,1,0.7918466738426699,None,4
128,1056,2,31,2,0.7923890348133807,None,4
129,1057,0,32,2,0.790401280614252,None,4
130,1062,0,29,0,0.7911240908350243,None,4
131,1064,1,26,0,0.793291844022349,None,4
132,1063,0,27,1,0.7938334663823475,None,4
133,1067,0,24,0,0.7934724508213704,None,4
134,1067,0,23,1,0.7950968013135371,None,4
135,1062,3,23,3,0.7949163435670582,None,4
136,1059,3,28,1,0.7922090975434758,None,4
137,1063,0,28,0,0.7914863258843693,None,4
138,1064,0,27,0,0.7936529085678493,None,4
139,1062,3,26,0,0.7940139241288264,None,4
140,1062,0,26,3,0.7927504707829124,None,4
141,1053,2,26,10,0.7927504707829124,None,4
142,1047,4,36,3,0.7878700581698561,None,4
143,1036,8,38,8,0.7865886648721927,None,4
144,1039,2,48,1,0.7808615627304576,None,4
145,1033,2,46,9,0.7843442443315142,None,4
146,1027,2,54,7,0.7806096030533617,None,4
147,1028,0,62,0,0.7785994624766466,None,4
148,1029,0,61,0,0.78062511722254,None,4
149,1025,2,57,6,0.7810240029736355,None,4
150,1000,9,61,20,0.7779686144669136,None,4
151,999,3,82,6,0.7629732906689269,None,4
152,1000,0,90,0,0.7660910952326097,None,4
153,1005,0,85,0,0.7682065653168142,None,4
154,1007,0,83,0,0.7706135981341373,None,4
155,1011,0,79,0,0.7715529634238885,None,4
156,1015,0,75,0,0.7733912527297735,None,4
157,1018,0,71,1,0.7751759029294741,None,4
158,1019,1,69,1,0.7762993484825985,None,4
159,1023,1,65,1,0.776547080243201,None,4
160,1030,0,60,0,0.778228633118362,None,4
161,1030,0,58,2,0.7814203160750786,None,4
162,1032,0,58,0,0.7810594005821208,None,4
163,1035,0,54,1,0.7822055485147599,None,4
