,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
146,1058,0,26,0,0.7902504022783912,SmallWorld,3
147,1059,1,23,1,0.7915126587994629,SmallWorld,3
148,1060,0,21,2,0.7915126992025313,SmallWorld,3
149,1061,0,21,1,0.7918733357492816,SmallWorld,3
150,1063,1,19,0,0.7924142405895879,SmallWorld,3
151,1061,1,19,2,0.7931354426976855,SmallWorld,3
152,1060,0,22,1,0.7920536425245043,SmallWorld,3
153,1063,0,20,0,0.7920536347818233,SmallWorld,3
154,1064,2,17,0,0.7933157417302273,SmallWorld,3
155,1063,0,17,3,0.7933157426149952,SmallWorld,3
156,1063,0,20,0,0.792774844632602,SmallWorld,3
157,1066,0,16,1,0.7933157417302273,SmallWorld,3
158,1062,1,17,3,0.7942172382828137,SmallWorld,3
159,1062,0,20,1,0.7922339455776969,SmallWorld,3
160,1057,4,21,1,0.7927748426753221,SmallWorld,3
161,1058,0,23,2,0.7902505655716704,SmallWorld,3
162,1038,14,23,8,0.7911521011374477,SmallWorld,3
163,1007,26,32,18,0.7802951812940108,SmallWorld,3
164,888,112,53,29,0.7639610492867704,SmallWorld,3
165,577,396,88,20,0.6776160399543225,SmallWorld,3
166,544,396,125,15,0.44911613853746357,SmallWorld,3
167,569,347,156,7,0.4336464514645228,SmallWorld,3
168,564,325,178,12,0.4565452098327665,SmallWorld,3
169,580,289,193,14,0.45709620488671393,SmallWorld,3
170,567,273,222,13,0.47174431064199757,SmallWorld,3
171,591,232,240,9,0.4683711881529266,SmallWorld,3
172,583,217,253,19,0.4891504970930531,SmallWorld,3
173,582,199,276,14,0.4859510069984872,SmallWorld,3
174,587,172,292,17,0.48973728668186445,SmallWorld,3
175,602,147,307,12,0.4970836545248913,SmallWorld,3
176,602,125,319,20,0.5102474152605887,SmallWorld,3
177,624,87,340,15,0.513090994298369,SmallWorld,3
178,634,58,355,18,0.532397237664292,SmallWorld,3
179,657,18,373,15,0.5425772267708472,SmallWorld,3
180,683,0,377,3,0.5631104128303065,SmallWorld,3
181,699,0,364,0,0.5828724782039405,SmallWorld,3
182,723,0,340,0,0.5924131451802568,SmallWorld,3
183,735,0,326,2,0.6061633189951098,SmallWorld,3
184,751,0,310,2,0.6127940349044724,SmallWorld,3
185,778,0,285,0,0.6222389096316783,SmallWorld,3
186,792,0,268,3,0.6388587138566576,SmallWorld,3
187,809,0,252,2,0.6469046835631809,SmallWorld,3
188,829,0,233,1,0.657647877795504,SmallWorld,3
189,846,1,216,0,0.6704273813589265,SmallWorld,3
190,859,0,203,1,0.6812555460622478,SmallWorld,3
191,874,0,187,2,0.6895855227324572,SmallWorld,3
192,889,0,173,1,0.69903650094643,SmallWorld,3
193,907,0,156,0,0.7088220625967375,SmallWorld,3
194,922,0,138,3,0.7204007763359042,SmallWorld,3
195,932,0,128,3,0.7291492517241257,SmallWorld,3
196,939,0,123,1,0.7351785831362792,SmallWorld,3
197,952,0,110,1,0.7396579485402893,SmallWorld,3
198,963,0,99,1,0.7470310986654982,SmallWorld,3
199,975,0,87,1,0.7529323751377325,SmallWorld,3
200,993,0,69,1,0.7589544137844374,SmallWorld,3
201,1000,0,62,1,0.7670966976887844,SmallWorld,3
202,1011,1,50,1,0.7699834950270783,SmallWorld,3
203,1018,2,41,2,0.7740830469041666,SmallWorld,3
204,998,13,37,15,0.7763286025780917,SmallWorld,3
205,999,8,51,5,0.7643051475902852,SmallWorld,3
206,1009,0,50,2,0.7674161611363935,SmallWorld,3
207,1010,1,48,2,0.7733618507739995,SmallWorld,3
208,1013,0,47,1,0.7735582703599635,SmallWorld,3
209,1012,2,45,2,0.7750395944254351,SmallWorld,3
210,1007,2,47,5,0.7741265919200147,SmallWorld,3
211,1012,0,48,1,0.7717015965868772,SmallWorld,3
212,1015,0,45,1,0.7746674890176399,SmallWorld,3
213,1017,0,43,1,0.7757799018797739,SmallWorld,3
214,1016,0,43,2,0.7765156674209536,SmallWorld,3
215,1018,0,42,0,0.7759680045130082,SmallWorld,3
216,1021,0,39,0,0.777067359006945,SmallWorld,3
217,1023,0,37,0,0.7781598259101501,SmallWorld,3
218,1023,0,35,2,0.7788853909400023,SmallWorld,3
219,1022,0,36,2,0.7785247928749187,SmallWorld,3
220,1024,0,36,0,0.7781622363663177,SmallWorld,3
