,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1150,0,0,0,0.82
1,1068,56,0,26,0.82
2,677,408,30,34,0.7744639695163912
3,550,508,79,12,0.48430489280363387
4,595,429,104,21,0.40788782509186816
5,575,423,136,13,0.44194160581710434
6,620,342,166,17,0.43502594572249786
7,617,322,187,19,0.47095717254472474
8,633,279,215,17,0.4726825056114778
9,630,266,232,16,0.48879279497888856
10,635,231,261,17,0.4897911167064556
11,639,211,277,14,0.49834924233782113
12,642,180,297,21,0.5048902941765699
13,652,152,321,14,0.5108257994956428
14,657,115,347,20,0.5222757978358422
15,686,73,364,16,0.5303471313744068
16,713,30,379,17,0.5534981386908473
17,734,15,381,8,0.5752123555874931
18,744,8,378,8,0.5909628196255599
19,761,1,375,1,0.5976612827856599
20,774,0,364,0,0.6095335588523244
21,789,0,348,1,0.6171573166918772
22,807,0,329,2,0.6254719484539288
23,827,0,311,0,0.6356413886667717
24,844,0,293,1,0.6476994283442484
25,872,1,264,1,0.6576375838973805
26,885,0,252,1,0.6744551222379873
27,904,0,233,1,0.682657197190556
28,925,0,212,1,0.6945171089940827
29,940,1,194,3,0.7077688545833779
30,954,0,181,3,0.7167515697065829
31,971,0,167,0,0.7258119803277223
32,994,1,143,0,0.7370645907914661
33,1007,0,129,2,0.7510819190853966
34,1021,0,117,0,0.7586505266330383
35,1021,3,108,6,0.7670123636916923
36,1033,5,97,3,0.7654080158656054
37,1044,0,90,4,0.7720876860742338
38,1053,0,81,3,0.7784072759305035
39,1066,0,71,0,0.7829973346936886
40,1070,0,64,3,0.7892436462790128
41,1075,1,58,3,0.7903596573676873
42,1078,0,57,2,0.7921811708698762
43,1084,0,51,2,0.7937066843617352
44,1090,1,44,2,0.7959852990784473
45,1086,4,43,4,0.798023136238385
46,1077,7,49,4,0.7956603479352604
47,1021,50,46,20,0.7917150710823024
48,829,209,69,30,0.7547331894966112
49,639,373,108,15,0.6065124636936063
50,615,365,142,12,0.4767174193026332
51,637,322,164,10,0.46680231726619215
52,642,290,180,20,0.4859869845200245
53,649,261,211,10,0.49258785276692646
54,652,235,226,17,0.5032514792004937
55,652,212,248,18,0.5083248231581889
56,659,183,274,13,0.5122465622886238
57,665,160,285,18,0.5220549382910078
58,681,120,313,14,0.528518439419606
59,698,84,335,11,0.5446897775010714
60,735,35,341,16,0.5606066878505801
61,740,15,367,5,0.5885962503606628
62,764,0,359,2,0.5968703738595593
63,779,0,345,1,0.6138552727305924
64,791,1,332,1,0.622549841497875
65,816,0,309,0,0.6292699885368533
66,827,0,296,2,0.6442467073505733
67,842,0,281,2,0.6504301951020547
68,853,0,272,0,0.6594529319415442
69,870,0,254,1,0.6665010544988891
70,891,0,234,0,0.6767828659417978
71,904,1,219,1,0.6900605872549523
72,917,0,206,2,0.6978936825064938
73,928,1,191,5,0.7061257364864919
74,940,3,182,0,0.7123952221912969
75,957,2,164,2,0.7205436973286824
76,974,1,147,3,0.7310899765965785
77,986,2,135,2,0.7416458943187302
78,986,8,123,8,0.7489219470915763
79,991,7,117,10,0.7467828166567938
80,1000,2,117,5,0.7495775497080774
81,1010,0,110,4,0.7568208154900893
82,1025,0,99,0,0.7629676630434782
83,1035,1,87,1,0.7716256035684526
84,1043,0,80,1,0.7761971954340141
85,1053,0,71,0,0.7800858315166466
86,1063,1,59,1,0.7846088636703171
87,1071,1,49,3,0.7882949989740629
88,1076,0,48,0,0.7909939947306212
89,1076,1,45,2,0.7935572380658001
90,1076,0,44,4,0.7930224554571045
91,1069,10,44,1,0.7928441945875393
92,1039,26,43,16,0.7889945968955474
93,896,145,58,25,0.7709482127302129
94,637,368,93,26,0.6631730991070356
95,621,359,126,15,0.4762844934880161
96,631,316,157,16,0.4722051664944411
97,640,292,174,13,0.48489506292775136
98,636,263,198,21,0.4944439667645941
99,649,231,226,12,0.49629930528745025
100,636,209,254,19,0.5102696715270388
101,653,176,273,14,0.5062819139831025
102,667,137,289,22,0.5221010481152581
103,659,125,316,14,0.5350749244792847
104,679,84,332,17,0.5346302835273504
105,693,57,348,14,0.5522417939444656
106,733,6,361,12,0.5650479627704401
107,747,1,362,1,0.5963013181303003
108,766,0,344,1,0.607174707996225
109,774,0,336,1,0.6181304838519618
110,796,1,313,1,0.6227251501121476
111,815,1,294,1,0.6353591988177915
112,828,0,282,1,0.6466349907808786
113,846,1,264,0,0.6546398884632834
114,857,0,254,0,0.6656216581235269
115,876,0,235,0,0.6725893712053048
116,892,0,219,0,0.6844415759611614
117,902,1,203,5,0.6945230903807541
118,922,0,187,2,0.6997871115965102
119,936,0,172,3,0.7131947028482203
120,955,0,155,1,0.7218746859557836
121,958,2,144,7,0.7341096786329926
122,966,5,134,6,0.7345343444017858
123,975,7,127,2,0.7390673104314259
124,967,17,114,12,0.74482782269575
125,880,82,122,26,0.7367126345987686
126,698,245,138,27,0.6679748598771921
127,648,276,169,14,0.5326323227570486
128,663,245,178,21,0.5031385522191029
129,646,243,200,15,0.5152455239822948
130,658,209,216,21,0.5082924037023276
131,662,190,233,18,0.5195441754434251
132,666,165,252,20,0.5257354683838201
133,668,150,264,19,0.5319439135258691
134,670,125,282,21,0.536198315683596
135,670,107,301,20,0.5418825593781283
136,692,63,324,18,0.5452695158998675
137,707,34,343,12,0.5654638226755283
138,729,9,351,7,0.5800827493996179
139,748,1,344,3,0.5976465771325277
140,766,0,329,1,0.610533618056774
141,783,0,311,2,0.6214256831359227
142,801,0,294,1,0.6311890992933066
143,814,0,281,1,0.6420642804009842
144,831,0,264,1,0.6498978060553349
145,847,1,247,1,0.6602738320365703
146,861,0,233,2,0.6699894559910907
147,873,0,223,0,0.6787372281350746
148,888,0,208,0,0.6866478984802501
149,908,0,187,1,0.6961431277908398
150,915,2,177,2,0.7086593825168204
151,933,0,162,1,0.712558846223602
