,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1179,0,0,0,0.82,7,8
1,853,291,0,35,0.82,7,8
2,535,590,45,9,0.5911905220885869,7,8
3,361,731,66,21,0.3830962878120934,7,8
4,379,695,93,12,0.28030977844208393,7,8
5,322,721,111,25,0.295781498756028,7,8
6,408,619,138,14,0.26493563696402644,7,8
7,388,609,167,15,0.3210693648373066,7,8
8,470,517,181,11,0.31405444292990653,7,8
9,494,468,200,16,0.36634099986385327,7,8
10,526,425,220,7,0.3847340196026961,7,8
11,535,391,230,21,0.4081561423828293,7,8
12,546,372,248,11,0.41582530512953586,7,8
13,552,343,263,17,0.4258873765602223,7,8
14,552,335,281,6,0.43285951657410876,7,8
15,561,305,288,20,0.43627504973721987,7,8
16,556,300,307,9,0.4432047749697745,7,8
17,568,264,325,15,0.4439065124990059,7,8
18,578,250,336,6,0.4546753888761009,7,8
19,580,230,341,19,0.46356835416511355,7,8
20,578,225,358,8,0.46572070491362205,7,8
21,586,199,368,15,0.46768722985947053,7,8
22,597,194,366,10,0.4748624400782823,7,8
23,590,185,372,20,0.48191364165300526,7,8
24,597,177,382,10,0.47843313596862874,7,8
25,611,150,386,15,0.4849952831287778,7,8
26,606,157,387,11,0.4960018334793351,7,8
27,617,132,393,18,0.49321930475698433,7,8
28,630,124,398,7,0.5017551903162243,7,8
29,635,111,395,17,0.5114798516779631,7,8
30,641,106,403,8,0.5145736674205458,7,8
31,664,73,399,18,0.5199395995457896,7,8
32,662,79,403,9,0.5358911674423016,7,8
33,679,55,397,20,0.535566295791001,7,8
34,697,58,384,10,0.5466699161437236,7,8
35,714,40,375,19,0.5573803259299195,7,8
36,701,59,376,12,0.5679044101708424,7,8
37,688,58,381,21,0.559082879416196,7,8
38,696,60,379,13,0.5510256575621041,7,8
39,690,58,381,19,0.5561631927662214,7,8
40,692,66,381,8,0.5523946023512414,7,8
41,691,51,386,19,0.5541032301223909,7,8
42,716,33,388,6,0.5542867543626463,7,8
43,749,4,380,9,0.5732990939319205,7,8
44,769,9,359,5,0.5955361469204628,7,8
45,804,2,331,5,0.6062377976110559,7,8
46,823,1,314,4,0.6269597677685206,7,8
47,849,0,292,1,0.6381565796693996,7,8
48,876,0,266,0,0.6539987778516974,7,8
49,887,4,251,0,0.6702578974403562,7,8
50,895,14,230,3,0.6762117026525244,7,8
51,891,20,214,16,0.6788184787699166,7,8
52,854,56,211,17,0.6733389679479354,7,8
53,690,202,222,24,0.645411371500809,7,8
54,637,251,241,9,0.5281393537672404,7,8
55,631,244,247,16,0.4954753746139224,7,8
56,629,239,256,12,0.49251138337589934,7,8
57,639,221,255,19,0.49338076420711224,7,8
58,634,223,266,10,0.5005384072465326,7,8
59,640,206,271,16,0.49942203928421847,7,8
60,632,207,283,10,0.5043154216441663,7,8
61,642,186,288,15,0.5013607461810374,7,8
62,636,190,292,12,0.5092655928827002,7,8
63,636,175,305,13,0.5062520124463992,7,8
64,645,173,301,10,0.5088362019664734,7,8
65,636,167,310,16,0.5142008268461015,7,8
66,639,163,317,8,0.5097055827976863,7,8
67,641,150,319,16,0.5135903365377225,7,8
68,629,151,332,14,0.5156125434712183,7,8
69,633,125,353,13,0.5098035223488664,7,8
70,647,105,359,12,0.5167876698368025,7,8
71,663,84,360,16,0.5276107760830074,7,8
72,658,89,361,15,0.538680449758881,7,8
73,679,55,372,16,0.535438811960723,7,8
74,686,46,375,13,0.552106187515552,7,8
75,725,11,378,6,0.558167344861258,7,8
76,748,1,369,2,0.586112957910823,7,8
77,780,0,339,1,0.6010487134448156,7,8
78,799,0,320,1,0.6192212537477024,7,8
79,811,10,293,6,0.6300507710354836,7,8
80,812,14,282,11,0.6343781075207399,7,8
81,817,14,277,10,0.6336285812870694,7,8
82,835,1,275,7,0.6369563159839668,7,8
83,858,0,258,2,0.6503521482608159,7,8
84,881,0,236,1,0.6651845555849655,7,8
85,896,0,221,1,0.6793715484205207,7,8
86,909,1,208,0,0.6886040636966607,7,8
87,923,1,192,2,0.6966429746891456,7,8
88,937,0,179,1,0.7049643473617111,7,8
89,946,4,163,4,0.714224990827432,7,8
90,938,11,150,18,0.7185269467773341,7,8
91,906,42,154,15,0.7099714896473407,7,8
92,716,216,156,27,0.6853200322820194,7,8
93,630,295,177,13,0.5429294925249676,7,8
94,630,273,193,19,0.48709685220743537,7,8
95,629,265,211,9,0.4898788708673166,7,8
96,632,241,218,22,0.4926608895271979,7,8
97,630,238,239,6,0.4962316601020467,7,8
98,632,214,248,19,0.49853163057954875,7,8
99,630,212,258,12,0.5014479450893241,7,8
100,636,187,267,21,0.5021630558362808,7,8
101,641,184,273,13,0.5081192711336177,7,8
102,629,169,291,21,0.5125588385451256,7,8
103,632,161,312,5,0.5078813632402994,7,8
104,630,138,325,17,0.5135626782459406,7,8
105,647,121,332,10,0.5144694207120115,7,8
106,665,92,335,17,0.5272406600569601,7,8
107,661,92,350,6,0.5404612810392945,7,8
108,678,57,351,22,0.5403106854042208,7,8
109,706,35,361,6,0.5526033353270257,7,8
110,729,14,355,10,0.5740115393784089,7,8
111,736,18,348,4,0.5893926813501595,7,8
112,749,12,336,9,0.5939756577897854,7,8
113,776,1,324,5,0.6013419217013255,7,8
114,799,0,305,2,0.6191599440347703,7,8
115,817,0,288,1,0.6331069527883416,7,8
116,834,1,271,0,0.6438403774462447,7,8
117,850,7,246,3,0.6539605659214086,7,8
118,858,3,239,6,0.6620427599041822,7,8
119,877,0,226,3,0.6670806546313042,7,8
120,891,1,213,1,0.6797674391443593,7,8
121,913,0,193,0,0.6885828973100262,7,8
122,885,33,179,9,0.7025504321083383,7,8
123,686,204,175,41,0.6779195411183244,7,8
124,629,264,207,4,0.5282907538179951,7,8
125,636,233,214,21,0.49525243483166687,7,8
126,633,238,228,5,0.5012270638933035,7,8
127,630,205,252,17,0.5016201244860977,7,8
128,640,202,255,7,0.5037553684308506,7,8
129,644,175,260,23,0.5110829686621884,7,8
130,637,187,274,4,0.5153589789415721,7,8
131,638,160,287,16,0.5130087865154302,7,8
132,646,163,284,8,0.5162864615836776,7,8
133,649,142,281,29,0.5212406347025436,7,8
134,643,157,295,5,0.5227789688476463,7,8
135,640,129,301,30,0.5214342039486403,7,8
136,653,129,310,6,0.5204234523034101,7,8
137,647,103,328,17,0.5315988037480773,7,8
138,649,109,331,6,0.5316168770920919,7,8
139,652,83,337,23,0.5335170581519079,7,8
140,666,82,341,6,0.5366312087199625,7,8
141,665,56,357,17,0.5470403682900363,7,8
142,678,41,370,5,0.549125812002174,7,8
143,692,12,375,14,0.5608298252070143,7,8
144,711,4,376,2,0.5719384950586377,7,8
145,726,0,367,0,0.585671294690321,7,8
146,745,0,347,1,0.5949325165622833,7,8
147,760,2,331,0,0.6053274620259033,7,8
148,780,0,313,0,0.6136262983185284,7,8
149,801,1,291,0,0.625450750874706,7,8
150,816,1,273,3,0.6375483358702227,7,8
151,839,0,252,2,0.6459272405381264,7,8
152,858,0,235,0,0.6601266011505991,7,8
153,873,4,214,2,0.6720790211769786,7,8
154,868,22,190,13,0.6802759247109191,7,8
155,752,124,197,20,0.6721474319933025,7,8
156,648,222,205,17,0.5844028058768885,7,8
157,643,222,211,16,0.5119455897755116,7,8
158,638,220,218,14,0.5095414419019543,7,8
159,635,210,228,15,0.5079994947170272,7,8
160,650,199,229,9,0.5083556975589272,7,8
161,633,198,239,17,0.5192234968941185,7,8
162,634,182,259,11,0.5092339292170552,7,8
163,642,162,268,14,0.5137374082030324,7,8
164,648,151,276,11,0.5208132742538831,7,8
165,637,148,287,14,0.5263547293144375,7,8
166,654,128,295,8,0.5206695165414793,7,8
167,652,122,290,20,0.5341718178960857,7,8
168,648,110,311,13,0.5322589615929137,7,8
169,665,82,316,18,0.533824681587297,7,8
170,669,70,326,15,0.5469197319076079,7,8
171,681,45,339,14,0.5518285107866717,7,8
172,694,36,345,4,0.5629401013585195,7,8
173,718,8,345,8,0.5732604080910992,7,8
174,744,1,333,0,0.5906000155323039,7,8
175,761,0,316,1,0.6080154606240276,7,8
176,773,0,305,0,0.6177487591163434,7,8
177,796,0,282,0,0.6248828003807724,7,8
178,811,0,266,1,0.6384274237463841,7,8
179,828,0,250,0,0.647226008342546,7,8
180,834,1,241,2,0.6576901129861032,7,8
181,850,0,227,0,0.6608280591011781,7,8
182,865,0,212,0,0.671436165903439,7,8
183,882,1,193,1,0.6807019517189238,7,8
184,895,2,179,1,0.6908803778960623,7,8
185,912,3,161,0,0.6987359603519028,7,8
186,930,1,140,5,0.7093996687325447,7,8
187,942,2,130,2,0.7196442144076443,7,8
188,940,0,129,7,0.7269501714055502,7,8
189,953,0,123,0,0.725284115769007,7,8
190,966,1,109,0,0.7338108779663024,7,8
191,982,0,93,1,0.7405902316488802,7,8
192,994,0,80,2,0.7485405863100255,7,8
193,994,0,74,8,0.7538262492727957,7,8
194,1007,0,69,0,0.7527829922753403,7,8
195,1013,0,62,1,0.75958866755851,7,8
196,1021,0,54,1,0.7617533089045542,7,8
197,1027,0,47,2,0.7647422998453022,7,8
198,1033,2,39,1,0.7667360022416605,7,8
199,966,53,35,21,0.7686912256304297,7,8
200,653,339,57,26,0.7280672474716499,7,8
201,598,379,83,15,0.49559255187121753,7,8
202,612,336,112,15,0.46225108659345165,7,8
203,605,327,130,12,0.47681657184661247,7,8
204,617,288,152,16,0.47550811201301596,7,8
205,616,276,170,9,0.4878660588579813,7,8
206,611,253,191,16,0.49098618177633496,7,8
207,614,233,214,9,0.491212256374657,7,8
208,623,205,219,21,0.4976031241675658,7,8
209,622,194,239,12,0.5053435026454479,7,8
210,623,173,249,21,0.5084732736378144,7,8
211,624,159,270,13,0.511245288448546,7,8
212,630,129,284,23,0.5155878076054758,7,8
213,636,115,304,9,0.5221775006130003,7,8
214,644,88,310,19,0.5305236303917058,7,8
215,655,78,318,9,0.538219205835046,7,8
216,667,52,321,19,0.5477185719602844,7,8
217,687,33,331,8,0.5571271528927554,7,8
218,709,14,325,8,0.5732285268460029,7,8
219,716,12,324,4,0.5893705065486023,7,8
220,736,0,316,4,0.5943569619750138,7,8
221,751,1,304,0,0.6078481164595546,7,8
222,757,4,287,8,0.6170583728998563,7,8
223,772,0,277,6,0.6186534645159217,7,8
224,788,3,264,0,0.6287915036467362,7,8
225,799,5,248,3,0.6388799523629023,7,8
226,820,3,228,4,0.6446551432799242,7,8
227,816,12,220,7,0.6576472993788447,7,8
228,816,16,215,8,0.6531072395091067,7,8
229,828,7,209,11,0.6522378586778937,7,8
230,844,1,210,0,0.6606558435963991,7,8
231,851,0,201,3,0.6734964529775241,7,8
232,865,0,190,0,0.677483153962932,7,8
233,879,0,176,0,0.6866701361800139,7,8
234,894,0,161,0,0.6952958614583494,7,8
235,905,1,143,6,0.7044340215633342,7,8
236,918,0,135,2,0.7098043995266774,7,8
237,926,0,127,2,0.7182760334368555,7,8
238,938,1,115,1,0.7228258917802726,7,8
239,951,1,102,1,0.729418842311925,7,8
240,949,13,87,6,0.7361798122759868,7,8
241,853,93,83,26,0.7322126634703241,7,8
242,643,286,106,20,0.6585522000710374,7,8
243,620,293,123,17,0.5041775006011352,7,8
244,632,264,144,12,0.4917460205794396,7,8
245,623,256,159,13,0.5041219667102768,7,8
246,629,234,174,13,0.5007908059642249,7,8
247,621,218,198,13,0.507942282674259,7,8
248,628,193,215,12,0.5065272215555154,7,8
249,636,174,224,13,0.5150761651835591,7,8
250,627,161,248,11,0.5226173148579186,7,8
251,640,134,257,13,0.520466326337079,7,8
252,650,115,262,15,0.532255692576419,7,8
253,654,101,271,15,0.5409566694321957,7,8
254,663,82,277,17,0.5457465682287813,7,8
255,659,66,296,18,0.5539962653415962,7,8
256,688,23,321,7,0.5544197625316953,7,8
257,713,2,320,4,0.5798256241654537,7,8
258,725,0,314,0,0.5981455687382901,7,8
259,736,2,301,0,0.6060933948947388,7,8
260,755,0,283,1,0.6121399123493038,7,8
261,779,1,259,0,0.6235029745542441,7,8
262,790,1,244,4,0.6378859974848806,7,8
263,797,2,237,3,0.6438673809731588,7,8
264,806,4,227,2,0.6481407348408692,7,8
265,820,1,214,4,0.6534857550751518,7,8
266,835,0,204,0,0.6622889813949567,7,8
267,849,2,188,0,0.6724407451418973,7,8
268,857,6,173,3,0.6807583465277662,7,8
269,864,5,169,1,0.6844781147200113,7,8
270,843,27,156,13,0.6893018711894805,7,8
271,795,66,162,15,0.6704395692494274,7,8
272,661,184,172,19,0.633966833585933,7,8
273,641,196,184,15,0.5354172572667719,7,8
274,644,187,188,17,0.5231697857310096,7,8
275,638,180,207,11,0.5260033191353338,7,8
276,643,164,217,11,0.5250350971176374,7,8
277,646,150,229,10,0.5306979756238835,7,8
278,648,136,236,14,0.5349267351004162,7,8
279,649,131,239,14,0.5379426061902695,7,8
280,642,120,252,19,0.5395498477147758,7,8
281,647,104,270,11,0.5368017486845267,7,8
282,664,76,271,19,0.5438753359961034,7,8
283,665,68,284,12,0.5570576557277823,7,8
284,696,25,299,9,0.560423070974615,7,8
285,719,6,301,3,0.585806111719716,7,8
286,732,1,294,2,0.6033689921572627,7,8
287,741,0,286,2,0.6120023439596557,7,8
288,758,0,271,0,0.6174809859607558,7,8
289,768,4,257,0,0.6279570968206317,7,8
290,769,7,243,10,0.6332823454018773,7,8
291,783,1,240,5,0.6316264555001478,7,8
292,795,0,234,0,0.6420452250486074,7,8
293,811,0,217,1,0.6504370321728901,7,8
294,829,0,199,1,0.6601249443913991,7,8
295,836,2,190,1,0.6712666392793023,7,8
296,858,2,169,0,0.6752518740082535,7,8
297,867,0,159,3,0.6889679985160957,7,8
