,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1107,0,0,0,0.82,3,2
1,920,154,0,33,0.82,3,2
2,555,488,43,20,0.6894746380346338,3,2
3,517,495,77,17,0.4191743638648565,3,2
4,543,440,102,19,0.3996757502330191,3,2
5,548,406,131,18,0.4225308956283175,3,2
6,556,371,160,15,0.431624487533373,3,2
7,556,344,182,20,0.4427852353683372,3,2
8,562,312,211,17,0.44685930944241126,3,2
9,575,271,237,18,0.45635072690776285,3,2
10,591,237,255,18,0.47045550223109417,3,2
11,587,218,276,18,0.48490861292701704,3,2
12,596,187,298,18,0.4866620163469375,3,2
13,598,167,315,19,0.49702344831644313,3,2
14,604,140,334,20,0.5015726680874107,3,2
15,616,110,353,17,0.5096358974761337,3,2
16,653,62,368,13,0.5222980381551301,3,2
17,687,22,377,10,0.5515690072025434,3,2
18,705,6,376,9,0.5780986484841015,3,2
19,721,0,372,3,0.5912957627030239,3,2
20,741,0,354,0,0.6025864411832461,3,2
21,756,1,337,1,0.6148777353260557,3,2
22,776,0,318,1,0.6233019604903485,3,2
23,792,0,302,1,0.6354111837070687,3,2
24,809,1,285,0,0.6451169659114205,3,2
25,822,1,268,4,0.6555931667134669,3,2
26,845,0,250,0,0.6629766496278453,3,2
27,859,4,230,2,0.6785071300900344,3,2
28,821,23,220,30,0.6864193252655266,3,2
29,781,60,231,21,0.653717390368586,3,2
30,701,117,249,23,0.6240835434720404,3,2
31,633,176,267,13,0.5670518205767641,3,2
32,623,168,278,20,0.5209005844912863,3,2
33,649,145,280,15,0.5157759463242487,3,2
34,647,135,290,16,0.5348531344227422,3,2
35,638,137,299,12,0.5356098448264008,3,2
36,663,101,296,26,0.5314744175294487,3,2
37,644,106,316,18,0.5490936204114568,3,2
38,648,83,334,18,0.5396679492375571,3,2
39,669,55,349,9,0.5462613067940871,3,2
40,701,8,360,12,0.564775679099459,3,2
41,732,1,346,1,0.5910347315010476,3,2
42,755,0,325,0,0.612454632263321,3,2
43,769,2,307,2,0.6264394991899905,3,2
44,784,0,296,0,0.6341343042774217,3,2
45,801,0,276,3,0.6440398952142122,3,2
46,817,0,263,0,0.6540297811370765,3,2
47,831,0,249,0,0.6646615242908264,3,2
48,846,0,234,0,0.673592921095626,3,2
49,862,0,218,0,0.6832713774964293,3,2
50,879,0,200,1,0.6937017382958905,3,2
51,887,1,191,1,0.7046870843826276,3,2
52,903,0,177,0,0.7097763178962937,3,2
53,910,0,167,3,0.7206932273697083,3,2
54,925,0,153,2,0.7247360867211703,3,2
55,933,1,145,1,0.7346964856208773,3,2
56,941,0,137,2,0.7398410520870533,3,2
57,951,0,128,1,0.7449166118951517,3,2
58,960,0,120,0,0.751320344667977,3,2
59,974,0,106,0,0.7569510044228527,3,2
60,983,0,94,3,0.7650580157349789,3,2
61,997,1,80,2,0.7694301622658624,3,2
62,1006,4,69,1,0.7765746764981757,3,2
63,1010,3,62,5,0.7804359658379009,3,2
64,1024,0,56,0,0.7816700384727805,3,2
65,1027,0,52,1,0.7890145816849549,3,2
66,1036,0,43,1,0.7900168416645532,3,2
67,1039,0,40,1,0.7934778662379391,3,2
68,1045,0,35,0,0.7946075186206448,3,2
69,1049,1,30,0,0.7970322129217536,3,2
70,1049,1,30,0,0.7983320601948236,3,2
71,1051,1,26,2,0.7983320601948236,3,2
72,977,51,26,25,0.7987031312367243,3,2
73,678,313,52,36,0.752833726550217,3,2
74,565,403,101,10,0.517545321772064,3,2
75,594,340,121,23,0.44545383801625765,3,2
76,582,331,153,12,0.4698367955848458,3,2
77,606,274,185,13,0.46730385057353735,3,2
78,595,266,200,15,0.49020193656475036,3,2
79,610,218,226,22,0.48584882312890376,3,2
80,611,199,250,14,0.5013315018798044,3,2
81,623,160,272,19,0.5071794479414354,3,2
82,623,142,293,16,0.5198672010070147,3,2
83,651,97,302,24,0.5237560898959036,3,2
84,667,71,320,12,0.5457602870781234,3,2
85,679,40,332,19,0.5623566822543162,3,2
86,712,5,345,7,0.5735179849252461,3,2
87,726,0,340,3,0.6012818907693781,3,2
88,740,0,328,1,0.6111296467586604,3,2
89,747,0,321,1,0.6197908917728231,3,2
90,769,0,300,0,0.6239782962234606,3,2
91,788,0,280,1,0.6375089985618773,3,2
92,804,1,263,1,0.6490767559626301,3,2
93,816,1,252,0,0.6589497407698994,3,2
94,832,0,237,0,0.666771340752324,3,2
95,843,0,224,2,0.6772532250027504,3,2
96,850,2,213,4,0.6840298424283351,3,2
97,870,0,198,1,0.6878619081420019,3,2
98,884,0,184,1,0.7019310168810498,3,2
99,901,0,168,0,0.7111638755304708,3,2
100,915,0,153,1,0.7225280856874601,3,2
101,928,0,140,1,0.731453848370775,3,2
102,934,0,135,0,0.739766297077549,3,2
103,951,0,118,0,0.7437190073465803,3,2
104,962,1,105,1,0.7540641991048173,3,2
105,978,1,90,0,0.7600513687741459,3,2
106,980,1,87,1,0.768869907771724,3,2
107,985,0,83,1,0.7697057747045423,3,2
108,995,3,69,2,0.7723830730547276,3,2
109,993,10,60,6,0.7763618917638268,3,2
110,1006,0,62,1,0.7734092320452451,3,2
111,1011,0,55,3,0.7818965322812915,3,2
112,1016,1,51,0,0.7835815027176493,3,2
113,1030,0,38,0,0.7859638872035931,3,2
114,1037,0,30,1,0.7914705307397111,3,2
115,1037,0,31,0,0.7938876157503791,3,2
116,1038,0,29,1,0.7940728009355643,3,2
117,1039,0,29,0,0.7942583944669042,3,2
118,1034,3,27,4,0.7948142423478354,3,2
119,1036,0,32,0,0.7916631088832944,3,2
120,1037,0,30,1,0.7937018728238627,3,2
121,1040,0,28,0,0.7938876157503791,3,2
