,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1196,0,0,0,0.82,4,0
1,882,270,0,44,0.82,4,0
2,622,519,40,9,0.6035479320233672,4,0
3,555,543,73,18,0.43378359241853676,4,0
4,605,486,93,4,0.3973766540990986,4,0
5,601,449,113,24,0.43260049423574914,4,0
6,621,422,141,2,0.4337767896920852,4,0
7,621,383,160,19,0.4516481661573641,4,0
8,629,367,181,5,0.4558029358968808,4,0
9,641,320,196,24,0.46485480731894957,4,0
10,643,312,221,3,0.47549639342985384,4,0
11,646,272,238,23,0.4816949780253237,4,0
12,650,267,254,8,0.48656143920604217,4,0
13,655,229,270,24,0.4919117598915781,4,0
14,661,226,284,6,0.49823275300807396,4,0
15,657,194,313,13,0.504879235216971,4,0
16,658,190,322,7,0.5072253659846232,4,0
17,668,151,337,20,0.5094236670472728,4,0
18,670,152,350,3,0.5188860108323965,4,0
19,680,113,363,19,0.522751444857891,4,0
20,691,109,370,5,0.531601991012509,4,0
21,708,66,375,26,0.5401269816325214,4,0
22,717,62,389,5,0.5523915884117352,4,0
23,736,29,390,18,0.5615453564908023,4,0
24,748,22,396,6,0.5746799844103674,4,0
25,773,1,391,7,0.5843207465477753,4,0
26,803,0,368,1,0.600890329332523,4,0
27,814,0,358,0,0.618235596354268,4,0
28,835,0,336,1,0.6244342982943986,4,0
29,841,12,313,6,0.6359345661404818,4,0
30,845,13,303,11,0.6363957440907301,4,0
31,870,0,299,3,0.6376273654087153,4,0
32,893,1,277,1,0.6555333761720644,4,0
33,905,3,261,3,0.6691372259482034,4,0
34,927,0,243,2,0.6755571761659426,4,0
35,954,0,217,1,0.6894241288643181,4,0
36,969,3,198,2,0.7059826144424326,4,0
37,978,0,189,5,0.7144518397690389,4,0
38,995,2,174,1,0.7199427190168525,4,0
39,1017,2,153,0,0.7306087903828713,4,0
40,1031,3,135,3,0.743912769387307,4,0
41,1022,11,131,8,0.7513408717677711,4,0
42,943,78,129,22,0.7439241916880702,4,0
43,714,285,147,25,0.6823163723282506,4,0
44,647,338,172,13,0.518701523705309,4,0
45,657,307,185,20,0.47869261922880973,4,0
46,659,294,205,11,0.4877975897455841,4,0
47,668,272,219,10,0.4925426324978267,4,0
48,664,261,229,14,0.5008853361782376,4,0
49,668,243,239,18,0.5002724883714059,4,0
50,670,230,257,10,0.504632671711821,4,0
51,673,215,257,22,0.509363383066422,4,0
52,672,208,275,11,0.5113547649204585,4,0
53,667,197,282,19,0.5140972398368463,4,0
54,676,179,296,11,0.5122997877847264,4,0
55,675,165,307,13,0.5216514407311683,4,0
56,681,154,313,12,0.5235186288993965,4,0
57,690,135,323,12,0.5285588257001179,4,0
58,689,130,326,14,0.536315450479946,4,0
59,692,114,336,17,0.5364868551622202,4,0
60,693,104,346,15,0.5402218559702636,4,0
61,711,80,352,15,0.5429422991906643,4,0
62,714,71,362,11,0.5561835806458812,4,0
63,738,37,367,14,0.5599456154517441,4,0
64,762,24,365,5,0.5780224388578481,4,0
65,784,8,356,6,0.5944677097406731,4,0
66,793,3,351,7,0.6092917342657899,4,0
67,817,0,334,3,0.6149000411157812,4,0
68,829,1,321,3,0.6294211882140606,4,0
69,855,1,298,0,0.6360179211341949,4,0
70,881,1,272,0,0.6514432286935836,4,0
71,900,0,251,3,0.6666828702185604,4,0
72,906,0,242,6,0.6776674221315054,4,0
73,927,0,227,0,0.6807598432952174,4,0
74,947,0,207,0,0.6945022150555396,4,0
75,940,20,190,4,0.7066962075778774,4,0
76,874,71,179,30,0.698309644998215,4,0
77,699,246,192,14,0.6454083811481496,4,0
78,675,253,204,18,0.5229538913472851,4,0
79,677,245,219,8,0.5091294840193599,4,0
80,685,225,220,19,0.5133730484539152,4,0
81,684,224,231,9,0.5189352019801521,4,0
82,670,210,247,21,0.5204778441206201,4,0
83,674,195,265,12,0.5138023149448349,4,0
84,681,167,280,18,0.5202292357448851,4,0
85,692,155,286,12,0.5275158777859819,4,0
86,699,138,287,21,0.5363292163735093,4,0
87,691,140,301,12,0.541268013101984,4,0
88,710,111,306,17,0.5385574772430745,4,0
89,700,112,319,11,0.5524008002609541,4,0
90,705,85,332,20,0.5484576174705754,4,0
91,712,71,348,9,0.5541114225374576,4,0
92,732,39,351,18,0.5623604052670892,4,0
93,758,22,356,4,0.5767588225540332,4,0
94,771,4,351,13,0.5959324040557514,4,0
95,783,0,350,4,0.6047259264487084,4,0
96,790,0,345,2,0.6139567279636784,4,0
