,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1120,0,0,0,0.82,1,8
1,748,326,0,46,0.82,1,8
2,510,552,47,8,0.5433210099807106,1,8
3,565,451,77,24,0.3859311017189121,1,8
4,522,484,102,7,0.4282837955065191,1,8
5,571,391,133,20,0.4045703023003281,1,8
6,532,423,153,7,0.44323601095737986,1,8
7,578,334,181,22,0.42058289589280684,1,8
8,556,352,199,7,0.45679307508609923,1,8
9,587,282,219,26,0.4454529117400043,1,8
10,562,305,240,6,0.47022565275681455,1,8
11,582,249,260,22,0.45733255629035124,1,8
12,578,259,271,5,0.47462285306803714,1,8
13,582,220,284,26,0.47390023201627934,1,8
14,587,218,300,7,0.47933444883988535,1,8
15,582,189,315,26,0.4856919617563153,1,8
16,587,190,326,8,0.4850085559827424,1,8
17,588,161,340,21,0.4907715927420394,1,8
18,593,166,344,5,0.4943425629540236,1,8
19,581,146,352,28,0.49916400692385476,1,8
20,596,138,368,5,0.492693017825642,1,8
21,588,121,369,29,0.5059533730375613,1,8
22,597,118,386,5,0.5006166976373777,1,8
23,599,89,392,25,0.5102653001131149,1,8
24,604,91,405,5,0.5130750830380995,1,8
25,602,69,410,24,0.5189243059246614,1,8
26,598,76,422,8,0.5184505205619813,1,8
27,647,23,412,21,0.5182000830380994,1,8
28,680,9,413,1,0.5511194273013309,1,8
29,700,1,398,3,0.5750314946228847,1,8
30,721,1,377,2,0.5872741980051942,1,8
31,752,0,346,3,0.5993775969210803,1,8
32,779,0,321,1,0.6171118267157464,1,8
33,788,2,307,3,0.6333492128048209,1,8
34,806,1,291,2,0.6382333821127303,1,8
35,826,0,274,0,0.6495115051235593,1,8
36,855,1,243,1,0.6624006304000796,1,8
37,860,10,222,8,0.6803111710417106,1,8
38,840,32,211,17,0.6805757326270263,1,8
39,737,117,222,24,0.6622008822180949,1,8
40,579,272,235,13,0.5834148727691507,1,8
41,577,260,242,19,0.4724729012175012,1,8
42,574,260,248,14,0.4726999757264031,1,8
43,569,246,264,17,0.472378277239738,1,8
44,580,239,265,10,0.47187297418538604,1,8
45,577,218,277,22,0.4802693169707864,1,8
46,573,218,289,13,0.48039637183484796,1,8
47,591,184,300,18,0.48016040121750114,1,8
48,588,198,293,14,0.4946180393151687,1,8
49,592,182,298,20,0.49125493640319223,1,8
50,576,192,312,10,0.49527557152137097,1,8
51,584,163,325,18,0.4874077098279293,1,8
52,594,152,332,11,0.49532061875238514,1,8
53,601,128,340,19,0.5038810312694639,1,8
54,589,129,356,12,0.5105669169640825,1,8
55,602,99,372,13,0.5057824093078557,1,8
56,609,85,383,9,0.5177934046236772,1,8
57,636,42,387,20,0.5247234793971657,1,8
58,665,17,399,4,0.5449487826157958,1,8
59,692,0,392,1,0.568060657655714,1,8
60,714,0,371,0,0.5865974216190054,1,8
61,733,2,350,0,0.5991661502896063,1,8
62,745,0,339,1,0.6096991129428887,1,8
63,765,0,319,1,0.6168661358897224,1,8
64,771,8,297,9,0.6286839983650541,1,8
65,775,5,291,13,0.6293448510074382,1,8
66,795,0,284,4,0.631802601125272,1,8
67,811,2,269,1,0.6467836335201511,1,8
68,825,0,256,2,0.6568745569817758,1,8
69,843,1,238,1,0.6658415160350031,1,8
70,863,0,219,1,0.6772810897698833,1,8
71,883,1,199,0,0.6903398951815954,1,8
72,876,15,183,9,0.7033370419993463,1,8
73,859,21,183,19,0.6945689782247626,1,8
74,790,85,188,18,0.680894706035618,1,8
75,587,271,197,23,0.6260892130596603,1,8
76,591,268,205,13,0.4779353188370763,1,8
77,582,265,212,17,0.48253043182648603,1,8
78,594,254,211,16,0.4778549932950968,1,8
79,566,265,223,18,0.4864027392914814,1,8
80,584,238,235,13,0.47006169018095656,1,8
81,571,234,248,17,0.4854590032550575,1,8
82,583,212,265,10,0.4787655872395217,1,8
83,578,203,272,16,0.4902499526783682,1,8
84,586,186,280,17,0.48836835455136207,1,8
85,575,182,291,20,0.49543215064174334,1,8
86,593,158,301,16,0.49008378374527367,1,8
87,574,156,321,17,0.5045334715325425,1,8
88,591,128,337,11,0.4948773147236682,1,8
89,590,106,350,19,0.510052389879438,1,8
90,616,74,357,18,0.5124040072468282,1,8
91,618,55,375,16,0.5321362826157958,1,8
92,632,40,377,15,0.5372116311685095,1,8
93,659,2,399,3,0.5476469085952005,1,8
94,683,0,380,0,0.5717091847648568,1,8
95,705,0,358,0,0.5860159897782231,1,8
96,724,0,338,1,0.5985490156015751,1,8
97,746,1,315,1,0.6093981422686792,1,8
98,762,1,298,2,0.6222395428638074,1,8
99,781,0,280,1,0.6317013051311298,1,8
100,800,0,262,0,0.6439623812130486,1,8
101,820,0,240,2,0.6559998229765245,1,8
102,838,0,224,0,0.6683149760930421,1,8
103,849,0,209,4,0.6802484557974797,1,8
104,864,0,198,0,0.6866420867038204,1,8
105,879,0,182,1,0.6971360018163117,1,8
106,901,0,160,1,0.7067294857107864,1,8
107,908,6,140,8,0.7209768043795991,1,8
108,920,2,132,8,0.7230746940783341,1,8
109,929,5,128,0,0.7313755020170803,1,8
110,939,1,117,4,0.7378485240375839,1,8
111,950,0,109,2,0.7440919410468435,1,8
112,964,0,96,1,0.7509955357142857,1,8
113,978,0,83,0,0.7588051683174477,1,8
114,985,0,75,1,0.7660000148363848,1,8
115,994,0,66,1,0.7690716228162559,1,8
