,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1131,0,0,0,0.82,2,2
1,831,250,0,50,0.82,2,2
2,545,519,52,12,0.6011261063513331,2,2
3,566,450,86,26,0.40654629654110186,2,2
4,545,460,116,7,0.42671862670364313,2,2
5,573,384,142,29,0.41814665021042097,2,2
6,559,383,178,8,0.4415670829120982,2,2
7,577,321,204,24,0.4387103279763749,2,2
8,576,312,229,8,0.4561185413451254,2,2
9,592,254,245,32,0.4602874184450369,2,2
10,585,252,277,9,0.4746450924678372,2,2
11,591,206,298,27,0.47569548727318073,2,2
12,597,195,319,9,0.48388912429807607,2,2
13,595,152,343,29,0.49241817235627805,2,2
14,603,144,361,10,0.4957236835625556,2,2
15,623,94,376,25,0.504774767093232,2,2
16,656,59,394,5,0.5212620637912432,2,2
17,683,19,396,15,0.5489344730285662,2,2
18,716,0,395,0,0.5688698388208784,2,2
19,733,0,378,0,0.593372135656855,2,2
20,750,0,360,1,0.6028433991573056,2,2
21,768,0,343,0,0.6122798228500252,2,2
22,787,1,323,0,0.6228102686198859,2,2
23,800,1,309,1,0.6337441589170155,2,2
24,817,0,294,0,0.641283413149533,2,2
25,832,1,278,0,0.6518846766732249,2,2
26,848,0,263,0,0.6608709998197618,2,2
27,861,0,248,2,0.670964911235046,2,2
28,881,0,229,0,0.6787527296675996,2,2
29,904,0,205,1,0.6920804907839141,2,2
30,920,0,186,4,0.706670235397784,2,2
31,938,2,166,4,0.7164531108912595,2,2
32,955,2,151,2,0.7276786321931294,2,2
33,969,1,138,2,0.7388572759204458,2,2
34,991,0,117,2,0.7477596303340543,2,2
35,1005,0,104,0,0.7610669633687848,2,2
36,1009,7,92,1,0.7694202639891732,2,2
37,1028,0,78,2,0.7700941570405847,2,2
38,1036,0,70,2,0.7806765978175358,2,2
39,1046,2,58,2,0.7842443809974097,2,2
40,1053,0,51,4,0.78805448516061,2,2
41,1056,1,51,0,0.7908120956519729,2,2
42,1067,0,41,0,0.7925045750121216,2,2
43,1074,0,33,1,0.7967811542189343,2,2
44,1081,1,24,1,0.7991528092656486,2,2
