,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1118,0,0,0,0.82,6,5
1,918,153,0,47,0.82,6,5
2,581,464,54,19,0.680158447619742,6,5
3,500,501,88,27,0.43473963059867315,6,5
4,556,421,127,11,0.3871463131277678,6,5
5,556,377,166,16,0.432059991726395,6,5
6,575,337,190,13,0.43921115451709264,6,5
7,578,296,217,24,0.45652734436410813,6,5
8,593,270,238,13,0.46352764490994325,6,5
9,596,231,268,19,0.47799115376238843,6,5
10,602,208,293,10,0.4855601236267864,6,5
11,601,170,316,26,0.4946148508285901,6,5
12,606,143,352,12,0.4981401228793172,6,5
13,635,80,376,21,0.5082050610730459,6,5
14,673,37,389,13,0.5332107898353771,6,5
15,704,0,400,8,0.5626601651063948,6,5
16,716,0,395,0,0.5872167295353747,6,5
17,737,1,373,0,0.5955185039439199,6,5
18,757,0,352,2,0.6071450625044756,6,5
19,776,0,329,6,0.6184214442797773,6,5
20,787,0,322,2,0.6287751303730993,6,5
21,807,0,303,1,0.636019381584414,6,5
22,828,0,282,1,0.6482167852635654,6,5
23,841,0,269,1,0.6610778015828683,6,5
24,857,1,252,1,0.6691641292417542,6,5
25,870,1,239,1,0.6790587822801246,6,5
26,892,1,218,0,0.687342393649537,6,5
27,912,0,196,3,0.7017104387719311,6,5
28,921,0,188,2,0.7143667057443167,6,5
29,935,2,171,3,0.7204276337483937,6,5
30,941,1,166,3,0.729008495497238,6,5
31,957,2,148,4,0.7330900302902115,6,5
32,978,0,131,2,0.7430261265045277,6,5
33,990,1,118,2,0.7569162478190313,6,5
34,1002,0,107,2,0.7639495254588208,6,5
35,970,23,98,20,0.7710399747263981,6,5
36,966,17,114,14,0.744451968480082,6,5
37,979,5,121,5,0.7441462097654598,6,5
38,995,0,114,1,0.7563036807917987,6,5
39,1004,0,106,0,0.7674465590606642,6,5
40,1012,1,96,1,0.7727093828423902,6,5
41,1018,0,88,4,0.7766676925099801,6,5
42,1026,1,83,0,0.7794145774806246,6,5
43,1031,0,78,1,0.7839297944268188,6,5
44,1037,0,71,2,0.7862959497451858,6,5
45,1038,0,71,1,0.7888376138289114,6,5
46,1040,0,70,0,0.7894632051018352,6,5
47,1042,1,66,1,0.7905210243787029,6,5
48,1046,0,63,1,0.7910156699952458,6,5
49,1046,0,60,4,0.7928840248733962,6,5
50,1045,0,62,3,0.7923339354279579,6,5
51,1049,0,61,0,0.7921006337164753,6,5
52,1053,0,56,1,0.7942999462402593,6,5
53,1054,1,51,4,0.7957221229651359,6,5
54,1055,3,47,4,0.7953838530988667,6,5
55,1053,0,52,4,0.7954339724888241,6,5
56,1058,1,50,0,0.7952004899503873,6,5
57,1050,3,47,9,0.7976940221889816,6,5
58,1050,3,52,4,0.7925407712305487,6,5
59,1039,8,55,7,0.7934575869729458,6,5
60,1024,12,61,12,0.7874038508545527,6,5
61,1030,2,75,2,0.7788620611138731,6,5
62,1033,0,76,0,0.7853791340027887,6,5
63,1036,0,71,2,0.7874905784495426,6,5
64,1040,0,68,1,0.7884708875319525,6,5
65,1042,0,66,1,0.7904032356317895,6,5
66,1044,0,64,1,0.7912581954484031,6,5
67,1045,1,62,1,0.7921006337164754,6,5
68,1048,0,61,0,0.7923339354279578,6,5
69,1047,0,60,2,0.7939332199433006,6,5
70,1050,0,58,1,0.793158476640716,6,5
71,1051,1,57,0,0.7945577658638223,6,5
72,1054,0,55,0,0.7949578225777808,6,5
73,1056,0,52,1,0.7963268283399846,6,5
74,1063,0,46,0,0.7969227378681205,6,5
75,1059,2,45,3,0.7997761748094194,6,5
76,1067,0,40,2,0.7973434768848802,6,5
77,1068,0,37,4,0.800905208144077,6,5
78,1068,1,38,2,0.8009100401569489,6,5
