,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1144,0,0,0,0.82,3,6
1,776,330,0,38,0.82,3,6
2,515,579,40,7,0.5521648441653353,3,6
3,534,523,67,16,0.38063732590106353,3,6
4,506,540,83,9,0.3981149645067419,3,6
5,553,460,110,14,0.3833872084728846,3,6
6,534,471,122,10,0.41916069072006,3,6
7,565,408,139,25,0.4088538579161141,3,6
8,539,425,165,6,0.43227540820196986,3,6
9,576,354,186,19,0.42042089308843245,3,6
10,554,369,203,7,0.4486047289331024,3,6
11,577,314,224,18,0.4376866624431729,3,6
12,573,314,236,10,0.4566945145127919,3,6
13,585,272,256,19,0.4561826168866237,3,6
14,594,263,269,6,0.46807793057920616,3,6
15,591,237,286,17,0.4764397895625092,3,6
16,592,231,299,9,0.4777850359331585,3,6
17,592,203,314,21,0.4807857699674532,3,6
18,597,199,328,6,0.4837868175345372,3,6
19,599,175,334,22,0.48965780676673143,3,6
20,611,178,333,6,0.4920801100597562,3,6
21,601,166,344,16,0.500650488565123,3,6
22,611,166,343,7,0.4961703576723312,3,6
23,604,152,349,21,0.5027627083312745,3,6
24,601,157,358,8,0.4994125879084496,3,6
25,622,124,360,17,0.4996319128657785,3,6
26,620,131,366,5,0.5145962883629096,3,6
27,626,110,362,23,0.5146292535327618,3,6
28,629,112,374,6,0.5183482555000704,3,6
29,644,86,369,22,0.5225586238504282,3,6
30,654,94,367,6,0.532012344839051,3,6
31,636,102,365,17,0.5386010232260915,3,6
32,642,104,366,6,0.526096904687068,3,6
33,636,92,371,19,0.5310925600505126,3,6
34,652,95,360,11,0.5278363520800448,3,6
35,644,96,360,16,0.5369683202301775,3,6
36,640,106,362,6,0.5320763357083019,3,6
37,641,86,364,23,0.5303293101331523,3,6
38,664,77,366,6,0.5313818263603568,3,6
39,660,64,364,24,0.548158965520153,3,6
40,666,65,372,7,0.5453323576088397,3,6
41,684,40,374,10,0.5516836268298736,3,6
42,688,44,368,8,0.5655303428281884,3,6
43,706,30,353,18,0.5673172063553368,3,6
44,734,11,354,8,0.5779651315070026,3,6
45,751,5,344,7,0.5986389104069596,3,6
46,775,4,323,5,0.6094819258992041,3,6
47,795,0,307,5,0.6238147272915907,3,6
48,803,2,298,4,0.636265140498785,3,6
49,819,4,278,5,0.64084063978676,3,6
50,836,6,258,6,0.6501641964570039,3,6
51,848,2,246,10,0.6600004687705986,3,6
52,864,4,232,6,0.6674119316897461,3,6
53,883,0,220,3,0.6777572713650187,3,6
54,896,1,207,2,0.6910039692821884,3,6
55,910,0,195,1,0.6992706855501526,3,6
56,905,10,184,7,0.7085605328224014,3,6
57,848,61,178,19,0.7025020686824239,3,6
58,642,256,187,20,0.6552266170044314,3,6
59,613,274,206,12,0.5034012453170205,3,6
60,617,256,217,14,0.4867194630112673,3,6
61,619,247,223,12,0.4917728633092641,3,6
62,616,235,232,17,0.4952227157164084,3,6
63,619,219,248,13,0.49509603056119383,3,6
64,630,204,252,13,0.5003683805118495,3,6
65,630,200,251,18,0.5087163796816742,3,6
66,620,196,268,13,0.5085371838774784,3,6
67,635,179,269,12,0.5053121700138763,3,6
68,625,177,277,15,0.516607844490807,3,6
69,618,171,294,10,0.5114043167446113,3,6
70,642,144,292,15,0.5099240306106123,3,6
71,635,145,302,11,0.5263236825594575,3,6
72,638,136,304,13,0.5232041612247934,3,6
73,639,132,302,18,0.5263519320284533,3,6
74,640,122,315,13,0.5266959939724759,3,6
75,657,99,320,14,0.5300732857219543,3,6
76,645,101,326,15,0.5429890154286331,3,6
77,657,79,335,15,0.5366104063875072,3,6
78,660,68,344,13,0.5470895348808605,3,6
79,673,50,351,11,0.5511970664728467,3,6
80,679,44,350,10,0.5617736023604057,3,6
81,686,26,357,14,0.5666527592761821,3,6
82,701,16,359,7,0.572984992510547,3,6
83,720,4,353,5,0.5843039001685393,3,6
84,733,1,347,1,0.5976584768152914,3,6
85,747,1,331,3,0.6063060368531872,3,6
86,755,9,315,3,0.6140096419491804,3,6
87,774,0,303,5,0.6172303125535711,3,6
88,785,1,294,2,0.629678318995374,3,6
89,806,1,274,1,0.6366074861514345,3,6
90,817,12,250,3,0.6495124342499368,3,6
91,826,8,240,7,0.6539409552443038,3,6
92,825,9,233,14,0.6597783061544942,3,6
93,815,19,236,11,0.6577230197671976,3,6
94,754,70,237,20,0.650277730778,3,6
95,684,137,244,14,0.6028946482179068,3,6
96,645,174,244,16,0.5527574009771692,3,6
97,642,175,249,12,0.5247173757188112,3,6
98,644,170,249,15,0.5238353561982609,3,6
99,630,173,258,15,0.5252549631313985,3,6
100,627,163,270,15,0.5176588755660154,3,6
101,640,148,270,15,0.5180413875124552,3,6
102,630,150,283,10,0.5279365678761855,3,6
103,642,133,285,12,0.5231808970715255,3,6
104,634,134,285,18,0.5324000706744693,3,6
105,634,120,303,13,0.5270685053723976,3,6
106,642,107,308,13,0.5306447967577015,3,6
107,647,94,319,10,0.5372296121705458,3,6
108,676,66,317,11,0.5427705322080186,3,6
109,679,55,323,10,0.5633414404880447,3,6
110,684,54,318,10,0.5677212164917523,3,6
111,690,40,320,16,0.570864214853854,3,6
112,699,38,317,11,0.5756378208609565,3,6
113,715,14,324,11,0.5821408519746892,3,6
114,738,2,317,5,0.5957334844056347,3,6
115,748,1,311,2,0.6127127624653729,3,6
116,764,1,295,1,0.6193127110383614,3,6
117,779,1,279,2,0.6292604581794066,3,6
118,798,0,262,1,0.6381471230889875,3,6
119,819,0,241,1,0.6501587483876153,3,6
120,832,0,227,2,0.6632424112251586,3,6
121,847,3,210,1,0.6712550778267583,3,6
122,865,0,195,1,0.6804163515396944,3,6
123,880,2,175,4,0.6924329104447791,3,6
124,879,7,169,6,0.7011002716626779,3,6
125,837,47,163,14,0.6992095725804817,3,6
126,657,204,178,22,0.6638488251318939,3,6
127,627,230,190,11,0.5279464655698883,3,6
128,628,218,192,20,0.5096472322915865,3,6
129,628,214,204,11,0.510717378366777,3,6
130,626,201,210,18,0.5132215278878537,3,6
131,634,194,220,7,0.5135799194962452,3,6
132,631,179,228,17,0.5210852913952996,3,6
133,631,178,230,14,0.5203730001708459,3,6
134,642,158,236,16,0.521444733762058,3,6
135,632,168,239,12,0.5307801643015577,3,6
