,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1146,0,0,0,0.82,3,5
1,1128,5,0,13,0.82,3,5
2,1101,16,14,14,0.8103403139649968,3,5
3,1038,48,35,24,0.798503926416982,3,5
4,799,255,69,21,0.7632981826458335,3,5
5,570,452,96,24,0.5814364151922959,3,5
6,588,406,129,18,0.42627835951134374,3,5
7,564,395,164,18,0.44442798574994896,3,5
8,605,326,194,16,0.43478495138562434,3,5
9,605,301,215,19,0.46742450443930456,3,5
10,620,260,248,12,0.47149485454734297,3,5
11,615,234,271,19,0.4875102072257129,3,5
12,630,201,286,18,0.4885629902352987,3,5
13,630,186,298,20,0.5027059628925011,3,5
14,625,168,328,13,0.5051766756792928,3,5
15,624,144,351,15,0.5071372300322274,3,5
16,646,96,375,15,0.5105713895169948,3,5
17,690,36,391,15,0.5305698294756481,3,5
18,724,3,398,5,0.5641010968791313,3,5
19,746,0,384,0,0.5903333410269902,3,5
20,760,0,370,0,0.603825512494376,3,5
21,789,0,341,0,0.6116240507231041,3,5
22,799,0,328,3,0.6280979487423561,3,5
23,808,0,322,0,0.6333451304777276,3,5
24,821,0,309,0,0.6391334185824683,3,5
25,838,0,292,0,0.6467969581152088,3,5
26,850,0,280,0,0.6569574002638573,3,5
27,876,0,254,0,0.6642231359078179,3,5
28,893,2,235,0,0.6802192521375318,3,5
29,908,0,222,0,0.690490241640181,3,5
30,922,0,206,2,0.7003169917639013,3,5
31,936,0,194,0,0.7088518075830771,3,5
32,949,0,181,0,0.7181274232182445,3,5
33,971,0,159,0,0.7263991249467324,3,5
34,987,0,141,2,0.740263574309862,3,5
35,1010,0,120,0,0.7497585549990797,3,5
36,1035,0,95,0,0.7636486894186526,3,5
37,1049,1,80,0,0.7770146938109005,3,5
38,1059,0,70,1,0.7835026431361007,3,5
39,1069,0,61,0,0.7878712165464977,3,5
40,1079,0,51,0,0.7921134326237502,3,5
41,1090,0,39,1,0.7959308961792876,3,5
42,1101,0,28,1,0.7997734873775215,3,5
43,1101,3,25,1,0.80372127566672,3,5
44,1107,0,22,1,0.8031846264520603,3,5
45,1112,0,18,0,0.805868224022433,3,5
46,1115,0,14,1,0.8078359509632516,3,5
47,1108,2,14,6,0.8087303664887494,3,5
48,1110,0,20,0,0.8049738155004882,3,5
49,1111,1,18,0,0.8071204175952127,3,5
50,1109,0,19,2,0.8072993014330396,3,5
51,1105,0,21,4,0.8064048836019608,3,5
52,1108,0,22,0,0.8046160082564031,3,5
53,1105,1,21,3,0.806404880072914,3,5
54,1105,0,25,0,0.8046160082564031,3,5
55,1109,0,21,0,0.805331540542616,3,5
56,1109,0,19,2,0.8067626497450673,3,5
57,1105,0,21,4,0.8064048836019608,3,5
58,1106,0,24,0,0.8046160082564031,3,5
59,1105,1,23,1,0.8056893284444359,3,5
60,1106,0,23,1,0.8049737743995096,3,5
61,1105,0,23,2,0.8055104453728826,3,5
62,1105,0,25,0,0.8049737743995096,3,5
63,1105,0,25,0,0.805331540542616,3,5
64,1104,0,25,1,0.805331540542616,3,5
65,1106,0,22,2,0.8047948551209897,3,5
66,1106,0,22,2,0.8053315623013294,3,5
67,1107,0,23,0,0.8053315623013294,3,5
68,1106,0,22,2,0.8060471070939863,3,5
69,1107,0,23,0,0.8053315623013294,3,5
70,1108,0,21,1,0.8060471070939863,3,5
71,1109,0,20,1,0.8062259970013608,3,5
72,1109,0,20,1,0.8065837666735141,3,5
73,1111,0,19,0,0.8065837666735141,3,5
74,1111,0,18,1,0.8074781845045929,3,5
