,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1155,0,0,0,0.82,7,3
1,885,220,0,50,0.82,7,3
2,576,514,51,12,0.6294322362147213,7,3
3,542,501,81,29,0.41854674682913684,7,3
4,572,458,114,7,0.4017445923453989,7,3
5,588,399,137,26,0.4277084539878162,7,3
6,600,380,161,7,0.4426079585020592,7,3
7,610,331,181,25,0.4554213952958405,7,3
8,617,320,198,10,0.46593646002041134,7,3
9,618,278,226,23,0.4742613720968791,7,3
10,628,265,244,8,0.479901289704228,7,3
11,625,228,262,26,0.48981630879010457,7,3
12,626,218,285,10,0.4922650450807822,7,3
13,638,167,305,26,0.4976608906527188,7,3
14,643,155,329,8,0.5103097893928117,7,3
15,658,98,352,27,0.5183023132014639,7,3
16,684,73,368,10,0.5326613914780179,7,3
17,707,40,368,18,0.5535181787556881,7,3
18,730,16,380,5,0.5703924103641573,7,3
19,751,1,377,2,0.5896706317345362,7,3
20,763,0,367,1,0.6043646828821565,7,3
21,780,2,349,0,0.611387517686597,7,3
22,802,0,327,2,0.6207810502041011,7,3
23,818,0,313,0,0.6333907976937728,7,3
24,836,0,295,0,0.643078454552499,7,3
25,858,1,271,1,0.6537418378426014,7,3
26,873,0,257,1,0.6666518658657007,7,3
27,887,2,241,1,0.6760128895796447,7,3
28,902,0,225,4,0.6843219877478531,7,3
29,921,0,210,0,0.6935133048338377,7,3
30,937,0,193,1,0.7061850911618085,7,3
31,949,1,180,1,0.716119891887817,7,3
32,967,0,160,4,0.7235166037190348,7,3
33,992,0,137,0,0.7344345012862072,7,3
34,1009,0,117,3,0.7508663259388082,7,3
35,1021,1,105,2,0.7601414088120694,7,3
36,1031,1,93,4,0.7666903188205314,7,3
37,1046,0,83,0,0.7714998518467471,7,3
38,1055,0,74,0,0.7795608430167625,7,3
39,1059,2,67,1,0.7835162871399156,7,3
40,1031,24,59,15,0.7846597576637773,7,3
41,922,111,73,22,0.7654652198121151,7,3
42,679,330,93,25,0.6840408702891233,7,3
43,614,377,120,15,0.5039650819794889,7,3
44,641,330,143,12,0.4644356508332252,7,3
45,635,320,157,14,0.4868800302081307,7,3
46,641,286,181,17,0.4852619210687114,7,3
47,632,271,209,13,0.4939547519377277,7,3
48,636,239,233,16,0.49277163800481866,7,3
49,643,212,254,14,0.5000909751223371,7,3
50,644,185,272,21,0.5089456632687328,7,3
51,659,155,297,11,0.5131598125925426,7,3
52,667,124,312,18,0.5279531533544365,7,3
53,676,102,325,18,0.536516510072935,7,3
54,687,71,341,20,0.545112663256789,7,3
55,694,47,366,12,0.5563860132627313,7,3
56,724,6,378,10,0.5657766784451087,7,3
57,737,0,380,1,0.5897529461070943,7,3
58,763,0,354,1,0.5995525153676626,7,3
59,774,0,343,1,0.6140784360854608,7,3
60,786,0,331,1,0.6203283179660357,7,3
61,797,0,321,0,0.6272189536297468,7,3
62,812,0,306,0,0.6337802289136671,7,3
63,823,1,292,2,0.642590000793197,7,3
64,839,1,277,1,0.6485946516954153,7,3
65,845,9,262,2,0.6583946933360596,7,3
66,862,3,244,9,0.6604397446535795,7,3
