,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1106,0,0,0,0.82,6,7
1,872,182,0,52,0.82,6,7
2,592,442,51,17,0.6497613772668246,6,7
3,535,448,93,25,0.44755695114848587,6,7
4,549,418,128,5,0.416386156110392,6,7
5,562,358,155,24,0.43274164850997104,6,7
6,565,335,185,13,0.446993508012785,6,7
7,571,282,218,27,0.45494274316105254,6,7
8,580,263,241,12,0.46520812643385423,6,7
9,580,217,268,26,0.476366798862693,6,7
10,588,200,289,11,0.4830026966794543,6,7
11,587,154,317,29,0.493480466742727,6,7
12,605,126,346,10,0.4982996349163256,6,7
13,638,64,355,29,0.5163651736921866,6,7
14,656,47,377,5,0.5419755092938213,6,7
15,674,11,391,8,0.559479290649392,6,7
16,700,1,380,1,0.5756624624154897,6,7
17,716,0,363,3,0.5937687734964388,6,7
18,729,0,353,0,0.6027318674612102,6,7
19,745,0,335,2,0.6108215367142275,6,7
20,757,0,323,2,0.6198508309626611,6,7
21,771,0,311,0,0.6269958203885969,6,7
22,789,0,293,0,0.6358073545655837,6,7
23,807,0,274,1,0.646828030389295,6,7
24,829,0,253,0,0.6578523272947567,6,7
25,845,0,235,2,0.6719871455714809,6,7
26,852,0,227,3,0.6819207086728556,6,7
27,871,0,211,0,0.6862810662718325,6,7
28,885,2,193,2,0.6992702860879484,6,7
29,903,7,169,3,0.7077527170437421,6,7
30,910,1,166,5,0.7185195330393028,6,7
31,934,0,148,0,0.7238681061085153,6,7
32,959,1,121,1,0.740588915490663,6,7
33,972,1,106,3,0.7558190295116209,6,7
34,976,3,99,4,0.763097326551147,6,7
35,958,23,87,13,0.7648096886847896,6,7
36,881,78,100,22,0.7491463351174077,6,7
37,667,264,116,34,0.687608886080533,6,7
38,565,345,152,17,0.5206257063520802,6,7
39,582,298,182,16,0.45496135697357765,6,7
40,581,280,201,15,0.472750458846893,6,7
41,586,245,224,20,0.4759014534219382,6,7
42,591,226,242,15,0.48435430788392797,6,7
43,587,201,259,22,0.49156114647676613,6,7
44,595,174,288,11,0.4935668011786243,6,7
45,592,146,307,22,0.5049622665624054,6,7
46,607,110,335,14,0.5066903421771788,6,7
47,631,61,348,24,0.5229372817003559,6,7
48,670,22,362,8,0.5434015126569294,6,7
49,687,0,372,3,0.5755141365613146,6,7
50,704,0,358,0,0.5901552612609887,6,7
51,720,0,340,2,0.6004990268870433,6,7
52,739,0,323,0,0.6094838276385761,6,7
53,749,0,310,3,0.6211512919772149,6,7
54,754,0,307,1,0.626624376346021,6,7
55,775,0,287,0,0.630031502725817,6,7
56,786,0,276,0,0.6431296045446788,6,7
57,797,1,261,3,0.6499959165509035,6,7
58,818,0,243,1,0.6561898253993746,6,7
59,832,1,225,4,0.6701684386716381,6,7
60,842,5,212,3,0.6784962561452503,6,7
61,846,4,203,9,0.6844685580782416,6,7
62,864,0,197,0,0.6861631143558657,6,7
63,878,1,180,2,0.7007093174054058,6,7
64,889,0,169,3,0.7093944969249454,6,7
65,903,0,158,0,0.7166393538481175,6,7
66,922,0,139,0,0.7263486359905559,6,7
67,932,0,126,3,0.7385259032446566,6,7
68,943,0,115,3,0.7441959289966936,6,7
69,961,2,98,0,0.7508371703039284,6,7
70,976,0,85,0,0.7612687409523015,6,7
71,980,3,73,5,0.7694311442071863,6,7
72,991,0,66,4,0.7698956619473974,6,7
73,993,0,66,2,0.7757004180287334,6,7
74,993,7,56,5,0.7769468249869824,6,7
75,1003,0,54,4,0.7750932987663676,6,7
76,1006,3,45,7,0.7807667522562955,6,7
77,1007,1,51,2,0.780857634830764,6,7
78,1002,4,52,3,0.7825513553451644,6,7
79,1000,3,51,7,0.7798046295289782,6,7
80,1002,1,56,2,0.7784283084855954,6,7
81,1003,0,55,3,0.7805460400172242,6,7
82,1005,0,55,0,0.7809521048783571,6,7
83,1004,1,54,1,0.7823404558072559,6,7
84,997,1,53,9,0.7815711900510812,6,7
85,996,1,60,2,0.7772259530424503,6,7
86,996,0,61,2,0.7781527161527577,6,7
87,1001,0,57,1,0.7783380687748191,6,7
88,1001,0,57,1,0.7805813996342341,6,7
89,1004,0,55,0,0.7805813996342341,6,7
90,1009,0,50,0,0.7819697505631329,6,7
91,1013,1,44,1,0.7839299964321822,6,7
92,1013,0,44,2,0.7850948433273993,6,7
93,1015,0,43,1,0.7850948433273993,6,7
