,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1152,0,0,0,0.82,3,3
1,790,319,0,43,0.82,3,3
2,532,563,48,8,0.5584973415256913,3,3
3,518,535,80,18,0.39006187640353057,3,3
4,526,517,100,7,0.3867404001368702,3,3
5,555,447,126,21,0.3957340752990611,3,3
6,554,441,146,6,0.4194507505992519,3,3
7,576,378,169,22,0.4229501409082307,3,3
8,562,384,194,5,0.4420645920600316,3,3
9,588,325,210,21,0.43731638096380715,3,3
10,579,326,230,5,0.45759475241299213,3,3
11,593,276,248,22,0.45642047469936053,3,3
12,590,273,271,4,0.46921915484148696,3,3
13,602,232,281,21,0.47162536246534664,3,3
14,607,227,293,9,0.48203445384296784,3,3
15,607,198,303,27,0.487521031936312,3,3
16,618,191,318,8,0.4896158393986487,3,3
17,607,170,330,27,0.49968985578305797,3,3
18,628,157,343,5,0.494736144157175,3,3
19,619,137,352,24,0.5115510074260932,3,3
20,625,131,369,6,0.5073751045670193,3,3
21,622,103,389,17,0.5147870374481365,3,3
22,642,86,392,11,0.5163114381940597,3,3
23,662,47,404,17,0.5304692302079809,3,3
24,679,38,401,10,0.5467112291309272,3,3
25,699,16,402,11,0.5586982401745182,3,3
26,713,6,406,2,0.5729660082694612,3,3
27,732,2,388,5,0.5840031561461695,3,3
28,757,1,369,0,0.5944768181949369,3,3
29,775,0,351,1,0.6093550383565356,3,3
30,797,0,330,0,0.6194929046324824,3,3
31,816,4,299,8,0.6322914407871352,3,3
32,820,10,286,11,0.6412640118500551,3,3
33,835,5,279,7,0.6420257946959532,3,3
34,850,0,273,2,0.6528108481833885,3,3
35,871,0,253,0,0.6639092328782027,3,3
36,891,1,230,2,0.6774213672737814,3,3
37,897,7,213,6,0.6893571851454038,3,3
38,889,16,206,12,0.6916206832435774,3,3
39,906,12,200,5,0.6839253892278623,3,3
40,879,34,197,13,0.6965851093468425,3,3
41,716,183,195,28,0.6742933215235033,3,3
42,648,251,208,15,0.5504140846412541,3,3
43,643,242,216,20,0.5048363572336386,3,3
44,643,236,226,14,0.5031456041294395,3,3
45,637,224,241,16,0.5055917836489251,3,3
46,649,206,249,12,0.5044618019310854,3,3
47,635,198,268,14,0.5148390093660711,3,3
48,653,181,266,14,0.5088866983909954,3,3
49,650,174,271,17,0.5213179191390075,3,3
50,643,174,281,14,0.5208006273057049,3,3
51,644,155,295,18,0.5177244629294662,3,3
52,648,142,310,12,0.5209082777420383,3,3
53,655,130,316,11,0.5263514320828165,3,3
54,653,124,322,12,0.5322886403523557,3,3
55,650,109,328,20,0.5323036065410446,3,3
56,659,92,342,11,0.5326445431301335,3,3
57,669,61,355,18,0.5424619247379243,3,3
58,690,35,368,8,0.5521663052836503,3,3
59,726,4,368,3,0.5701359110610827,3,3
60,739,0,361,1,0.5962470552819371,3,3
61,755,0,346,0,0.6045867512479136,3,3
62,777,0,324,0,0.6138339801170705,3,3
63,788,3,309,1,0.6265247369740519,3,3
64,807,1,289,4,0.6322557169911004,3,3
65,826,1,273,1,0.6433598747093398,3,3
66,846,0,251,3,0.6553675662115359,3,3
67,858,3,237,2,0.6677267251516924,3,3
68,866,5,226,3,0.6748286527483323,3,3
69,875,4,211,10,0.6792986531167512,3,3
70,880,11,203,5,0.6838866065695147,3,3
71,899,1,195,4,0.686958284684574,3,3
72,916,1,179,3,0.700941308718811,3,3
73,911,19,158,11,0.711885264035053,3,3
74,837,75,157,29,0.7040958870642142,3,3
75,668,235,176,19,0.6447207250615064,3,3
76,633,253,193,19,0.5213633605513416,3,3
77,639,237,209,12,0.4998544221700419,3,3
78,643,217,226,11,0.5072124607077112,3,3
79,638,212,234,12,0.513027408574683,3,3
80,647,186,237,26,0.5113053426521557,3,3
81,639,182,262,13,0.5181253235078515,3,3
82,654,159,261,21,0.5169848209079113,3,3
83,645,158,278,12,0.5276558828652399,3,3
84,644,142,293,13,0.5250541225343233,3,3
85,642,133,309,6,0.5273674905898789,3,3
86,647,105,321,17,0.5295029072565456,3,3
87,663,83,325,17,0.5351470418525172,3,3
88,689,45,345,9,0.5478662130489984,3,3
89,702,29,346,11,0.57005134150272,3,3
90,724,4,357,3,0.5796607234286945,3,3
91,744,0,343,1,0.5977679535047067,3,3
92,759,0,328,1,0.6101723621760432,3,3
93,772,0,313,3,0.6188130660842923,3,3
94,793,0,294,1,0.6260433319239433,3,3
95,810,1,277,0,0.6388463202959659,3,3
96,819,2,263,4,0.649094666649428,3,3
97,827,6,252,3,0.653690889128058,3,3
98,845,1,240,2,0.658067079228173,3,3
99,858,0,229,1,0.6702899543098277,3,3
100,873,0,215,0,0.6787839306433942,3,3
101,888,0,200,0,0.6884176480964438,3,3
102,903,0,185,0,0.6979161351077,3,3
103,919,1,167,1,0.7074177186449273,3,3
104,933,2,152,1,0.7171396193161621,3,3
105,924,15,136,13,0.7256650694695241,3,3
106,841,80,135,31,0.7156373782215139,3,3
107,641,267,163,14,0.6488464119114773,3,3
108,625,265,170,22,0.5045486321286218,3,3
109,631,254,183,13,0.4956306542412447,3,3
110,638,228,194,20,0.5024773180037138,3,3
111,639,223,204,13,0.5096911828978758,3,3
112,641,202,219,15,0.5125220457451506,3,3
113,634,202,226,14,0.517299093736713,3,3
114,642,175,236,23,0.5139620162312092,3,3
115,641,171,249,14,0.5213807150058725,3,3
116,638,148,265,23,0.5233381802836503,3,3
117,649,138,271,13,0.5244171492922685,3,3
118,653,115,285,17,0.5343400440558279,3,3
119,651,104,302,11,0.5400402873495339,3,3
120,666,66,319,17,0.5423536554050894,3,3
121,673,52,331,12,0.556141493345175,3,3
122,694,23,340,10,0.5633353251393813,3,3
123,714,7,340,5,0.5806328397168271,3,3
124,736,1,327,2,0.5958253699102602,3,3
125,746,0,318,2,0.610047517176024,3,3
126,769,0,297,0,0.616047514106818,3,3
127,787,0,278,1,0.6299987637128397,3,3
128,800,1,264,1,0.6406577901342455,3,3
129,813,0,251,2,0.6484104659025755,3,3
130,825,0,239,2,0.6564231033848926,3,3
131,842,0,222,2,0.6638859741459395,3,3
132,852,0,212,2,0.6745512502202645,3,3
133,861,4,196,4,0.6808641611380307,3,3
134,873,1,186,5,0.6857716679364488,3,3
135,890,0,175,0,0.6937328323067254,3,3
136,905,0,159,1,0.7055422944251739,3,3
137,918,0,146,1,0.7147437981249325,3,3
138,915,10,137,3,0.7227313079171677,3,3
139,906,28,121,10,0.7187678595273612,3,3
140,767,151,117,30,0.7087795687821111,3,3
141,619,284,143,18,0.5968366379620874,3,3
142,639,239,172,13,0.49281348723792434,3,3
143,641,234,175,12,0.5124528231348208,3,3
144,642,212,191,17,0.5147656573340987,3,3
145,640,203,207,12,0.5183253968043403,3,3
146,641,176,227,18,0.5197480301669389,3,3
147,640,167,241,13,0.5240191295563209,3,3
148,650,137,253,18,0.5261545462229875,3,3
149,665,111,267,14,0.5365201820970925,3,3
150,674,81,283,19,0.5502065284923813,3,3
151,707,53,283,13,0.5596048882617122,3,3
152,715,31,288,21,0.5843629063056776,3,3
153,724,23,294,12,0.5916445306022531,3,3
154,747,3,296,6,0.6003061216398479,3,3
155,748,6,296,2,0.6186534119257635,3,3
156,757,3,289,2,0.6194246259361652,3,3
157,770,1,279,1,0.6255647358204508,3,3
158,782,0,268,1,0.6339288109159206,3,3
159,790,1,258,2,0.6414122432947247,3,3
160,803,0,248,0,0.6459663847837286,3,3
161,812,1,237,1,0.65454265036158,3,3
162,824,1,225,1,0.6597969157609488,3,3
163,834,3,212,2,0.6673238005816106,3,3
164,845,0,204,2,0.673095526013509,3,3
165,862,0,189,0,0.6805895659033723,3,3
166,877,0,174,0,0.6917180022331482,3,3
167,884,1,165,1,0.7011887391483544,3,3
168,894,1,154,2,0.7052228509482106,3,3
169,911,1,139,0,0.7112626952207419,3,3
170,917,0,131,3,0.7219709429929781,3,3
171,931,0,118,2,0.7251787575112261,3,3
172,949,0,101,1,0.7334255825064895,3,3
173,964,0,86,1,0.743324420251625,3,3
174,972,2,77,0,0.7507176236399231,3,3
175,953,15,69,14,0.7541873560856932,3,3
176,884,72,74,20,0.740381412146787,3,3
