,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1152,0,0,0,0.82,7,6
1,889,224,0,39,0.82,7,6
2,583,510,42,16,0.6344148023481205,7,6
3,478,576,74,22,0.4222592204595164,7,6
4,566,471,99,11,0.3604374719161205,7,6
5,553,447,123,20,0.4224333302072753,7,6
6,590,395,150,7,0.4193917440537807,7,6
7,584,366,170,20,0.44885895565288964,7,6
8,600,337,194,9,0.4490530857463256,7,6
9,600,305,213,22,0.4639653746255841,7,6
10,609,283,238,9,0.467346451014473,7,6
11,618,248,254,19,0.4781305402131242,7,6
12,615,240,272,11,0.4870273265565348,7,6
13,617,209,290,20,0.4885279118435765,7,6
14,625,191,310,10,0.4937138282793221,7,6
15,634,156,330,16,0.5026780925159656,7,6
16,651,136,336,11,0.5123441388474826,7,6
17,665,100,355,14,0.5256869147513219,7,6
18,672,92,358,12,0.538722726818355,7,6
19,674,65,377,18,0.5441122592501493,7,6
20,697,40,385,11,0.5488842193427538,7,6
21,723,16,387,5,0.566769579847824,7,6
22,750,0,376,5,0.5863465709859813,7,6
23,771,0,360,0,0.6039523504804568,7,6
24,787,0,344,0,0.616568190321655,7,6
25,809,0,322,0,0.6256541330093767,7,6
26,827,0,303,1,0.6383683808078096,7,6
27,840,1,289,1,0.6487866051028318,7,6
28,859,0,271,1,0.6563698759611662,7,6
29,879,1,251,0,0.6680512792782368,7,6
30,891,0,236,4,0.6803543006615564,7,6
31,908,0,221,2,0.6872883020641355,7,6
32,934,0,197,0,0.6983151270082403,7,6
33,950,3,176,2,0.7151215165275454,7,6
34,965,0,162,4,0.7243596021100545,7,6
35,975,2,149,5,0.7339640945197444,7,6
36,983,5,137,5,0.7396405491493955,7,6
37,1002,0,126,2,0.7442634259727233,7,6
38,1004,1,121,4,0.7569771429861788,7,6
39,1005,11,108,6,0.7575966279063346,7,6
40,985,22,101,21,0.7560349449465045,7,6
41,936,59,118,15,0.7398524774323609,7,6
42,728,247,121,30,0.7040540128622811,7,6
43,633,333,138,18,0.5444371643084022,7,6
44,635,307,160,20,0.48206645243020324,7,6
45,633,299,174,14,0.4873516622061555,7,6
46,637,267,197,18,0.4891311760950443,7,6
47,649,256,199,13,0.4963003003555882,7,6
48,638,238,220,21,0.5056044582975938,7,6
49,634,227,243,12,0.5017451297621472,7,6
50,643,193,257,23,0.5034183559111437,7,6
51,648,184,280,3,0.5121111262748843,7,6
52,641,160,295,18,0.5199995996438488,7,6
53,655,137,311,9,0.5181614734971066,7,6
54,667,109,313,23,0.5313988834079113,7,6
55,674,92,338,8,0.5401485566823687,7,6
56,702,45,352,13,0.5495212650988736,7,6
57,716,28,363,5,0.5719206600363991,7,6
58,744,4,358,6,0.583965439667829,7,6
59,761,0,350,1,0.6035331814257163,7,6
60,775,0,336,1,0.6147224864770165,7,6
61,795,0,317,0,0.6227314409631727,7,6
62,808,0,304,0,0.6345320660029518,7,6
63,817,4,284,7,0.6422024037139429,7,6
64,847,0,264,1,0.6456084730737437,7,6
65,864,0,246,1,0.6655734655798251,7,6
66,879,0,231,1,0.6763405892663861,7,6
67,897,0,213,1,0.685713800935668,7,6
68,907,0,204,0,0.6970577375269197,7,6
69,927,0,182,2,0.7035668068253377,7,6
70,939,1,171,0,0.715879908049373,7,6
71,948,4,150,9,0.7236217822325091,7,6
72,943,25,134,9,0.7271153738105827,7,6
73,837,110,135,29,0.7202570454200968,7,6
