,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1157,0,0,0,0.82,5,1
1,1129,10,0,18,0.82,5,1
2,944,167,21,24,0.8051164784320695,5,1
3,604,476,48,27,0.6794775373310258,5,1
4,562,491,87,13,0.4357682437800167,5,1
5,603,424,107,19,0.4157200228693522,5,1
6,598,406,135,14,0.44617544548527616,5,1
7,611,368,154,19,0.4478286955595374,5,1
8,601,356,178,16,0.4601218959539546,5,1
9,621,314,198,15,0.45804666415424755,5,1
10,605,306,224,12,0.47584242201376925,5,1
11,620,269,242,16,0.4700879151062599,5,1
12,617,250,266,14,0.4832840814779007,5,1
13,630,220,280,14,0.4855293532004177,5,1
14,624,208,297,13,0.49768543681521904,5,1
15,638,177,311,15,0.4972962175104302,5,1
16,641,162,317,19,0.509547657281108,5,1
17,644,139,340,14,0.5132943799510571,5,1
18,650,123,348,15,0.5200620626531879,5,1
19,662,93,360,20,0.5259020057217381,5,1
20,686,59,376,12,0.5365931978668634,5,1
21,709,31,378,15,0.5567544979256966,5,1
22,729,15,384,5,0.5732949399786585,5,1
23,759,0,372,2,0.5886217274950528,5,1
24,781,1,350,1,0.608242136882574,5,1
25,795,0,338,0,0.6205746491327732,5,1
26,818,0,314,1,0.6289070022689656,5,1
27,834,0,298,1,0.6420617426140137,5,1
28,852,0,280,1,0.6515028419664228,5,1
29,871,0,261,1,0.6622859842037125,5,1
30,885,1,246,1,0.6738470264532461,5,1
31,905,0,228,0,0.6822972028116074,5,1
32,922,1,209,1,0.6951130663732015,5,1
33,938,0,195,0,0.7054448187962757,5,1
34,957,0,175,1,0.7158935894416292,5,1
35,971,0,162,0,0.7276744089133315,5,1
36,993,0,140,0,0.7365746005096215,5,1
37,1007,1,124,1,0.7499531819323927,5,1
38,1029,0,104,0,0.7577707201797002,5,1
39,1043,1,87,2,0.7701412161473463,5,1
40,1048,0,84,1,0.7765701638481849,5,1
41,1050,4,73,6,0.7792615216464168,5,1
42,1059,3,68,3,0.7785789857554262,5,1
43,1070,0,62,1,0.7832323537297715,5,1
44,1075,1,57,0,0.7886033904922874,5,1
45,1085,0,48,0,0.7905357542982498,5,1
46,1056,24,41,12,0.7944284914345573,5,1
47,736,307,53,37,0.776630780156017,5,1
48,593,435,95,8,0.5350100458690461,5,1
49,603,392,111,25,0.444223112219948,5,1
50,596,388,140,6,0.45373399758166094,5,1
51,610,339,152,26,0.4545085261679513,5,1
52,606,330,178,10,0.4669619480924896,5,1
53,611,284,208,18,0.4698329504404216,5,1
54,620,264,228,8,0.4794759061942899,5,1
55,625,225,246,23,0.4894342204147328,5,1
56,630,216,260,10,0.49634739595136784,5,1
57,631,184,281,18,0.5032226625929568,5,1
58,632,177,294,10,0.5082874752089643,5,1
59,637,148,307,21,0.5116068089413022,5,1
60,644,140,317,10,0.5173425493338925,5,1
61,647,105,335,24,0.5246078724008097,5,1
62,663,93,343,11,0.529871528488367,5,1
63,669,58,358,25,0.542757090838402,5,1
64,691,40,373,5,0.5496156407941021,5,1
65,711,4,381,12,0.5681644487425465,5,1
66,728,0,379,0,0.584266744226868,5,1
67,750,0,357,0,0.596614166095481,5,1
68,764,0,342,1,0.6088909854398699,5,1
69,782,1,324,0,0.616655260395002,5,1
70,804,1,300,2,0.627017100432181,5,1
71,829,0,275,3,0.6395619128983601,5,1
72,846,0,261,0,0.6545316364915639,5,1
73,861,0,246,0,0.665424037528693,5,1
74,887,0,220,0,0.6746774624737867,5,1
75,901,1,204,1,0.6909202051684464,5,1
76,917,0,190,0,0.699384245411033,5,1
77,929,1,176,1,0.7098338608976348,5,1
