,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1147,0,0,0,0.82,5,5
1,807,285,0,55,0.82,5,5
2,542,529,58,15,0.5738019801539445,5,5
3,511,506,93,33,0.40047724343353547,5,5
4,540,459,133,11,0.3869245886066131,5,5
5,559,388,169,25,0.41287234570184506,5,5
6,560,370,199,11,0.4323383304411022,5,5
7,575,309,226,30,0.43865808449576893,5,5
8,580,293,254,12,0.453384822619094,5,5
9,582,247,285,25,0.46201020643987123,5,5
10,584,235,304,14,0.46887925189013496,5,5
11,585,193,330,28,0.4742207303362283,5,5
12,593,179,355,9,0.47984226272756414,5,5
13,604,130,374,26,0.4896509143220357,5,5
14,618,106,397,12,0.5010525469701734,5,5
15,641,51,419,22,0.5149360004459094,5,5
16,688,5,436,4,0.5345497284549422,5,5
17,703,2,423,3,0.5702449248338862,5,5
18,719,0,409,2,0.5792393139625759,5,5
19,735,0,392,3,0.588539187786162,5,5
20,757,0,372,1,0.5970662916325123,5,5
21,783,0,346,1,0.6095954638606944,5,5
22,797,0,331,2,0.6242955631857584,5,5
23,814,1,314,1,0.6321793918760592,5,5
24,827,0,302,1,0.6421116211518705,5,5
25,847,0,283,0,0.6499916314643911,5,5
26,861,0,262,7,0.6621970953815388,5,5
27,883,1,244,2,0.6694903715117069,5,5
28,899,1,228,2,0.6838270875977672,5,5
29,914,0,211,5,0.6938653010991981,5,5
30,927,0,202,1,0.7029968077814165,5,5
31,948,1,180,1,0.7119750852898847,5,5
32,970,0,160,0,0.7251551130074985,5,5
33,982,0,145,3,0.7393745328510101,5,5
34,996,2,128,4,0.7462575884814411,5,5
35,1014,0,114,2,0.7541642250719175,5,5
36,1029,1,99,1,0.7652432151837375,5,5
37,1035,0,91,4,0.773301944534909,5,5
38,1049,0,80,1,0.7759887492983508,5,5
39,1066,0,64,0,0.7831824126601803,5,5
40,1076,0,53,1,0.7905935777918808,5,5
41,1082,0,46,2,0.7942931441634777,5,5
42,1087,2,41,0,0.796346577668692,5,5
43,1089,0,39,2,0.7981708520477093,5,5
44,1097,0,33,0,0.7988943055080312,5,5
45,1097,1,30,2,0.8021255742816056,5,5
46,1101,0,28,1,0.8015893929389727,5,5
47,1089,8,25,8,0.8033780177467795,5,5
48,1091,0,35,3,0.7963921259090775,5,5
49,1091,0,37,1,0.799438707028372,5,5
50,1094,0,34,1,0.7997961612567941,5,5
51,1097,0,29,3,0.8008729164755058,5,5
52,1096,1,30,2,0.8015899043697924,5,5
53,1097,1,31,0,0.8012319387105507,5,5
54,1097,0,30,2,0.8019473585982143,5,5
55,1101,1,26,1,0.8017686314840035,5,5
56,1099,1,26,3,0.8031994229009316,5,5
57,1100,0,26,2,0.8021267356122489,5,5
58,1097,2,25,3,0.8028419686725095,5,5
59,1095,0,28,4,0.801233100041194,5,5
60,1041,33,29,23,0.8006962687987375,5,5
61,821,213,56,36,0.7700859998499235,5,5
62,572,430,101,19,0.6030466903475341,5,5
63,566,400,130,26,0.4345758874136881,5,5
64,570,367,168,16,0.435764523613936,5,5
65,575,326,200,20,0.44552665679905495,5,5
66,576,297,231,16,0.4545814263768012,5,5
67,584,257,256,21,0.4611008524517763,5,5
68,582,232,289,13,0.4715544816044123,5,5
69,591,195,306,23,0.4767375679165308,5,5
70,597,171,332,15,0.48615065576327304,5,5
71,594,142,353,23,0.49485256092470503,5,5
72,608,109,382,13,0.49753346763786993,5,5
73,637,59,398,14,0.5122254349064902,5,5
74,673,13,410,11,0.5363453764357246,5,5
75,692,0,413,2,0.564075945559609,5,5
76,705,1,400,1,0.5781598630904727,5,5
