,Quiescent,Active,Jailed,Fighting,Legitimacy,links,run
0,1151,0,0,0,0.82,1,1
1,721,380,0,50,0.82,1,1
2,434,659,53,3,0.508997920151149,1,1
3,446,598,83,20,0.3292556073528461,1,1
4,437,601,103,5,0.34266439134877724,1,1
5,475,518,127,25,0.3408497779435305,1,1
6,452,536,147,6,0.3693617086199572,1,1
7,497,447,164,31,0.3594797842150605,1,1
8,443,497,195,3,0.3916663008076251,1,1
9,509,388,214,25,0.3631797834487458,1,1
10,461,436,231,3,0.409139181113048,1,1
11,522,341,239,28,0.38289776422377997,1,1
12,469,394,263,4,0.42373788241103155,1,1
13,512,308,283,27,0.39396044620676013,1,1
14,487,335,301,4,0.4250985860412942,1,1
15,515,270,321,21,0.41307408930755096,1,1
16,507,287,327,3,0.43468056147219164,1,1
17,520,230,346,27,0.4314444573791178,1,1
18,510,246,362,5,0.4435491576574168,1,1
19,519,202,371,31,0.4399103417618775,1,1
20,519,216,383,4,0.447351813442554,1,1
21,518,181,391,30,0.4497828674749667,1,1
22,525,190,401,2,0.4511455423713965,1,1
23,527,162,400,29,0.45807812475055465,1,1
24,528,173,409,6,0.4592060103040665,1,1
25,537,140,411,27,0.46205752805113126,1,1
26,536,154,419,5,0.4686117603515218,1,1
27,559,117,409,28,0.4696803963202446,1,1
28,554,143,413,2,0.4833881036350277,1,1
29,536,128,415,33,0.48109187670574716,1,1
30,551,131,426,2,0.469569695645447,1,1
31,562,91,431,26,0.4820324607651544,1,1
32,570,104,429,6,0.49022543755853343,1,1
33,586,65,426,32,0.4955150760027792,1,1
34,600,72,432,4,0.5057141385359685,1,1
35,612,47,424,24,0.5165654982008376,1,1
36,600,69,432,5,0.5236340890764802,1,1
37,595,52,435,23,0.5172107107578467,1,1
38,606,54,436,8,0.5146749215626535,1,1
39,621,32,431,19,0.522655207101963,1,1
40,647,19,427,8,0.5323662343490363,1,1
41,664,4,423,9,0.5503501785342431,1,1
42,684,1,411,4,0.5619250159456506,1,1
43,696,1,399,4,0.573998854671211,1,1
44,725,0,374,1,0.5804744199551395,1,1
45,753,0,346,1,0.5971175101432058,1,1
46,781,0,319,0,0.6128972102836168,1,1
47,785,10,299,6,0.6292669790577482,1,1
48,784,8,294,13,0.6287647916975524,1,1
49,817,2,274,5,0.6275180497340423,1,1
50,839,3,255,1,0.6499568359445066,1,1
51,862,0,231,5,0.6639480842626901,1,1
52,877,3,212,6,0.6780776457338238,1,1
53,899,0,198,0,0.6868026212984965,1,1
54,915,2,179,1,0.7026168972236757,1,1
55,927,1,168,0,0.712221858469712,1,1
56,936,0,157,3,0.7204113215913143,1,1
57,953,1,141,1,0.7256728388282853,1,1
58,957,5,130,4,0.7362704403108633,1,1
