,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1142,0,0,0,0.82
1,862,237,0,43,0.82
2,532,547,50,13,0.82
3,462,578,80,22,0.82
4,499,522,112,9,0.82
5,536,444,142,19,0.82
6,560,405,160,15,0.82
7,569,357,195,19,0.82
8,583,331,216,9,0.82
9,595,291,226,24,0.82
10,589,288,244,14,0.82
11,591,251,274,18,0.82
12,598,237,283,14,0.82
13,598,208,306,20,0.82
14,604,196,322,8,0.82
15,612,165,329,24,0.82
16,606,161,354,8,0.82
17,622,121,360,25,0.82
18,638,103,381,5,0.82
19,654,65,388,19,0.82
20,674,43,397,12,0.82
21,705,7,401,11,0.82
22,725,0,396,3,0.82
23,738,0,384,2,0.82
24,755,0,369,0,0.82
25,773,0,350,1,0.82
26,791,0,333,0,0.82
27,816,3,305,0,0.82
28,828,4,281,11,0.82
29,843,2,272,6,0.82
30,861,1,256,5,0.82
31,891,0,231,1,0.82
32,899,1,219,4,0.82
33,921,0,201,1,0.82
34,936,0,183,4,0.82
35,964,1,156,2,0.82
36,974,2,143,4,0.82
37,965,11,136,11,0.82
38,866,95,134,28,0.82
39,607,337,159,17,0.82
40,613,320,169,16,0.82
41,597,316,194,11,0.82
42,605,287,209,16,0.82
43,609,265,222,21,0.82
44,615,246,238,18,0.82
45,609,232,256,19,0.82
46,610,211,278,15,0.82
47,620,188,290,14,0.82
48,622,174,299,15,0.82
49,620,160,310,20,0.82
50,626,141,323,20,0.82
51,625,122,347,15,0.82
52,624,103,368,13,0.82
53,645,67,375,20,0.82
54,674,26,395,12,0.82
55,700,4,397,5,0.82
56,715,0,390,1,0.82
57,736,0,368,2,0.82
58,755,0,351,0,0.82
59,777,0,328,1,0.82
60,788,3,312,2,0.82
61,791,8,293,13,0.82
62,814,0,286,3,0.82
63,831,1,263,8,0.82
64,846,2,255,0,0.82
65,869,1,229,4,0.82
66,889,1,210,3,0.82
67,902,1,200,0,0.82
68,913,3,186,1,0.82
69,929,0,172,2,0.82
70,940,4,157,2,0.82
71,939,6,155,3,0.82
72,908,31,137,27,0.82
73,719,201,150,31,0.82
74,599,308,171,23,0.82
75,606,281,201,13,0.82
76,605,271,206,17,0.82
77,608,248,217,25,0.82
78,606,234,240,18,0.82
79,615,206,260,15,0.82
80,609,197,269,19,0.82
81,623,173,273,21,0.82
82,618,165,285,20,0.82
83,622,142,303,21,0.82
84,632,113,331,12,0.82
85,638,85,347,17,0.82
86,644,65,364,13,0.82
87,679,17,375,14,0.82
88,699,0,384,2,0.82
89,715,3,365,2,0.82
90,730,0,350,4,0.82
91,743,0,340,1,0.82
92,761,0,323,0,0.82
93,786,0,296,2,0.82
94,799,0,282,3,0.82
95,821,0,263,0,0.82
96,833,5,246,0,0.82
97,837,8,231,8,0.82
98,853,0,226,5,0.82
99,867,2,214,1,0.82
100,867,5,201,10,0.82
101,864,15,188,15,0.82
