,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1140,0,0,0,0.82
1,936,156,0,48,0.82
2,664,405,56,15,0.82
3,602,418,96,22,0.82
4,627,375,125,8,0.82
5,625,330,155,23,0.82
6,646,296,175,13,0.82
7,642,256,206,25,0.82
8,648,235,240,6,0.82
9,644,197,264,24,0.82
10,650,174,294,9,0.82
11,655,126,318,27,0.82
12,684,87,345,9,0.82
13,706,34,369,15,0.82
14,744,3,375,2,0.82
15,763,0,359,2,0.82
16,778,0,345,1,0.82
17,801,0,322,1,0.82
18,817,0,306,1,0.82
19,828,1,295,0,0.82
20,846,1,275,2,0.82
21,854,2,266,2,0.82
22,869,0,251,4,0.82
23,888,0,234,2,0.82
24,902,0,221,1,0.82
25,914,0,208,1,0.82
26,923,0,197,3,0.82
27,930,0,191,2,0.82
28,949,0,173,1,0.82
29,964,1,154,4,0.82
30,981,0,139,3,0.82
31,994,0,127,2,0.82
32,1016,1,106,0,0.82
33,1025,1,96,1,0.82
34,1029,1,87,6,0.82
35,1040,0,82,1,0.82
36,1052,0,70,0,0.82
37,1061,0,60,1,0.82
38,1071,0,50,1,0.82
39,1072,0,46,4,0.82
40,1080,0,42,0,0.82
41,1083,1,37,1,0.82
42,1086,1,33,2,0.82
43,1083,0,35,3,0.82
44,1091,0,30,0,0.82
45,1087,0,29,5,0.82
46,1087,1,32,0,0.82
47,1085,1,33,1,0.82
48,1087,0,33,0,0.82
49,1085,1,31,3,0.82
50,1080,1,33,6,0.82
51,1078,1,38,3,0.82
52,1070,8,40,2,0.82
53,1023,34,41,22,0.82
54,915,111,64,29,0.82
55,676,311,104,26,0.82
56,636,321,142,15,0.82
57,648,273,172,20,0.82
58,654,242,199,16,0.82
59,653,211,230,16,0.82
60,663,175,256,16,0.82
61,676,133,279,22,0.82
62,669,111,314,15,0.82
63,701,48,341,18,0.82
64,734,6,355,12,0.82
65,751,0,356,0,0.82
66,761,0,344,2,0.82
67,772,0,333,2,0.82
68,788,0,318,1,0.82
69,802,0,304,1,0.82
70,813,1,293,0,0.82
71,829,0,278,0,0.82
72,850,0,257,0,0.82
73,867,0,239,1,0.82
74,887,0,218,2,0.82
75,899,0,205,3,0.82
76,912,0,195,0,0.82
77,925,0,181,1,0.82
78,933,5,166,3,0.82
79,944,2,160,1,0.82
80,965,0,142,0,0.82
81,973,1,131,2,0.82
82,991,0,115,0,0.82
83,1003,0,103,0,0.82
84,1020,2,83,1,0.82
85,1020,1,74,10,0.82
86,1019,8,75,3,0.82
87,1003,16,72,14,0.82
88,961,50,71,23,0.82
89,819,160,91,34,0.82
90,651,306,125,22,0.82
91,637,282,160,23,0.82
92,648,245,193,15,0.82
93,660,206,213,22,0.82
94,668,177,240,14,0.82
95,675,137,264,23,0.82
96,684,104,298,11,0.82
97,710,42,329,16,0.82
98,746,6,343,1,0.82
99,768,1,325,2,0.82
100,778,0,316,2,0.82
101,788,2,305,0,0.82
102,808,0,286,1,0.82
103,818,1,275,1,0.82
104,833,0,262,0,0.82
105,847,0,248,0,0.82
106,863,0,231,1,0.82
107,873,0,220,2,0.82
108,887,0,207,0,0.82
109,900,0,194,0,0.82
110,915,0,179,0,0.82
111,931,0,160,3,0.82
112,942,0,151,1,0.82
113,957,0,136,1,0.82
114,969,0,124,1,0.82
115,984,0,110,0,0.82
116,996,0,97,1,0.82
117,1007,1,85,1,0.82
118,1016,0,77,1,0.82
119,1028,3,62,1,0.82
120,998,30,52,14,0.82
121,860,139,57,38,0.82
122,674,306,90,21,0.82
123,640,307,125,18,0.82
124,652,272,148,16,0.82
125,645,243,176,22,0.82
126,653,208,209,16,0.82
127,651,173,238,21,0.82
128,671,133,259,20,0.82
129,693,84,286,19,0.82
130,717,38,314,12,0.82
131,744,4,329,3,0.82
132,749,0,329,2,0.82
133,765,0,315,0,0.82
134,771,0,309,0,0.82
135,794,0,286,0,0.82
136,808,0,271,1,0.82
137,824,0,255,1,0.82
138,835,1,241,3,0.82
139,840,0,239,0,0.82
140,848,0,231,0,0.82
141,860,3,213,3,0.82
142,870,0,208,1,0.82
143,884,0,194,1,0.82
144,897,0,182,0,0.82
145,911,0,166,2,0.82
146,924,0,152,3,0.82
147,941,0,136,2,0.82
148,953,0,123,3,0.82
149,967,0,112,0,0.82
150,976,1,101,1,0.82
151,988,0,88,3,0.82
