,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1100,0,0,0,0.82
1,761,300,0,39,0.82
2,510,538,41,10,0.82
3,495,514,68,21,0.82
4,495,502,92,9,0.82
5,534,427,123,14,0.82
6,529,422,140,5,0.82
7,556,359,159,21,0.82
8,558,352,180,4,0.82
9,574,305,196,19,0.82
10,567,312,205,8,0.82
11,574,271,228,19,0.82
12,581,264,240,5,0.82
13,588,231,254,16,0.82
14,578,238,268,5,0.82
15,592,199,274,24,0.82
16,590,203,291,4,0.82
17,592,178,297,21,0.82
18,585,186,311,5,0.82
19,594,154,324,14,0.82
20,595,155,330,6,0.82
21,604,124,334,19,0.82
22,605,130,337,9,0.82
23,597,112,358,13,0.82
24,593,114,364,7,0.82
25,615,76,364,20,0.82
26,634,67,366,6,0.82
27,650,45,359,18,0.82
28,657,40,370,5,0.82
29,682,18,362,10,0.82
30,701,11,354,6,0.82
31,714,10,343,4,0.82
32,742,0,328,1,0.82
33,761,2,307,1,0.82
34,774,0,295,2,0.82
35,801,0,267,3,0.82
36,817,5,248,1,0.82
37,818,13,224,16,0.82
38,837,9,218,6,0.82
39,852,2,209,7,0.82
40,864,1,202,3,0.82
41,876,0,194,0,0.82
42,878,9,173,10,0.82
43,814,61,173,22,0.82
44,657,211,181,19,0.82
45,598,261,194,15,0.82
46,600,246,208,12,0.82
47,598,237,219,10,0.82
48,607,219,225,13,0.82
49,604,208,236,16,0.82
50,610,196,246,11,0.82
51,604,188,254,16,0.82
52,602,178,266,16,0.82
53,607,162,277,15,0.82
54,604,152,289,13,0.82
55,606,139,297,13,0.82
56,607,124,310,12,0.82
57,613,107,320,13,0.82
58,614,97,330,12,0.82
59,617,85,335,16,0.82
60,625,70,345,12,0.82
61,632,49,357,14,0.82
62,658,24,355,15,0.82
63,677,10,362,1,0.82
64,695,2,348,5,0.82
65,713,0,336,1,0.82
66,727,0,320,3,0.82
67,743,1,303,2,0.82
68,763,2,278,6,0.82
69,777,1,268,2,0.82
70,796,2,249,1,0.82
71,796,7,236,9,0.82
72,811,1,231,5,0.82
73,817,0,229,2,0.82
74,836,0,209,3,0.82
75,848,0,198,2,0.82
76,844,19,174,11,0.82
77,767,92,168,20,0.82
78,643,204,184,16,0.82
79,610,228,194,15,0.82
80,610,212,213,12,0.82
81,611,204,219,12,0.82
82,608,193,231,13,0.82
83,615,183,234,11,0.82
84,620,172,233,17,0.82
85,605,176,244,15,0.82
86,613,155,258,14,0.82
87,622,144,259,9,0.82
88,611,138,275,10,0.82
89,622,124,269,19,0.82
90,630,107,280,14,0.82
91,625,101,291,13,0.82
92,631,86,296,17,0.82
93,638,74,301,16,0.82
94,648,51,317,13,0.82
95,660,28,332,9,0.82
96,686,8,331,4,0.82
97,699,3,324,3,0.82
98,719,1,308,1,0.82
99,734,0,294,1,0.82
100,752,0,277,0,0.82
101,768,0,260,1,0.82
102,777,0,250,2,0.82
103,799,0,229,1,0.82
104,810,2,214,3,0.82
105,831,0,196,2,0.82
106,842,4,180,3,0.82
107,856,7,165,1,0.82
108,836,29,143,20,0.82
109,681,165,156,25,0.82
110,614,224,174,14,0.82
111,592,225,197,12,0.82
112,599,202,212,12,0.82
113,609,183,218,14,0.82
114,606,174,231,11,0.82
115,613,163,229,17,0.82
116,607,157,244,14,0.82
117,604,144,259,15,0.82
118,610,131,267,14,0.82
119,615,112,283,12,0.82
120,632,89,290,10,0.82
121,641,69,296,14,0.82
122,661,39,311,9,0.82
123,678,18,316,6,0.82
124,691,14,307,5,0.82
125,718,2,294,3,0.82
126,723,2,292,0,0.82
127,739,1,276,1,0.82
128,748,3,263,3,0.82
129,761,0,254,1,0.82
130,773,0,243,0,0.82
131,780,0,234,2,0.82
132,791,0,224,1,0.82
133,796,12,205,3,0.82
134,785,19,197,15,0.82
135,723,73,201,19,0.82
136,652,130,218,16,0.82
137,618,164,222,12,0.82
138,608,158,228,20,0.82
139,616,149,236,13,0.82
140,612,140,249,13,0.82
141,617,130,253,14,0.82
142,623,114,260,17,0.82
143,626,110,266,11,0.82
144,627,99,273,14,0.82
145,618,101,281,13,0.82
146,629,77,292,13,0.82
147,657,47,298,9,0.82
148,654,37,308,12,0.82
149,673,22,304,11,0.82
150,696,6,301,7,0.82
151,714,0,294,2,0.82
