,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1145,0,0,0,0.82
1,1058,59,0,28,0.82
2,768,308,38,31,0.82
3,607,440,79,18,0.82
4,622,387,115,18,0.82
5,616,369,141,16,0.82
6,647,305,166,22,0.82
7,636,293,195,14,0.82
8,650,246,223,19,0.82
9,642,229,250,16,0.82
10,651,188,277,21,0.82
11,668,151,301,15,0.82
12,679,108,331,16,0.82
13,705,67,348,13,0.82
14,726,22,372,13,0.82
15,751,2,377,2,0.82
16,767,0,364,0,0.82
17,775,0,356,0,0.82
18,791,0,339,1,0.82
19,801,0,330,0,0.82
20,816,0,315,0,0.82
21,826,0,302,3,0.82
22,835,0,295,1,0.82
23,856,0,275,0,0.82
24,872,0,257,2,0.82
25,889,0,241,1,0.82
26,913,0,217,1,0.82
27,925,0,204,2,0.82
28,948,0,183,0,0.82
29,966,0,163,2,0.82
30,977,2,151,1,0.82
31,990,1,133,7,0.82
32,1008,0,122,1,0.82
33,1019,0,110,2,0.82
34,1030,0,101,0,0.82
35,1046,0,84,1,0.82
36,1059,0,72,0,0.82
37,1068,0,62,1,0.82
38,1077,0,53,1,0.82
39,1084,0,47,0,0.82
40,1094,0,37,0,0.82
41,1098,2,29,2,0.82
42,1104,0,26,1,0.82
43,1106,1,22,2,0.82
44,1097,3,23,8,0.82
45,1098,0,32,1,0.82
46,1100,0,30,1,0.82
47,1102,0,29,0,0.82
48,1103,0,27,1,0.82
49,1101,0,28,2,0.82
50,1102,0,28,1,0.82
51,1102,0,28,1,0.82
52,1104,0,26,1,0.82
53,1102,1,26,2,0.82
54,1102,0,27,2,0.82
55,1104,0,27,0,0.82
56,1105,0,24,2,0.82
57,1102,0,26,3,0.82
58,1104,0,27,0,0.82
59,1102,1,27,1,0.82
60,1101,0,28,1,0.82
61,1102,0,27,0,0.82
62,1101,0,27,1,0.82
63,1103,0,26,0,0.82
64,1104,0,23,2,0.82
65,1102,2,24,1,0.82
66,1104,0,24,1,0.82
67,1103,1,24,1,0.82
68,1107,0,20,2,0.82
69,1095,13,20,1,0.82
70,1084,3,28,14,0.82
71,1054,18,43,14,0.82
72,1053,2,64,10,0.82
73,1057,0,72,0,0.82
74,1061,0,67,1,0.82
75,1062,1,65,1,0.82
76,1065,1,63,0,0.82
77,1070,0,59,0,0.82
78,1073,0,54,2,0.82
79,1074,0,54,1,0.82
80,1076,0,53,0,0.82
81,1077,1,50,1,0.82
82,1076,0,51,2,0.82
83,1081,0,48,0,0.82
84,1081,1,46,1,0.82
85,1085,0,43,1,0.82
86,1084,1,42,2,0.82
87,1089,0,39,0,0.82
88,1091,0,35,2,0.82
89,1093,0,34,1,0.82
90,1095,0,32,1,0.82
91,1097,0,30,1,0.82
92,1098,0,29,1,0.82
93,1099,0,27,2,0.82
94,1103,1,23,1,0.82
95,1101,0,23,4,0.82
96,1102,0,26,0,0.82
97,1103,0,25,0,0.82
98,1108,0,20,0,0.82
99,1104,4,17,3,0.82
100,1107,2,18,1,0.82
101,1108,0,16,4,0.82
