,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1162,0,0,0,0.82
1,885,233,0,44,0.82
2,576,524,53,9,0.82
3,523,534,78,27,0.82
4,553,488,109,8,0.82
5,555,446,133,23,0.82
6,572,414,163,8,0.82
7,590,357,189,20,0.82
8,597,342,203,14,0.82
9,597,301,235,23,0.82
10,602,284,257,12,0.82
11,609,243,278,24,0.82
12,617,230,296,11,0.82
13,613,200,317,24,0.82
14,621,190,334,8,0.82
15,623,158,351,19,0.82
16,634,150,361,6,0.82
17,624,127,374,24,0.82
18,651,100,391,7,0.82
19,674,53,399,21,0.82
20,700,44,396,7,0.82
21,724,9,395,17,0.82
22,751,2,390,1,0.82
23,774,0,368,2,0.82
24,796,1,347,0,0.82
25,813,2,325,4,0.82
26,826,0,314,4,0.82
27,842,0,301,1,0.82
28,858,1,284,1,0.82
29,890,0,254,0,0.82
30,890,10,241,3,0.82
31,844,50,223,26,0.82
32,702,180,243,18,0.82
33,651,215,257,20,0.82
34,648,213,265,14,0.82
35,653,199,266,21,0.82
36,647,195,281,13,0.82
37,651,180,283,19,0.82
38,644,173,301,15,0.82
39,660,143,312,17,0.82
40,673,133,316,10,0.82
41,669,124,318,19,0.82
42,681,113,322,11,0.82
43,674,106,327,18,0.82
44,677,100,328,19,0.82
45,678,86,341,19,0.82
46,684,70,354,15,0.82
47,704,37,362,19,0.82
48,732,17,365,6,0.82
49,756,2,358,3,0.82
50,779,0,339,1,0.82
51,794,1,323,1,0.82
52,814,0,304,1,0.82
53,832,0,285,2,0.82
54,845,1,271,2,0.82
55,865,0,254,0,0.82
56,890,0,228,1,0.82
57,907,0,211,1,0.82
58,912,3,201,3,0.82
59,914,5,190,10,0.82
60,909,15,184,10,0.82
61,913,5,187,13,0.82
62,929,1,185,3,0.82
63,939,0,175,4,0.82
64,953,2,163,0,0.82
65,968,2,145,3,0.82
66,952,11,138,16,0.82
67,942,26,139,9,0.82
68,905,49,145,16,0.82
69,739,202,143,27,0.82
70,632,288,169,22,0.82
71,635,268,191,17,0.82
72,638,246,210,16,0.82
73,641,227,229,12,0.82
74,651,206,234,17,0.82
75,641,199,254,14,0.82
76,641,181,269,13,0.82
77,643,160,286,13,0.82
78,644,141,297,20,0.82
79,635,125,327,14,0.82
80,658,89,336,17,0.82
81,682,48,352,17,0.82
82,697,23,368,11,0.82
83,727,1,365,4,0.82
84,745,1,351,0,0.82
85,768,0,326,3,0.82
86,794,0,302,0,0.82
87,808,0,286,2,0.82
88,814,1,279,2,0.82
89,834,0,262,0,0.82
90,846,1,248,1,0.82
91,859,0,233,4,0.82
92,867,1,224,4,0.82
93,882,0,212,2,0.82
94,894,1,201,0,0.82
95,907,0,186,3,0.82
96,928,1,165,2,0.82
97,949,0,146,1,0.82
98,965,1,129,1,0.82
99,929,27,115,25,0.82
100,849,100,125,22,0.82
101,656,271,141,28,0.82
