,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1157,0,0,0,0.82
1,938,174,0,45,0.82
2,592,505,46,12,0.82
3,546,508,73,28,0.82
4,578,463,105,6,0.82
5,576,423,133,19,0.82
6,599,388,155,8,0.82
7,603,343,179,24,0.82
8,625,315,200,8,0.82
9,625,282,220,20,0.82
10,627,275,237,7,0.82
11,629,237,256,20,0.82
12,633,226,274,9,0.82
13,643,186,294,18,0.82
14,641,184,311,5,0.82
15,649,141,323,25,0.82
16,671,125,336,5,0.82
17,676,89,356,15,0.82
18,680,83,364,7,0.82
19,688,51,375,20,0.82
20,714,31,378,9,0.82
21,731,4,392,5,0.82
22,746,0,384,1,0.82
23,774,0,356,0,0.82
24,788,1,339,2,0.82
25,798,3,325,4,0.82
26,814,2,310,4,0.82
27,842,0,288,0,0.82
28,858,1,269,2,0.82
29,871,0,257,2,0.82
30,887,0,241,2,0.82
31,908,0,221,1,0.82
32,918,1,209,2,0.82
33,942,0,187,1,0.82
34,957,0,173,0,0.82
35,974,0,156,0,0.82
36,988,0,139,3,0.82
37,1004,0,126,0,0.82
38,1010,0,117,3,0.82
39,1025,0,104,0,0.82
40,1038,0,90,1,0.82
41,1048,1,78,2,0.82
42,1054,0,74,1,0.82
43,1006,38,67,18,0.82
44,791,228,80,29,0.82
45,630,371,114,11,0.82
46,632,346,129,19,0.82
47,639,329,141,14,0.82
48,634,307,165,17,0.82
49,638,289,182,13,0.82
50,643,262,194,23,0.82
51,638,250,216,17,0.82
52,640,221,241,19,0.82
53,644,202,262,12,0.82
54,644,178,280,16,0.82
55,646,161,297,14,0.82
56,654,132,311,20,0.82
57,666,110,326,14,0.82
58,687,70,336,18,0.82
59,702,46,347,13,0.82
60,728,12,354,13,0.82
61,742,0,363,2,0.82
62,761,0,345,1,0.82
63,779,1,325,2,0.82
64,794,0,311,2,0.82
65,804,0,301,2,0.82
66,819,0,287,1,0.82
67,836,1,270,0,0.82
68,855,0,249,3,0.82
69,870,0,236,1,0.82
70,890,0,216,1,0.82
71,916,0,191,0,0.82
72,925,0,179,3,0.82
73,931,6,167,3,0.82
74,949,0,155,3,0.82
75,965,1,138,3,0.82
76,978,2,127,0,0.82
77,990,0,116,1,0.82
78,998,1,107,1,0.82
79,1016,0,91,0,0.82
80,1023,1,82,1,0.82
81,1027,1,77,2,0.82
82,1038,1,67,1,0.82
83,1034,5,57,11,0.82
84,969,56,58,22,0.82
85,747,248,83,27,0.82
86,624,355,113,13,0.82
87,626,321,135,21,0.82
88,623,308,161,10,0.82
89,640,264,177,20,0.82
90,645,247,196,12,0.82
91,648,217,215,20,0.82
92,638,206,246,9,0.82
93,653,166,261,18,0.82
94,652,159,270,16,0.82
95,662,129,284,21,0.82
96,662,121,300,13,0.82
97,669,86,322,17,0.82
98,685,63,339,7,0.82
99,723,13,344,13,0.82
100,740,1,350,2,0.82
101,757,0,336,0,0.82
