,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1113,0,0,0,0.82
1,923,139,0,51,0.82
2,595,434,58,23,0.82
3,516,463,98,33,0.82
4,560,389,145,14,0.82
5,545,357,175,30,0.82
6,569,304,210,21,0.82
7,565,263,247,28,0.82
8,583,224,280,15,0.82
9,590,179,310,23,0.82
10,599,146,341,16,0.82
11,634,80,357,29,0.82
12,680,25,386,7,0.82
13,701,0,389,6,0.82
14,720,0,374,2,0.82
15,736,0,359,1,0.82
16,745,0,350,1,0.82
17,762,0,334,0,0.82
18,785,0,310,1,0.82
19,800,0,296,0,0.82
20,808,1,285,2,0.82
21,821,0,273,2,0.82
22,838,0,257,1,0.82
23,849,0,245,2,0.82
24,865,0,228,2,0.82
25,878,0,217,0,0.82
26,899,0,195,1,0.82
27,910,0,182,3,0.82
28,924,1,168,2,0.82
29,937,0,158,0,0.82
30,955,1,137,2,0.82
31,971,3,120,1,0.82
32,962,16,107,9,0.82
33,935,38,101,20,0.82
34,866,84,114,30,0.82
35,711,213,137,33,0.82
36,595,304,166,27,0.82
37,592,280,188,30,0.82
38,600,243,224,21,0.82
39,612,207,241,26,0.82
40,607,178,278,21,0.82
41,634,122,303,25,0.82
42,651,79,333,19,0.82
43,679,23,362,17,0.82
44,702,0,375,3,0.82
45,715,0,364,1,0.82
46,731,0,347,2,0.82
47,745,0,334,1,0.82
48,763,1,315,0,0.82
49,771,1,306,1,0.82
50,787,0,292,0,0.82
51,802,0,276,1,0.82
52,815,0,264,0,0.82
53,824,0,253,2,0.82
54,841,0,237,0,0.82
55,853,0,225,0,0.82
56,866,0,210,2,0.82
57,878,1,196,3,0.82
58,885,1,191,1,0.82
59,899,0,178,1,0.82
60,916,0,162,0,0.82
61,934,0,144,0,0.82
62,946,0,131,1,0.82
63,968,0,110,0,0.82
64,980,0,97,1,0.82
65,994,0,84,0,0.82
66,1006,0,71,1,0.82
67,1014,1,61,2,0.82
68,1026,0,51,1,0.82
69,1038,0,37,3,0.82
70,1046,1,30,1,0.82
71,1052,0,25,1,0.82
72,1060,0,18,0,0.82
73,1062,0,15,1,0.82
74,1063,0,13,2,0.82
75,1063,0,12,3,0.82
76,1059,2,15,2,0.82
77,1059,0,18,1,0.82
78,1057,0,18,3,0.82
79,1056,0,20,1,0.82
80,1057,0,20,0,0.82
81,1058,0,18,1,0.82
82,1055,0,19,3,0.82
83,1055,0,22,0,0.82
84,1053,1,22,1,0.82
85,1055,0,22,0,0.82
86,1053,0,22,2,0.82
87,1052,1,21,3,0.82
88,1050,2,24,1,0.82
89,1051,0,25,1,0.82
90,1051,0,24,2,0.82
91,1056,0,20,1,0.82
92,1051,0,21,5,0.82
93,1051,0,25,1,0.82
94,1048,0,26,3,0.82
95,1048,0,29,0,0.82
96,1051,0,26,0,0.82
97,1052,0,22,3,0.82
98,1052,0,23,2,0.82
99,1054,0,23,0,0.82
100,1054,0,22,1,0.82
101,1056,0,20,1,0.82
