,links,citizen_vision,cop_vision,max_jail_term,Run,mean_peak_size,std_peak_size,mean_peak_interval,std_peak_interval,perc_time_rebel,perc_time_calm,Legitimacy,Peaks
0,2,1,5,34,0,243.25,156.73125884774868,6.0,0.0,0.19801980198019803,0.009900990099009901,0.5693211761755976,4
1,2,1,5,34,1,251.0,143.25036358301736,6.0,0.0,0.13861386138613863,0.009900990099009901,0.5682486384150475,3
2,2,9,5,34,2,521.0,0.0,,,0.1782178217821782,0.5445544554455446,0.8049784481433006,1
3,2,1,1,34,3,305.57142857142856,79.63462481476104,7.0,2.0380986614602725,0.9900990099009901,0.009900990099009901,0.5104277934479413,14
4,2,1,5,45,4,355.5,127.5,8.0,0.0,0.15841584158415842,0.009900990099009901,0.5574768244191453,2
5,2,9,1,45,5,209.45454545454547,129.90721418582058,9.6,4.2,0.9900990099009901,0.009900990099009901,0.5176486637853103,11
6,5,6,1,9,6,288.375,86.93451199034823,6.4,1.540562667772179,0.9900990099009901,0.009900990099009901,0.5675803154992254,16
7,5,6,1,9,7,401.14285714285717,97.89707214566673,7.153846153846154,2.6266724736867495,0.9900990099009901,0.009900990099009901,0.4897250074081945,14
8,5,4,1,9,8,289.0,109.48059188732951,8.0,2.345207879911715,0.9900990099009901,0.009900990099009901,0.5784657901646215,13
9,5,6,5,9,9,273.46666666666664,109.72806791741523,6.571428571428571,0.9035079029052513,0.9900990099009901,0.009900990099009901,0.6070597993010326,15
10,5,6,1,20,10,247.25,111.28276671015448,8.727272727272727,2.956991994052835,0.9900990099009901,0.009900990099009901,0.5232158075363602,12
11,5,4,5,20,11,160.4,148.08727156646515,8.666666666666666,3.7416573867739418,0.594059405940594,0.009900990099009901,0.6200142500840011,10
12,6,4,7,46,12,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
13,4,4,7,46,13,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
14,6,2,7,46,14,364.0,134.0,6.0,0.0,0.1188118811881188,0.009900990099009901,0.5661848965015902,2
15,6,4,3,46,15,144.57142857142858,171.67815165332496,7.230769230769231,2.3908108104492385,0.8118811881188119,0.009900990099009901,0.5653895208538057,14
16,6,4,7,8,16,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
17,4,2,3,8,17,144.57142857142858,171.67815165332496,7.230769230769231,2.3908108104492385,0.8118811881188119,0.009900990099009901,0.5653895208538057,14
18,3,8,3,21,18,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
19,1,8,3,21,19,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
20,3,6,3,21,20,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
21,3,8,8,21,21,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
22,3,8,3,32,22,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
23,1,6,8,32,23,364.0,134.0,6.0,0.0,0.1188118811881188,0.009900990099009901,0.5661848965015902,2
24,3,5,2,15,24,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
25,1,5,2,15,25,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
26,3,8,2,15,26,364.0,134.0,6.0,0.0,0.1188118811881188,0.009900990099009901,0.5661848965015902,2
27,3,5,4,15,27,364.0,134.0,6.0,0.0,0.1188118811881188,0.009900990099009901,0.5661848965015902,2
28,3,5,2,2,28,364.0,134.0,6.0,0.0,0.1188118811881188,0.009900990099009901,0.5661848965015902,2
29,1,8,4,2,29,364.0,134.0,6.0,0.0,0.1188118811881188,0.009900990099009901,0.5661848965015902,2
30,2,1,5,34,30,144.57142857142858,171.67815165332496,7.230769230769231,2.3908108104492385,0.8118811881188119,0.009900990099009901,0.5653895208538057,14
31,2,1,5,34,31,144.57142857142858,171.67815165332496,7.230769230769231,2.3908108104492385,0.8118811881188119,0.009900990099009901,0.5653895208538057,14
32,2,9,5,34,32,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
33,2,1,1,34,33,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
34,2,1,5,45,34,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
35,2,9,1,45,35,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
36,5,6,1,9,36,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
37,5,6,1,9,37,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
38,5,4,1,9,38,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
39,5,6,5,9,39,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
40,5,6,1,20,40,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
41,5,4,5,20,41,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
42,6,4,7,46,42,501.0,0.0,,,0.10891089108910891,0.0297029702970297,0.629733965792304,1
43,4,4,7,46,43,144.57142857142858,171.67815165332496,7.230769230769231,2.3908108104492385,0.8118811881188119,0.009900990099009901,0.5653895208538057,14
44,6,2,7,46,44,352.0,185.0,8.0,0.0,0.1188118811881188,0.019801980198019802,0.5580058004531658,2
45,6,4,3,46,45,171.1,198.6441290348144,10.0,3.8297084310253524,0.7326732673267327,0.009900990099009901,0.5624114605774049,10
46,6,4,7,8,46,269.2307692307692,145.2981835061179,6.416666666666667,1.114924013354971,0.7821782178217822,0.009900990099009901,0.6447085592313118,13
47,4,2,3,8,47,171.1,198.6441290348144,10.0,3.8297084310253524,0.7326732673267327,0.009900990099009901,0.5624114605774049,10
48,3,8,3,21,48,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
49,1,8,3,21,49,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
50,3,6,3,21,50,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
51,3,8,8,21,51,288.5,204.5,16.0,0.0,0.1782178217821782,0.009900990099009901,0.5959521909607178,2
52,3,8,3,32,52,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
53,1,6,8,32,53,364.0,134.0,6.0,0.0,0.1188118811881188,0.009900990099009901,0.5661848965015902,2
54,3,5,2,15,54,268.57142857142856,133.43468936723545,6.666666666666667,0.9428090415820634,0.42574257425742573,0.019801980198019802,0.6672220952048844,7
55,1,5,2,15,55,364.0,134.0,6.0,0.0,0.1188118811881188,0.009900990099009901,0.5661848965015902,2
56,3,8,2,15,56,269.2307692307692,145.2981835061179,6.416666666666667,1.114924013354971,0.7821782178217822,0.009900990099009901,0.6447085592313118,13
57,3,5,4,15,57,501.0,0.0,,,0.10891089108910891,0.0297029702970297,0.629733965792304,1
58,3,5,2,2,58,364.0,134.0,6.0,0.0,0.1188118811881188,0.009900990099009901,0.5661848965015902,2
59,1,8,4,2,59,501.0,0.0,,,0.10891089108910891,0.0297029702970297,0.629733965792304,1
