,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1150,0,0,0,0.82,2,9
1,811,312,0,27,0.82,2,9
2,538,557,38,17,0.5752254656401447,2,9
3,511,557,65,15,0.3924867099039576,2,9
4,517,526,92,13,0.38045605194020327,2,9
5,544,479,109,14,0.38912682738358967,2,9
6,553,448,132,11,0.41021249280581285,2,9
7,555,422,151,16,0.4207741245510381,2,9
8,570,389,176,9,0.4254690002747089,2,9
9,580,354,193,17,0.43976956521739125,2,9
10,579,339,217,8,0.44939762349557943,2,9
11,583,310,237,13,0.45331936262601424,2,9
12,593,290,247,13,0.4595316899230063,2,9
13,596,272,254,20,0.46795273030416545,2,9
14,591,264,271,15,0.47150782529776064,2,9
15,598,242,285,14,0.4715179476954698,2,9
16,600,232,291,16,0.47930098389351633,2,9
17,600,219,299,20,0.48170737463081564,2,9
18,604,201,319,13,0.48344582163887,2,9
19,602,187,334,14,0.4900036555870531,2,9
20,612,167,345,13,0.49133696352183154,2,9
21,620,160,346,10,0.5000136942838552,2,9
22,617,156,346,15,0.505907632935916,2,9
23,620,146,350,17,0.5045185697401293,2,9
24,632,140,346,13,0.5075811915442686,2,9
25,630,141,344,16,0.5156696536693464,2,9
26,625,141,354,11,0.5139497281853046,2,9
27,637,138,346,10,0.5123299708087284,2,9
28,629,142,347,13,0.5190843825181217,2,9
29,634,137,349,10,0.5138033376548309,2,9
30,632,136,350,12,0.5178956801721984,2,9
31,634,131,353,11,0.5167084081912949,2,9
32,632,127,360,10,0.5189355041731412,2,9
33,635,130,357,5,0.5188170833270237,2,9
34,633,124,352,18,0.5209875675290269,2,9
35,643,123,350,9,0.5187278607789912,2,9
36,640,119,350,16,0.5258906096352763,2,9
37,634,125,354,12,0.5238275683726615,2,9
38,641,122,351,11,0.5204244851072006,2,9
39,651,118,342,13,0.5246931382968535,2,9
40,639,136,337,12,0.5303174043091717,2,9
41,627,140,344,13,0.5211536553291832,2,9
42,635,133,338,16,0.514182300718328,2,9
43,647,123,340,12,0.5192453630532335,2,9
44,645,123,344,10,0.527865316098114,2,9
45,652,129,330,11,0.527197361730508,2,9
46,640,135,328,18,0.5295418948127469,2,9
47,639,136,338,8,0.5212312089722541,2,9
48,634,133,341,13,0.5223253922439721,2,9
49,639,127,339,14,0.5194236239227987,2,9
50,638,121,346,14,0.523167834881152,2,9
51,651,122,338,6,0.5237268611461672,2,9
52,640,121,340,14,0.5319596837550803,2,9
53,652,119,333,8,0.5253696639242009,2,9
54,644,131,321,16,0.5334590138467656,2,9
55,643,134,319,15,0.5257587060688316,2,9
56,638,142,318,13,0.5250456625905706,2,9
57,651,139,308,13,0.5214043608309109,2,9
58,640,148,311,12,0.5286459703685048,2,9
59,643,150,311,6,0.5215405921487524,2,9
60,632,158,306,14,0.5239568256958645,2,9
61,634,149,315,12,0.5154552579407976,2,9
62,639,137,320,14,0.5184398445004554,2,9
63,642,130,326,12,0.5227884182357088,2,9
64,638,126,335,10,0.5259369669383966,2,9
65,646,115,335,11,0.5251058095400567,2,9
66,654,114,325,14,0.5313363960911216,2,9
