,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1139,0,0,0,0.82,8,2
1,974,129,0,36,0.82,8,2
2,567,514,36,20,0.7118977617846994,8,2
3,472,574,71,17,0.41530265452197507,8,2
4,539,486,96,13,0.3605082035791446,8,2
5,520,472,121,19,0.4085016549390697,8,2
6,553,423,146,10,0.40114259437230815,8,2
7,539,405,166,21,0.42733387257110794,8,2
8,561,371,182,17,0.4219939799720565,8,2
9,564,339,209,19,0.43942030158079853,8,2
10,566,326,229,10,0.4462739334160129,8,2
11,572,289,253,17,0.4512044228069734,8,2
12,581,277,258,15,0.4595234983385146,8,2
13,579,250,287,15,0.46644262499165706,8,2
14,584,238,301,8,0.47032241349985765,8,2
15,588,211,309,19,0.47619370065729116,8,2
16,585,205,327,9,0.4815721256342462,8,2
17,596,177,332,21,0.483105374238577,8,2
18,598,168,345,13,0.4914265294513512,8,2
19,595,145,364,19,0.4957546234528826,8,2
20,605,130,375,12,0.49745954897181854,8,2
21,601,107,394,20,0.5065469656258538,8,2
22,640,72,399,8,0.5072465141195577,8,2
23,655,33,415,16,0.5359059939295564,8,2
24,677,15,419,8,0.5492430252652398,8,2
25,693,3,423,0,0.5654628566779316,8,2
26,710,1,404,4,0.5775834189953777,8,2
27,728,1,388,1,0.586401455181647,8,2
28,757,0,359,2,0.5969985062509431,8,2
29,782,1,335,0,0.6132409192306139,8,2
30,802,3,313,0,0.6277736147334526,8,2
31,824,2,285,7,0.6391393279684655,8,2
32,850,1,265,2,0.6512121979674251,8,2
33,865,2,244,7,0.6681757048613315,8,2
34,874,12,230,2,0.676417984922652,8,2
35,852,27,218,20,0.6811622887126801,8,2
36,830,53,218,14,0.6617520482576655,8,2
37,728,134,225,28,0.6451505628007443,8,2
38,619,241,242,12,0.5687821271268011,8,2
39,624,215,252,22,0.4947882721152004,8,2
40,620,215,267,11,0.5003648184576189,8,2
41,628,188,278,18,0.5003053106426341,8,2
42,622,190,291,8,0.5081417205374367,8,2
43,628,166,295,21,0.506664203883431,8,2
44,624,163,310,12,0.5118670232970515,8,2
45,642,124,323,19,0.5121290582737328,8,2
46,650,125,324,9,0.5273256535390856,8,2
47,648,102,335,22,0.5331126823226835,8,2
48,660,88,344,15,0.5340302433763465,8,2
49,685,40,362,20,0.5441043683022654,8,2
50,720,15,365,6,0.5651526092041148,8,2
51,743,3,355,5,0.5914745187434729,8,2
52,766,1,337,2,0.606707504110739,8,2
53,789,0,315,2,0.6207751448176968,8,2
54,805,2,297,2,0.6344082259703868,8,2
55,815,6,281,4,0.6435786204054721,8,2
56,828,0,273,5,0.6485268198575231,8,2
57,840,0,266,0,0.6573445326828565,8,2
58,853,1,252,0,0.6656325910481788,8,2
59,862,1,240,3,0.6735382658708522,8,2
60,880,0,223,3,0.6786425345423552,8,2
61,898,0,207,1,0.6902105652171696,8,2
62,899,6,189,12,0.7020598116927191,8,2
63,895,8,190,13,0.6996403746229678,8,2
64,905,3,188,10,0.6965403090990052,8,2
65,921,0,184,1,0.7043843470383258,8,2
66,938,0,167,1,0.7167976559880499,8,2
67,950,0,155,1,0.7276364600171947,8,2
68,966,0,139,1,0.7351983845589339,8,2
69,976,0,129,1,0.7450753717631254,8,2
70,982,1,121,2,0.7510746244806639,8,2
71,993,0,110,3,0.7542306905129902,8,2
72,981,21,97,7,0.7604794245843877,8,2
73,897,76,97,36,0.7491499806524957,8,2
74,636,335,118,14,0.6814416455007949,8,2
75,591,352,137,21,0.4879303336401659,8,2
76,601,335,157,8,0.46092507990394743,8,2
77,595,305,177,24,0.47137290096017137,8,2
78,608,285,196,9,0.47085945980901334,8,2
79,608,254,211,23,0.4841959696655465,8,2
80,608,246,233,8,0.4875568613719089,8,2
81,625,210,240,20,0.4918476043772853,8,2
82,614,216,254,11,0.5049135389583402,8,2
83,614,187,272,20,0.49978159762329366,8,2
84,622,174,289,7,0.5036891370375458,8,2
85,626,143,306,17,0.5126527839100523,8,2
86,633,134,314,9,0.5185065139429486,8,2
87,640,97,328,25,0.5255361746385266,8,2
88,657,84,340,8,0.5329861265982678,8,2
89,668,46,360,14,0.5475576641169971,8,2
90,672,42,363,10,0.5593898468598649,8,2
91,689,7,379,12,0.5631690841001782,8,2
92,701,0,385,1,0.5783727503379498,8,2
93,719,0,366,2,0.5882348348101981,8,2
94,733,2,351,1,0.5981222814104538,8,2
95,762,0,324,1,0.6058872994600979,8,2
96,786,0,299,2,0.6230366683954938,8,2
97,795,1,290,1,0.6370992525389225,8,2
98,818,0,269,0,0.6425220728698584,8,2
99,830,2,254,1,0.6569392464493385,8,2
100,856,0,231,0,0.6638423518007774,8,2
101,875,0,212,0,0.6807358394736832,8,2
102,886,1,198,2,0.6928410060599234,8,2
103,903,0,184,0,0.6993448386976759,8,2
104,927,0,160,0,0.7107782960846312,8,2
105,945,0,138,4,0.7260298982831075,8,2
106,942,10,128,7,0.736478177361284,8,2
107,931,19,123,14,0.7323016372486618,8,2
108,809,118,133,26,0.7225996137073097,8,2
109,615,302,147,18,0.6257404838989905,8,2
110,603,296,165,18,0.48559056191057853,8,2
111,611,276,181,13,0.4804714021824097,8,2
112,610,262,194,14,0.48925506661417856,8,2
113,618,246,194,19,0.4912348734622911,8,2
114,610,234,219,11,0.4978537727881112,8,2
115,616,221,221,15,0.497768047214318,8,2
116,617,206,236,14,0.5026784046648655,8,2
117,618,192,251,11,0.5060812307621244,8,2
118,613,176,265,18,0.5098284010424615,8,2
119,617,155,283,15,0.508832701673098,8,2
120,630,123,298,18,0.5155722208973499,8,2
121,631,110,314,13,0.5278159444269246,8,2
122,640,75,340,13,0.5317573038040703,8,2
123,666,39,349,14,0.542855484854149,8,2
124,697,4,362,3,0.5632219719986156,8,2
125,714,0,351,1,0.5890994961530381,8,2
126,730,0,335,1,0.5998313919024579,8,2
127,748,0,317,1,0.6090554408967538,8,2
128,760,1,302,3,0.6195986590202848,8,2
129,775,0,290,1,0.6261866033487429,8,2
130,786,4,272,4,0.6357480665651615,8,2
131,793,0,266,7,0.6411819645847858,8,2
132,816,0,249,1,0.6456552769211028,8,2
133,834,1,229,2,0.6610170316430659,8,2
134,847,1,216,1,0.6720025925159846,8,2
135,857,0,204,4,0.6807285996304272,8,2
136,869,1,195,0,0.6867613042300326,8,2
137,893,0,169,3,0.6949908129520007,8,2
138,906,1,156,2,0.709977644673004,8,2
139,920,0,140,5,0.7181992107593878,8,2
140,933,0,129,3,0.7265421991450621,8,2
141,942,0,117,6,0.7347693160734944,8,2
142,951,0,112,2,0.7395112922506648,8,2
143,958,1,103,3,0.7453444575813923,8,2
144,947,12,93,13,0.748825178992051,8,2
145,931,18,103,12,0.7389551028582784,8,2
146,818,109,114,23,0.7289538461106416,8,2
147,638,275,129,20,0.6392288812681739,8,2
148,608,285,154,13,0.5055835398974805,8,2
149,604,271,171,14,0.4894595585374246,8,2
150,612,243,186,18,0.4897028286550129,8,2
151,609,236,199,13,0.49838882835494314,8,2
152,614,212,214,14,0.4993018815480741,8,2
153,608,200,232,13,0.5065877849621915,8,2
154,611,173,253,16,0.5059230617352014,8,2
155,614,155,277,7,0.5118280893381599,8,2
156,621,129,289,14,0.5182768750678376,8,2
157,624,111,305,11,0.5254198239062859,8,2
158,635,76,328,11,0.5311520666123526,8,2
159,663,43,331,13,0.5435509980597919,8,2
160,675,13,345,16,0.5644625485491013,8,2
161,695,0,353,1,0.5762100986634507,8,2
162,714,1,333,1,0.5925685988455238,8,2
163,730,0,317,2,0.6033371429781121,8,2
164,735,1,310,3,0.6127088709648995,8,2
165,753,0,296,0,0.6153064363755941,8,2
166,768,2,279,0,0.6267877431834761,8,2
167,793,0,253,3,0.6355312418664516,8,2
168,804,2,243,0,0.6507871297068342,8,2
169,818,2,224,5,0.6578555973388167,8,2
170,817,11,214,6,0.6657972968924717,8,2
171,817,14,200,16,0.6636375076036218,8,2
172,817,15,203,11,0.6615721609670993,8,2
173,797,30,203,16,0.6625668618960424,8,2
174,787,37,201,20,0.6463452238953663,8,2
175,747,60,218,20,0.6383818110840572,8,2
176,690,116,224,14,0.6097447626466759,8,2
177,653,137,230,24,0.5675510395830128,8,2
178,636,151,241,16,0.541191306966535,8,2
179,647,124,251,20,0.5307909404956478,8,2
180,638,128,263,13,0.5413255798670609,8,2
181,643,110,271,17,0.5369312565421448,8,2
182,642,100,285,14,0.542376262190452,8,2
183,655,64,306,14,0.5441673082704838,8,2
184,687,27,312,13,0.5582084566666234,8,2
185,718,3,312,5,0.5830930249138714,8,2
186,735,1,301,1,0.6070795112410222,8,2
187,756,0,280,2,0.6182619499577542,8,2
188,766,0,270,2,0.6309609479591874,8,2
189,778,1,259,0,0.6370916035265102,8,2
190,791,0,246,1,0.644696597303081,8,2
191,803,0,234,1,0.6528194585470464,8,2
192,815,0,222,1,0.6603836117805431,8,2
193,825,0,211,2,0.6680019868185952,8,2
194,837,0,200,1,0.6742033529847651,8,2
195,853,0,184,1,0.682066524386877,8,2
196,858,0,177,3,0.6923200440477515,8,2
197,874,1,160,3,0.6951578192747947,8,2
198,883,1,153,1,0.7051504690364897,8,2
199,889,4,141,3,0.7111659717776462,8,2
200,898,1,136,2,0.7142554193860738,8,2
201,914,0,122,1,0.7204846991459455,8,2
202,921,0,113,3,0.7303321877730528,8,2
203,931,0,105,1,0.7339653350118911,8,2
204,940,0,97,0,0.7398241045278131,8,2
205,952,0,83,2,0.744716079839302,8,2
206,959,0,77,1,0.7502454434479564,8,2
207,971,0,66,0,0.7536406346791207,8,2
208,978,0,59,0,0.7589596620600817,8,2
209,991,0,46,0,0.7617608950652136,8,2
210,981,11,37,8,0.7666790480418505,8,2
211,897,86,33,20,0.7595044660971577,8,2
212,653,296,60,26,0.7015865428685091,8,2
213,580,354,88,13,0.5139654487048388,8,2
214,594,308,114,19,0.4664686596413009,8,2
215,595,288,138,14,0.4810404728396844,8,2
216,610,245,161,19,0.48606978671811774,8,2
217,603,236,184,12,0.5009072254434073,8,2
218,611,200,209,15,0.5000422997623,8,2
219,611,184,227,12,0.5102630833566552,8,2
220,625,144,248,17,0.5138599492225949,8,2
221,625,132,265,10,0.5277271795012255,8,2
222,631,97,285,19,0.5315153960107456,8,2
223,641,80,295,14,0.5394716393952325,8,2
224,664,33,313,19,0.5493162906550292,8,2
225,687,9,323,9,0.5699391163411273,8,2
226,704,1,323,0,0.5894197682012013,8,2
227,714,0,312,2,0.6023858403468858,8,2
228,724,0,302,2,0.6081071387460946,8,2
229,734,1,293,0,0.6140636165317107,8,2
230,745,0,282,1,0.620255218160577,8,2
231,761,1,264,2,0.6269311368964129,8,2
232,773,2,250,3,0.6363968702660063,8,2
233,787,0,241,0,0.6434918218541023,8,2
234,799,1,227,1,0.6531744580928811,8,2
235,810,1,216,1,0.6604070726071926,8,2
236,809,4,206,9,0.6674098990158531,8,2
237,824,0,203,0,0.664792046392737,8,2
238,847,0,179,1,0.6770051494780298,8,2
239,864,0,162,1,0.691558170460045,8,2
240,874,0,150,2,0.702362143774541,8,2
241,887,1,138,0,0.7087164137966072,8,2
242,882,9,128,7,0.7168850503311957,8,2
243,875,17,120,13,0.7111372900282201,8,2
244,893,3,120,7,0.7045587071667962,8,2
245,901,0,120,2,0.7195776973516034,8,2
246,918,0,105,0,0.72568972455073,8,2
247,926,0,95,2,0.7354997848939793,8,2
248,933,0,90,0,0.7393166066171774,8,2
249,940,0,83,0,0.7431690814929494,8,2
250,955,0,66,2,0.7465012870711774,8,2
251,908,28,61,26,0.7527348118364197,8,2
252,878,52,81,12,0.7203079940176286,8,2
253,706,192,93,30,0.7008047101196012,8,2
254,597,288,121,11,0.5653986377317245,8,2
255,611,241,142,20,0.4908165369388816,8,2
256,610,235,159,7,0.5058006975917015,8,2
257,609,201,182,18,0.5092345893513343,8,2
258,618,182,200,10,0.5130142206068216,8,2
259,626,140,224,20,0.5228209426841381,8,2
260,627,125,250,6,0.533010914963375,8,2
261,641,79,269,17,0.5391800732242134,8,2
262,661,54,281,10,0.5537406966747532,8,2
263,685,15,287,19,0.5709132184921655,8,2
264,706,1,295,3,0.5902917911535681,8,2
265,718,0,286,1,0.6084233941714107,8,2
266,734,0,270,1,0.6162167460698506,8,2
267,746,0,259,0,0.6260086949378199,8,2
268,755,0,248,2,0.6336197338281273,8,2
269,765,2,238,0,0.6388791914323548,8,2
270,768,0,237,0,0.6451658834566822,8,2
271,780,0,223,2,0.6474200151201717,8,2
272,792,0,213,0,0.6546701438247552,8,2
273,805,1,199,0,0.6626844767775658,8,2
274,815,0,190,0,0.6708286571586921,8,2
275,825,0,178,2,0.677418822778603,8,2
276,833,0,171,1,0.683458960626858,8,2
277,848,0,157,0,0.6887397166659802,8,2
278,857,0,148,0,0.6983958620719307,8,2
279,863,0,138,4,0.7039964202640369,8,2
280,884,0,121,0,0.7069610570803357,8,2
