,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1129,0,0,0,0.82,8,3
1,1024,81,0,24,0.82,8,3
2,631,434,29,34,0.7576909385860106,8,3
3,442,601,67,16,0.4607332846636168,8,3
4,526,477,103,19,0.34268889747400805,8,3
5,513,472,131,9,0.40416556101475287,8,3
6,577,373,153,22,0.40068104198407506,8,3
7,553,379,178,13,0.44730304911909424,8,3
8,576,320,206,20,0.4363337320857788,8,3
9,574,303,228,17,0.4571881984012533,8,3
10,589,253,257,20,0.45983183565585245,8,3
11,591,237,277,13,0.4762125331391348,8,3
12,601,201,299,15,0.4815250280195265,8,3
13,596,193,315,12,0.4929995795227411,8,3
14,599,158,337,21,0.4924797289823908,8,3
15,612,142,347,13,0.498850647481646,8,3
16,618,107,367,22,0.5099342232878629,8,3
17,638,78,384,12,0.5177143656748981,8,3
18,660,35,395,22,0.5353993888923309,8,3
19,688,14,406,4,0.5529082769570401,8,3
20,702,0,406,4,0.5749387517129803,8,3
21,727,0,385,0,0.5850856035459596,8,3
22,753,0,358,1,0.599621984043009,8,3
23,779,0,331,2,0.6141339653716225,8,3
24,804,0,308,0,0.6290034695400202,8,3
25,819,2,289,2,0.6441903546633557,8,3
26,829,0,279,4,0.6525265710542336,8,3
27,845,1,266,0,0.6586380552078351,8,3
28,863,0,248,1,0.6690747501906565,8,3
29,869,5,235,2,0.6803620354233592,8,3
30,885,2,218,6,0.683340859794951,8,3
31,904,2,204,1,0.6933652798427064,8,3
32,928,0,182,1,0.7065011315253182,8,3
33,947,0,162,2,0.7223783050009055,8,3
34,958,0,150,3,0.734406287345937,8,3
35,979,0,131,1,0.7412012146960649,8,3
36,988,1,119,3,0.7545292581675886,8,3
37,914,62,107,28,0.759332555478358,8,3
38,676,282,125,27,0.6971673418734579,8,3
39,587,354,155,14,0.5159957712209194,8,3
40,586,329,172,22,0.4591975250884137,8,3
41,593,305,196,12,0.46192117433553515,8,3
42,600,273,215,17,0.47203805608639693,8,3
43,599,258,235,11,0.4806282178350115,8,3
44,611,227,246,17,0.4842229293692139,8,3
45,602,222,257,17,0.49518419481350845,8,3
46,608,195,271,23,0.49193048613548274,8,3
47,617,177,288,15,0.4989658753179717,8,3
48,606,161,308,21,0.5083233070552939,8,3
49,609,143,328,16,0.5046261788701958,8,3
50,625,107,347,16,0.5103434522628347,8,3
51,639,79,362,15,0.525313444455226,8,3
52,659,41,381,14,0.5379078705150468,8,3
53,675,22,389,6,0.5555986336637531,8,3
54,701,2,385,4,0.5696510837220837,8,3
55,721,0,371,0,0.5879273311875126,8,3
56,739,0,352,1,0.6002275599888803,8,3
57,750,1,338,3,0.6103118303269832,8,3
58,768,0,322,2,0.6161257002021172,8,3
59,785,0,306,1,0.6270367171970761,8,3
60,806,0,285,1,0.637345950326946,8,3
61,823,0,269,0,0.6500804611239135,8,3
62,837,0,253,2,0.6607492860016801,8,3
63,851,1,238,2,0.6691371526409933,8,3
64,865,0,227,0,0.6778020965798595,8,3
65,885,0,203,4,0.6872772861634648,8,3
66,901,0,190,1,0.6994196434828027,8,3
67,916,1,165,10,0.710308229847452,8,3
68,927,2,159,4,0.7181765583549072,8,3
69,939,1,149,3,0.726141576080552,8,3
70,958,0,134,0,0.7341197266535493,8,3
71,976,0,116,0,0.7466027727530825,8,3
72,989,0,101,2,0.7572040558779373,8,3
73,998,0,94,0,0.7640333021822712,8,3
74,1013,0,78,1,0.7690926474659441,8,3
75,1021,0,70,1,0.7761523283625142,8,3
76,1035,0,57,0,0.7797033438841876,8,3
77,1039,0,50,3,0.7856226601694701,8,3
78,1040,1,45,6,0.7866253033847467,8,3
79,1015,19,46,12,0.7862808288198518,8,3
80,822,178,58,34,0.7716128869531296,8,3
81,560,419,96,16,0.6216338445912278,8,3
82,569,379,122,19,0.4361296845656718,8,3
83,575,355,146,11,0.4476303047131259,8,3
84,579,317,171,19,0.4567460261459431,8,3
85,588,293,197,7,0.46436101437563876,8,3
86,586,260,212,26,0.4756225672145469,8,3
87,590,240,242,10,0.477291092785492,8,3
88,592,205,268,16,0.48616932208989133,8,3
89,595,186,286,10,0.4926106937413551,8,3
90,600,152,300,24,0.4993009922187584,8,3
91,610,130,319,15,0.5056727616030033,8,3
92,613,96,350,14,0.5168238320627434,8,3
93,640,62,361,8,0.5249113400896609,8,3
94,662,25,372,10,0.546838330921185,8,3
95,689,4,370,5,0.5654825302393126,8,3
96,703,0,364,0,0.5853691509414537,8,3
97,727,0,339,1,0.5951207740797405,8,3
98,738,0,327,2,0.6087547692261507,8,3
99,755,0,312,0,0.6150099358451577,8,3
100,768,0,297,2,0.6254531337539093,8,3
101,789,0,275,3,0.6329076723908167,8,3
102,799,0,265,3,0.6455541396129172,8,3
103,821,1,243,2,0.6517474509993075,8,3
104,828,1,232,6,0.6655534593141267,8,3
105,848,0,219,0,0.669267929068058,8,3
106,865,0,200,2,0.6833330491142419,8,3
107,879,0,187,1,0.693934396378032,8,3
108,891,2,171,3,0.7031690890626843,8,3
109,881,10,161,14,0.7101871872300178,8,3
110,891,1,168,6,0.700568413493443,8,3
111,907,0,158,1,0.7101045567822099,8,3
112,920,0,144,2,0.7214286110788164,8,3
113,938,0,125,3,0.7294239295698196,8,3
114,950,0,115,1,0.7402198481305804,8,3
115,963,0,101,2,0.7475804952047752,8,3
116,969,0,95,2,0.7545913181255839,8,3
117,958,7,89,12,0.7577499974577581,8,3
118,968,3,87,7,0.7487917085579772,8,3
119,979,1,83,2,0.7559342312930104,8,3
120,980,1,81,3,0.762699216381686,8,3
121,992,0,73,0,0.7629971209762751,8,3
122,1000,0,63,2,0.7692119512750067,8,3
123,1005,0,60,0,0.7722442776370302,8,3
124,1005,1,58,1,0.7746332671652382,8,3
125,1007,0,57,1,0.7742701139322886,8,3
126,1007,0,56,2,0.7752436068813475,8,3
127,1009,0,55,1,0.7750620302648727,8,3
128,1009,0,53,3,0.7760259926124211,8,3
129,1013,0,51,1,0.7756628393794718,8,3
130,1015,0,49,1,0.7775651512290637,8,3
131,1016,1,45,3,0.7783235072328163,8,3
132,1022,0,40,1,0.7781555081317024,8,3
133,1020,2,38,3,0.7809425871838482,8,3
134,1008,6,40,9,0.779480251724995,8,3
135,1012,0,48,3,0.7731454601394968,8,3
136,1015,1,47,0,0.7768557198469542,8,3
137,1019,0,44,0,0.7783491692875689,8,3
138,1022,1,38,2,0.7800188281270344,8,3
139,1020,2,38,3,0.7805794339508988,8,3
140,1022,0,41,0,0.779480251724995,8,3
141,1024,0,38,1,0.781124163800323,8,3
142,1019,0,39,5,0.7816757603350512,8,3
143,1021,0,42,0,0.7791109450446606,8,3
144,1023,0,40,0,0.7807565495443604,8,3
145,1024,1,38,0,0.7814910651769468,8,3
146,1024,0,38,0,0.7816757603350512,8,3
147,1024,0,35,3,0.781859904422117,8,3
148,1024,1,36,1,0.7813151745726926,8,3
149,1027,0,34,1,0.7814967511891674,8,3
150,1027,1,32,2,0.7827728902835013,8,3
151,1027,2,32,1,0.7824097370505517,8,3
152,1026,0,35,1,0.7824097370505517,8,3
153,1028,0,34,0,0.7824084042353677,8,3
154,1028,0,32,2,0.7833186621280951,8,3
155,1028,0,34,0,0.7829555088951455,8,3
156,1032,0,30,0,0.7833186621280951,8,3
157,1034,0,27,1,0.7847734601734102,8,3
158,1031,0,27,3,0.7853185830819852,8,3
159,1034,0,27,0,0.7838655770910365,8,3
160,1031,4,22,4,0.7855002679761117,8,3
161,1025,0,27,9,0.7829576940086627,8,3
162,1026,0,35,0,0.7805926380706202,8,3
163,1027,0,34,0,0.7825913136670265,8,3
164,1027,2,29,3,0.7829555088951456,8,3
165,1025,0,28,8,0.7820476258127718,8,3
166,1023,1,32,3,0.780774214687095,8,3
167,1011,6,35,7,0.780774214687095,8,3
168,1013,0,43,3,0.7747176369580737,8,3
169,1013,2,43,1,0.7772798139983187,8,3
170,991,19,41,8,0.7772798139983187,8,3
171,893,81,53,31,0.7642760010320436,8,3
172,641,308,86,21,0.6945472448139444,8,3
173,566,351,109,26,0.5030102998096255,8,3
174,590,307,141,14,0.4552954183377621,8,3
175,585,282,168,17,0.47792391450436567,8,3
176,600,246,187,17,0.47930424005142114,8,3
177,600,216,214,19,0.49404470181974575,8,3
178,604,193,237,13,0.49929467113478937,8,3
179,618,157,255,17,0.507016753740127,8,3
180,618,140,275,14,0.5203133665331233,8,3
181,615,117,297,16,0.5239448988626184,8,3
182,625,96,311,12,0.5264941399893821,8,3
183,639,52,334,18,0.5366081381318736,8,3
184,663,13,356,10,0.5513309962183341,8,3
185,681,0,359,2,0.5733850942541198,8,3
186,696,0,345,1,0.5873889326618602,8,3
187,717,0,325,0,0.5961929712582666,8,3
188,735,0,306,1,0.6086515046538504,8,3
189,751,2,289,0,0.6191882886794703,8,3
190,772,0,269,1,0.6286868537336077,8,3
191,792,0,250,0,0.6417888490199258,8,3
192,804,0,235,3,0.6544916561225205,8,3
193,822,0,220,0,0.6615515223751165,8,3
194,836,1,205,0,0.6736113206392104,8,3
195,847,0,194,1,0.6824525218650757,8,3
196,856,0,186,0,0.689563600409894,8,3
197,877,0,163,2,0.695564462171695,8,3
198,889,0,153,0,0.7087102208989754,8,3
199,891,2,135,14,0.7166883714719727,8,3
200,903,0,139,0,0.7150406040165924,8,3
201,919,0,123,0,0.7253971719143022,8,3
202,937,0,101,4,0.7350012888707406,8,3
203,955,0,87,0,0.7444358455833533,8,3
204,964,0,78,0,0.7544085527838588,8,3
205,975,0,66,1,0.7586318682342529,8,3
206,982,1,59,0,0.7632430516943163,8,3
207,988,0,54,0,0.7660991661909246,8,3
208,996,0,45,1,0.7686286343213187,8,3
209,1004,0,37,1,0.7714693622711264,8,3
210,1008,1,33,0,0.7744152631466519,8,3
211,1009,0,30,3,0.77587402085263,8,3
212,1011,0,30,1,0.7758748226551188,8,3
213,1013,0,28,1,0.7769653386745304,8,3
214,1018,1,23,0,0.7776922043718035,8,3
215,1016,1,22,3,0.7795083818299836,8,3
216,1007,8,22,5,0.7782372739797592,8,3
217,1008,0,28,6,0.773330906226814,8,3
218,1005,0,34,3,0.7749661377702562,8,3
219,1004,0,35,3,0.7744173529611069,8,3
220,955,23,37,27,0.7740521099137023,8,3
221,757,192,64,28,0.745329721960121,8,3
222,601,325,97,18,0.5930199892055963,8,3
223,582,313,127,18,0.4815588879432927,8,3
224,599,273,153,14,0.47384900620725695,8,3
225,597,250,181,11,0.49100087199998,8,3
226,600,227,198,13,0.4946567375795905,8,3
227,608,195,218,16,0.5002386603437448,8,3
228,607,173,240,15,0.5099634993940623,8,3
229,614,138,266,17,0.5139514591426942,8,3
230,620,109,287,17,0.5237220195285205,8,3
231,628,75,314,13,0.5326069659543899,8,3
232,655,41,320,14,0.5444410860528685,8,3
233,674,16,323,17,0.5654669839814792,8,3
234,698,1,329,1,0.5802630167164492,8,3
235,711,0,316,2,0.6000348239753001,8,3
236,733,0,295,1,0.6077140229732203,8,3
237,751,0,277,1,0.6211069858905119,8,3
238,761,1,265,2,0.6321174699937852,8,3
239,769,0,256,4,0.6379476281472259,8,3
240,782,0,247,0,0.6427585521170714,8,3
241,795,0,231,3,0.6516657489721032,8,3
242,814,1,213,1,0.659379091963727,8,3
243,831,0,198,0,0.6717443914850757,8,3
244,835,0,189,5,0.6830839599087213,8,3
245,851,0,178,0,0.6847630734866833,8,3
246,872,0,157,0,0.6960069143499406,8,3
247,891,0,137,1,0.7094414762413186,8,3
248,892,0,131,6,0.7211071847462931,8,3
249,908,0,121,0,0.7208104249123102,8,3
250,921,1,104,3,0.7314470491185618,8,3
251,930,0,98,1,0.7380786881859664,8,3
252,936,1,91,1,0.7434541793365429,8,3
253,952,0,77,0,0.7463569358350994,8,3
254,962,0,67,0,0.7543631083880277,8,3
255,970,0,59,0,0.7587036362824473,8,3
256,976,0,53,0,0.7619569442913963,8,3
257,984,0,45,0,0.7642913795583517,8,3
258,986,0,42,1,0.767301324755711,8,3
259,994,0,33,2,0.7678593482706108,8,3
260,993,4,32,0,0.7706072569796926,8,3
261,984,14,25,6,0.7698796176986095,8,3
262,821,138,29,41,0.7636697924262159,8,3
263,607,334,69,17,0.6441194331708182,8,3
264,584,320,97,25,0.4857693689312675,8,3
265,592,294,130,10,0.4746833097673672,8,3
266,590,254,151,31,0.4863987827355342,8,3
267,593,233,191,8,0.4887784388010427,8,3
268,612,186,207,18,0.4985470009252509,8,3
269,604,181,227,11,0.5159034486042146,8,3
270,617,135,250,20,0.5137294844560543,8,3
271,616,121,271,13,0.5277217487019317,8,3
272,633,71,294,22,0.531171704414952,8,3
273,646,51,313,10,0.5482092349992209,8,3
274,662,16,331,10,0.5613098123912494,8,3
275,677,3,338,0,0.5769661468718164,8,3
276,696,0,322,0,0.5900152492526584,8,3
277,711,0,305,2,0.6017096140604351,8,3
278,720,1,297,0,0.6102910344722072,8,3
279,740,0,278,0,0.6159000334366251,8,3
280,753,3,260,2,0.6283043610478152,8,3
281,771,0,243,4,0.6354581061970117,8,3
282,782,0,234,2,0.6469447569437594,8,3
283,802,1,213,1,0.6542908953116138,8,3
284,816,3,197,1,0.6673865526896815,8,3
285,830,0,187,0,0.676060020542779,8,3
286,842,0,175,0,0.6858393789192068,8,3
287,862,0,155,0,0.693581084683007,8,3
288,869,0,145,3,0.7063483377665827,8,3
289,883,0,134,0,0.7102008771501095,8,3
290,911,1,105,0,0.7193662802818691,8,3
291,921,0,95,1,0.7353591429367037,8,3
292,937,0,79,1,0.7406527448616192,8,3
293,947,0,69,1,0.7484568081112859,8,3
294,960,0,57,0,0.7528959188195689,8,3
295,961,1,54,1,0.7583861676982566,8,3
296,966,0,50,1,0.7584130608143698,8,3
297,974,0,43,0,0.7605138243642262,8,3
298,979,0,37,1,0.7636830860916913,8,3
299,986,0,29,1,0.765336432322914,8,3
300,991,1,22,2,0.7678868348412579,8,3
301,993,0,20,3,0.7693400643097008,8,3
302,978,11,21,6,0.7700664134369769,8,3
303,917,40,29,29,0.7620680532263684,8,3
304,730,198,64,21,0.7265447368502426,8,3
305,595,304,95,17,0.5836469126037607,8,3
306,590,283,123,13,0.4875771404756211,8,3
307,592,252,146,19,0.4897613710813864,8,3
308,603,219,170,16,0.49538624758390826,8,3
309,600,192,194,20,0.508111474122658,8,3
310,613,157,222,12,0.5110128863954023,8,3
311,622,127,231,23,0.5263728582025703,8,3
312,630,96,257,18,0.5350398418211815,8,3
