,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1150,0,0,0,0.82,8,6
1,1130,8,0,12,0.82,8,6
2,888,207,18,37,0.8093043466531737,8,6
3,581,490,62,16,0.6380546097437998,8,6
4,568,461,92,26,0.4251855828443172,8,6
5,580,426,128,12,0.4225769916017089,8,6
6,597,371,157,19,0.43720189700823436,8,6
7,598,349,186,9,0.454263159716182,8,6
8,613,297,214,16,0.46071981538433926,8,6
9,604,285,237,13,0.47638533022793017,8,6
10,623,233,261,20,0.47475870265226633,8,6
11,615,222,286,13,0.49246502974993384,8,6
12,623,175,315,23,0.49183522311676625,8,6
13,626,154,341,14,0.5024116263268773,8,6
14,645,106,359,23,0.5094014162508647,8,6
15,651,85,384,13,0.5262243775771733,8,6
16,681,30,400,21,0.5348036531135373,8,6
17,709,5,408,8,0.5588197967530186,8,6
18,733,0,397,0,0.5807337006328487,8,6
19,761,0,368,1,0.5960211164511977,8,6
20,773,2,352,3,0.6113216740990938,8,6
21,794,0,336,0,0.6173626590135189,8,6
22,810,0,319,1,0.6302540540941483,8,6
23,822,1,301,6,0.6393765376683975,8,6
24,834,0,296,0,0.6453733332588237,8,6
25,852,1,277,0,0.6537654255634874,8,6
26,874,0,254,2,0.664447720564566,8,6
27,904,0,226,0,0.6777681199146188,8,6
28,917,0,211,2,0.6968769252585009,8,6
29,928,0,201,1,0.7047384198007691,8,6
30,942,0,186,2,0.7118944497150264,8,6
31,959,0,171,0,0.7206028607776901,8,6
32,975,1,149,5,0.731701919025649,8,6
33,989,1,136,3,0.7406101429183275,8,6
34,1006,0,122,1,0.749748896832657,8,6
35,1015,1,112,1,0.7602440993399471,8,6
36,1031,0,96,2,0.7651067934782608,8,6
37,1044,1,84,0,0.7735585184285482,8,6
38,1050,1,73,5,0.7800395170780391,8,6
39,1061,0,68,0,0.7818718870692661,8,6
40,1070,0,57,2,0.787633984718068,8,6
41,1078,1,50,0,0.7908545104486917,8,6
42,1071,2,45,11,0.7940560001091735,8,6
43,1047,19,49,12,0.789278617348732,8,6
44,796,226,59,46,0.7762565839779461,8,6
45,592,416,107,12,0.5835892147537282,8,6
46,612,353,130,31,0.4473065287392229,8,6
47,614,340,162,10,0.4651911167064556,8,6
48,620,287,194,23,0.4722498665597701,8,6
49,627,271,217,8,0.48267247820453113,8,6
50,628,229,239,25,0.49186959321567675,8,6
51,631,219,259,11,0.4971292728329978,8,6
52,632,177,284,26,0.5030776716234036,8,6
53,637,167,306,9,0.5085497108793204,8,6
54,645,122,323,29,0.5159080009396242,8,6
55,657,110,343,9,0.524456386373418,8,6
56,671,60,366,22,0.5363446108077852,8,6
57,699,36,374,9,0.5502270983923282,8,6
58,720,4,385,9,0.5718218758139184,8,6
59,739,1,376,1,0.5888796945974477,8,6
60,753,0,364,0,0.6014911028902413,8,6
61,774,0,343,0,0.6096703601701381,8,6
62,787,0,328,2,0.6215933553480111,8,6
63,794,5,315,3,0.6287343787880967,8,6
64,811,3,301,2,0.6317395239234851,8,6
65,829,0,288,0,0.642280383133358,8,6
66,843,0,273,1,0.6539364327884903,8,6
67,860,1,256,0,0.6622493560459788,8,6
68,879,0,238,0,0.6726929628371988,8,6
69,891,0,226,0,0.6846997540512662,8,6
70,899,1,214,3,0.6922421426498053,8,6
71,914,0,202,1,0.6965816312602365,8,6
72,925,1,188,3,0.7066248273332268,8,6
73,942,0,175,0,0.7130737861278276,8,6
74,970,1,146,0,0.7245485989992618,8,6
75,985,0,130,2,0.7417735079641158,8,6
76,1000,0,116,1,0.7505771924312128,8,6
77,1010,0,107,0,0.759347146300388,8,6
78,1021,0,95,1,0.7649695741868164,8,6
79,1035,1,80,1,0.7704630115707272,8,6
80,1048,0,69,0,0.7769596216903041,8,6
81,1053,1,61,2,0.7829445309354314,8,6
82,1068,1,46,2,0.7844371615226057,8,6
83,1055,3,43,15,0.7901596550510934,8,6
84,1060,1,54,1,0.7825906511479761,8,6
85,1066,0,48,2,0.7873681361123492,8,6
86,1073,0,42,1,0.7896128983208939,8,6
87,1073,0,42,1,0.7923456959469558,8,6
88,1070,0,40,6,0.7923456959469558,8,6
89,1072,0,44,0,0.7903661416820521,8,6
90,1072,0,42,2,0.7921621126421238,8,6
91,1071,0,43,2,0.7918055909029933,8,6
92,1073,0,43,0,0.7914428710038075,8,6
93,1072,1,42,1,0.7925239568165211,8,6
94,1072,1,42,1,0.7918055909029933,8,6
95,1074,1,41,0,0.7918055909029933,8,6
96,1076,0,38,2,0.7927067515745395,8,6
97,1078,1,36,1,0.7932485671118716,8,6
98,1074,0,36,5,0.7939664401102038,8,6
99,1074,1,37,2,0.7919975371178914,8,6
100,1076,0,38,0,0.7923572627640456,8,6
101,1079,0,34,1,0.7936099183710733,8,6
102,1077,0,35,2,0.7945055067890763,8,6
103,1078,0,35,1,0.7936116805337332,8,6
104,1079,0,34,1,0.7941478727588744,8,6
105,1069,5,31,9,0.7945055067890763,8,6
106,1072,0,41,1,0.788590697090764,8,6
107,1073,0,41,0,0.7919937080962786,8,6
108,1075,0,37,2,0.792532319726587,8,6
109,1076,0,37,1,0.7928946995955203,8,6
110,1078,0,36,0,0.7934316575015081,8,6
111,1065,10,33,6,0.7943261336284397,8,6
112,1021,24,43,26,0.7867726985293543,8,6
113,944,86,64,17,0.7621420841833368,8,6
114,678,306,92,34,0.7090776342697269,8,6
115,602,364,133,9,0.5094542964019849,8,6
116,632,291,155,27,0.46473431863481546,8,6
117,623,283,185,14,0.4902087086569979,8,6
118,635,230,217,20,0.4893471313744069,8,6
119,636,216,235,13,0.5043481300436907,8,6
120,646,165,269,19,0.5089274459601828,8,6
121,646,150,291,12,0.5223024865169342,8,6
122,661,101,310,24,0.5262242256473691,8,6
123,670,85,324,13,0.5412006911721948,8,6
124,690,29,352,20,0.5514989787409652,8,6
125,719,1,366,3,0.571201747919165,8,6
126,747,0,342,0,0.5956099834746805,8,6
127,764,2,321,2,0.6121842816065454,8,6
128,777,0,311,1,0.6213030582575625,8,6
129,793,0,296,0,0.6294613841696414,8,6
130,808,0,281,0,0.6391480342591395,8,6
131,823,0,265,1,0.6481866800135279,8,6
132,831,1,257,0,0.6571638178901612,8,6
133,852,0,237,0,0.6620921808411724,8,6
134,876,1,212,0,0.675343761973188,8,6
135,888,0,200,1,0.6902992893659865,8,6
136,896,0,192,1,0.6979119484174521,8,6
137,903,0,184,2,0.7029912424648544,8,6
138,918,1,164,6,0.7072534624481935,8,6
139,923,9,149,8,0.7158367016343445,8,6
140,934,1,150,3,0.7171907804629085,8,6
141,946,3,137,2,0.726609679273232,8,6
142,962,0,126,0,0.7337507263674499,8,6
143,977,0,110,1,0.7440855296697523,8,6
144,988,0,100,0,0.7523051653810783,8,6
145,1001,0,86,1,0.7582809786527462,8,6
146,1010,1,75,2,0.7644879420352856,8,6
147,1016,1,66,5,0.7682317519077888,8,6
148,1028,0,60,0,0.7702842994454613,8,6
149,1033,1,51,3,0.7762063754301284,8,6
150,1039,0,47,2,0.7774076403738083,8,6
151,1043,1,42,2,0.779998785485876,8,6
152,1050,1,37,0,0.7812820014385902,8,6
153,1052,0,34,2,0.7841620922841168,8,6
154,1056,0,32,0,0.784700046671918,8,6
155,1060,1,27,0,0.7864857909627996,8,6
156,1063,0,24,1,0.7877345622878087,8,6
157,1061,0,24,3,0.7888043027070598,8,6
158,1063,0,24,1,0.7877346477472289,8,6
159,1057,1,25,5,0.7888043027070598,8,6
160,1059,0,28,1,0.7857731139066851,8,6
161,1057,0,28,3,0.7873779125224024,8,6
162,1057,0,31,0,0.7863078965153808,8,6
163,1060,0,28,0,0.7868426791240765,8,6
164,1060,0,27,1,0.787912823157374,8,6
165,1061,0,26,1,0.7877345622878087,8,6
166,1061,0,27,0,0.7880911694863593,8,6
167,1062,0,26,0,0.7882694303559246,8,6
168,1065,0,23,0,0.7886260073534404,8,6
169,1064,0,22,2,0.7896956395969181,8,6
170,1048,5,23,12,0.7889825842577478,8,6
171,1049,0,39,0,0.7805920453727412,8,6
172,1053,0,35,0,0.7839816561172593,8,6
173,1054,0,33,1,0.7854142024412503,8,6
174,1057,0,31,0,0.7855933280403888,8,6
175,1061,0,27,0,0.7868426791240765,8,6
176,1060,1,26,1,0.7882694303559246,8,6
177,1063,0,24,1,0.7875563014182435,8,6
178,1065,0,23,0,0.7888043027070598,8,6
179,1057,9,22,0,0.7896956395969181,8,6
180,1013,33,24,18,0.7852383312979896,8,6
181,866,145,43,34,0.7609832247961409,8,6
182,627,354,85,22,0.6525184853842145,8,6
183,615,336,118,17,0.47999726565633904,8,6
184,632,293,144,17,0.47822320084440445,8,6
185,630,264,170,20,0.4946857472170087,8,6
186,633,234,200,17,0.49860748634744345,8,6
187,644,200,221,18,0.5060545793617143,8,6
188,642,180,243,17,0.5178757990430463,8,6
189,634,154,274,19,0.520735856997981,8,6
190,648,122,295,15,0.5209810818488975,8,6
191,648,96,316,19,0.534945600749811,8,6
192,689,39,337,13,0.5390411446864832,8,6
193,703,12,348,14,0.5725957928778789,8,6
194,719,0,356,1,0.5851769649016515,8,6
195,735,0,340,1,0.5988235285787363,8,6
196,750,0,326,0,0.6079453039365476,8,6
197,765,0,310,1,0.616798678878183,8,6
198,785,0,291,0,0.6254168196485962,8,6
199,785,0,288,3,0.6375128741389046,8,6
200,806,1,267,2,0.6369780915302089,8,6
201,820,0,255,1,0.6497199850577137,8,6
202,837,0,238,1,0.6586942068711406,8,6
203,847,0,229,0,0.6692778606194126,8,6
204,863,0,213,0,0.6757346905076675,8,6
205,881,0,195,0,0.6858427676268561,8,6
206,887,0,187,2,0.6972650667178429,8,6
207,905,0,171,0,0.700716441978655,8,6
208,916,0,159,1,0.7124497451126055,8,6
209,934,0,142,0,0.7191513059558109,8,6
210,948,0,128,0,0.7303637698457106,8,6
211,972,0,104,0,0.7386510650265032,8,6
212,991,0,85,0,0.7519338480445289,8,6
213,1001,0,74,1,0.7613221257736913,8,6
214,1015,1,60,0,0.7656180074048365,8,6
215,1023,1,51,1,0.7713602163653673,8,6
216,1034,0,41,1,0.7742374729914907,8,6
217,1041,2,30,2,0.778445882009322,8,6
218,1043,0,29,3,0.7804237628229975,8,6
219,1051,1,23,0,0.7813162257454083,8,6
220,1052,1,21,1,0.7845260625186172,8,6
221,1056,0,16,3,0.7847043352490921,8,6
222,1057,0,18,0,0.785952173458954,8,6
223,1057,0,16,2,0.7868434781017822,8,6
224,1042,4,18,11,0.7864869563626518,8,6
225,1038,1,29,5,0.7788200764629454,8,6
226,1040,0,33,0,0.7789968111369024,8,6
227,1040,0,32,1,0.7807809460281628,8,6
228,1042,1,30,0,0.7806026851585974,8,6
229,1044,0,29,0,0.7813165921675547,8,6
230,1046,0,26,1,0.7822083473050112,8,6
231,1045,1,26,1,0.7827433433994028,8,6
232,1046,0,27,0,0.7822084753312869,8,6
233,1044,2,25,2,0.7829216042689681,8,6
234,1037,3,26,7,0.7814953038267504,8,6
235,1037,0,34,2,0.7779261336284397,8,6
236,1041,0,32,0,0.7793522205849615,8,6
237,1041,0,31,1,0.7811379648758431,8,6
238,1040,1,31,1,0.7809597040062779,8,6
239,1041,0,32,0,0.7804244242890324,8,6
240,1041,0,30,2,0.7811379648758431,8,6
241,1040,2,30,1,0.7807814431367127,8,6
242,1040,2,28,0,0.7802461634194672,8,6
243,1041,0,28,1,0.7804255522284625,8,6
