,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1138,0,0,0,0.82,7,4
1,810,286,0,42,0.82,7,4
2,556,525,45,11,0.5809218633695311,7,4
3,516,523,79,17,0.4096616616697099,7,4
4,558,468,101,7,0.39011511461475556,7,4
5,551,440,117,25,0.421980312572797,7,4
6,576,403,144,7,0.42052916533752444,7,4
7,568,374,164,23,0.4429409376047122,7,4
8,586,348,189,4,0.4415050268538725,7,4
9,602,298,204,22,0.45869415356783694,7,4
10,590,298,233,5,0.4725290992347869,7,4
11,600,252,253,21,0.46963080652809863,7,4
12,597,245,276,7,0.479999016117259,7,4
13,609,203,295,17,0.48242630475641,7,4
14,605,203,309,6,0.4943241215849216,7,4
15,612,167,319,24,0.4944418691321157,7,4
16,615,164,338,4,0.5013402858829172,7,4
17,623,135,340,21,0.5071395426179945,7,4
18,628,137,342,9,0.5136459613002493,7,4
19,619,118,356,23,0.5184445779668937,7,4
20,632,112,367,3,0.5147590986751875,7,4
21,638,77,377,20,0.5263823551635207,7,4
22,667,55,381,7,0.5330240250962479,7,4
23,679,28,385,18,0.5548103295212562,7,4
24,710,13,381,5,0.5640712744051695,7,4
25,727,3,374,5,0.5860787355875198,7,4
26,752,0,357,0,0.5972798197843319,7,4
27,771,1,336,1,0.6128072989866926,7,4
28,798,0,311,0,0.6233715209072033,7,4
29,811,0,294,4,0.6395935282821724,7,4
30,843,3,263,0,0.6466535797779445,7,4
31,864,1,239,5,0.6663780097423184,7,4
32,848,20,230,10,0.6789478268926926,7,4
33,837,27,223,20,0.6648781097092417,7,4
34,761,98,236,10,0.6552585792366584,7,4
35,669,167,246,21,0.5993647549441818,7,4
36,631,203,255,14,0.5343688460190006,7,4
37,631,183,267,21,0.5091983710957178,7,4
38,627,182,282,11,0.5116973718496508,7,4
39,640,149,289,24,0.5116114191331455,7,4
40,640,147,305,10,0.5219564312928896,7,4
41,650,122,311,18,0.5248386808535223,7,4
42,651,121,317,10,0.5332982973017799,7,4
43,665,93,322,18,0.535777823094851,7,4
44,653,102,336,7,0.546971329037435,7,4
45,669,65,342,21,0.5409632037127828,7,4
46,698,45,342,10,0.5537864277374411,7,4
47,723,23,336,12,0.5754681557247211,7,4
48,757,1,331,4,0.5931703565747702,7,4
49,779,0,313,1,0.6182278439641391,7,4
50,797,0,295,1,0.631866636892166,7,4
51,815,0,277,1,0.6426347987917702,7,4
52,833,0,260,0,0.6535806484058365,7,4
53,842,0,251,0,0.6648781097092417,7,4
54,856,0,237,0,0.6704972520833626,7,4
55,864,0,223,6,0.6793108081851886,7,4
56,859,17,213,4,0.6833016448668637,7,4
57,862,12,207,12,0.6774269623864675,7,4
58,887,0,206,0,0.6787890137655389,7,4
59,902,2,188,1,0.699070466677723,7,4
60,918,1,173,1,0.7081523953053513,7,4
61,930,7,154,2,0.718573785855663,7,4
62,942,0,144,7,0.7249336468238448,7,4
63,938,11,134,9,0.7328175446038282,7,4
64,907,41,132,11,0.7282462649085323,7,4
65,719,196,142,34,0.7030922316697023,7,4
66,621,291,169,7,0.5563996945874352,7,4
67,624,258,186,20,0.4917939297798272,7,4
68,629,258,196,4,0.4969561471603184,7,4
69,627,233,207,16,0.502607667567712,7,4
70,629,232,213,8,0.5045547727410774,7,4
71,628,203,230,21,0.5073884108267586,7,4
72,632,201,237,10,0.5097460340341932,7,4
73,634,174,247,23,0.5145212325851849,7,4
74,628,177,263,9,0.5184335683282993,7,4
75,630,143,288,15,0.5174172151167366,7,4
76,646,130,294,5,0.5236821869764745,7,4
77,650,99,306,19,0.5364981016261445,7,4
78,662,88,317,7,0.5418808889780019,7,4
79,675,47,335,17,0.5525035820113853,7,4
80,719,7,343,5,0.5651824262729328,7,4
81,734,0,340,0,0.5991766645021195,7,4
82,746,3,323,2,0.6099628859272823,7,4
83,763,0,310,1,0.6160492798897419,7,4
84,798,0,276,0,0.6268035458568648,7,4
85,808,1,264,1,0.648142409729334,7,4
86,824,0,250,0,0.65394830851209,7,4
87,840,1,231,2,0.6642786048002436,7,4
88,857,0,217,0,0.6738241504356767,7,4
89,869,1,203,1,0.6851842884687211,7,4
90,876,1,197,0,0.6925059117657562,7,4
91,888,0,186,0,0.6971760951464406,7,4
92,899,0,171,4,0.7050534126943471,7,4
93,917,0,157,0,0.7113681619540814,7,4
94,931,0,142,1,0.7234864877960213,7,4
95,950,0,124,0,0.7319900836705076,7,4
96,957,2,115,0,0.7435280632579359,7,4
97,944,15,103,12,0.7471815095065958,7,4
98,889,58,108,18,0.7351438551994919,7,4
99,676,247,123,27,0.6922837958173297,7,4
100,627,291,145,7,0.5280911785718213,7,4
101,621,276,155,16,0.4978859006987606,7,4
102,621,266,164,17,0.4961335748709192,7,4
103,622,244,184,16,0.497754840248775,7,4
104,624,235,201,6,0.5027613363423591,7,4
105,628,211,207,20,0.5072419946909307,7,4
106,621,205,227,13,0.5111644688335382,7,4
107,626,175,248,16,0.5097988803384418,7,4
108,628,163,264,9,0.5174789045957469,7,4
109,632,140,276,15,0.5221353029209768,7,4
110,635,124,290,13,0.5275027331046421,7,4
111,643,94,309,16,0.532525107278372,7,4
112,663,67,318,13,0.5416904770156281,7,4
113,674,38,332,15,0.5581655610952625,7,4
114,699,6,348,5,0.5694903642218908,7,4
115,714,0,343,1,0.5913126211109753,7,4
116,726,0,332,0,0.6017065827121959,7,4
117,746,0,312,0,0.6088477238664823,7,4
118,763,2,292,1,0.6206245501078606,7,4
119,780,0,276,2,0.6302681487127885,7,4
120,797,0,261,0,0.640790665980529,7,4
121,817,0,239,2,0.6516463284833411,7,4
122,834,1,223,0,0.6638140566532014,7,4
123,856,2,200,0,0.674773599703302,7,4
124,869,0,188,1,0.6886652693292832,7,4
125,885,0,173,0,0.6971855635319432,7,4
126,899,0,159,0,0.7075992373525949,7,4
127,911,0,147,0,0.7164660629137548,7,4
128,925,0,133,0,0.7239464449243457,7,4
129,942,0,116,0,0.7324582185481249,7,4
130,954,0,103,1,0.7423416799748879,7,4
131,949,10,91,8,0.748736768588925,7,4
132,851,93,86,28,0.7429809290063372,7,4
133,623,299,114,22,0.6640226719417722,7,4
134,619,289,137,12,0.49366486350967614,7,4
135,625,266,147,18,0.4953120962500584,7,4
136,615,258,163,18,0.5017426276564875,7,4
137,616,238,190,9,0.4982038606590158,7,4
138,624,217,190,19,0.5041298993737454,7,4
139,628,203,201,18,0.5109039481927867,7,4
140,622,191,220,15,0.5157550458146632,7,4
141,624,175,230,17,0.515587603728815,7,4
142,622,157,252,14,0.5195379983629936,7,4
143,633,132,266,13,0.5224227523662299,7,4
144,641,107,274,21,0.5332310412443304,7,4
145,649,83,289,19,0.540840453617677,7,4
146,663,51,308,17,0.5504933274808281,7,4
147,677,29,322,11,0.5646033318482908,7,4
148,700,0,330,8,0.5775389433307494,7,4
149,719,0,319,0,0.5967107124713509,7,4
150,723,0,314,1,0.6092719529800389,7,4
151,739,0,299,0,0.6114581937466474,7,4
152,755,1,282,0,0.6211923549527637,7,4
153,764,4,268,2,0.6307070929460303,7,4
154,760,8,261,9,0.6353205175285526,7,4
155,742,23,260,13,0.6308829331158541,7,4
156,753,7,269,9,0.6165144121485364,7,4
157,779,0,257,2,0.626785505201307,7,4
158,804,1,232,1,0.6453247927543493,7,4
159,822,0,214,2,0.6610341680103691,7,4
160,835,0,203,0,0.6724929381882715,7,4
161,849,0,188,1,0.6811785450910876,7,4
162,867,0,170,1,0.6899799396303614,7,4
163,875,0,162,1,0.7014867874706461,7,4
164,889,1,148,0,0.7065593058748113,7,4
165,893,5,134,6,0.7153239765707974,7,4
166,863,38,125,12,0.7159913606556486,7,4
167,808,78,129,23,0.6901115714444153,7,4
168,663,215,147,13,0.6457375981620243,7,4
169,627,231,159,19,0.5359809231424248,7,4
170,627,216,180,12,0.512521268625289,7,4
171,634,191,191,18,0.5166683978218924,7,4
172,629,183,208,13,0.5241022298035789,7,4
173,636,156,231,9,0.5238942823013809,7,4
174,631,150,238,12,0.5335049741437593,7,4
175,640,119,254,17,0.5314879943027003,7,4
176,647,95,278,9,0.5413186428339589,7,4
177,666,55,287,21,0.5511638268142088,7,4
178,688,24,309,8,0.5668840272760323,7,4
179,713,3,311,2,0.587407007645829,7,4
180,722,0,307,0,0.6069026762058305,7,4
181,735,0,294,0,0.6131551156644256,7,4
182,753,0,276,0,0.6209644378747121,7,4
183,768,0,261,0,0.6319297559507752,7,4
184,778,2,248,1,0.6411981738260476,7,4
185,791,1,235,2,0.6468988338056826,7,4
186,804,0,225,0,0.6550801306551339,7,4
187,816,0,212,1,0.663868728419148,7,4
188,823,0,206,0,0.6713490783394471,7,4
189,833,1,195,0,0.6760124701926615,7,4
190,836,6,184,3,0.6822467419511202,7,4
191,845,1,178,5,0.6827305086338561,7,4
192,856,0,170,2,0.6890412650616179,7,4
193,871,0,157,0,0.6970674011093402,7,4
194,889,0,139,0,0.7069135528223833,7,4
195,903,0,124,1,0.7180358674701445,7,4
196,914,6,102,6,0.7261931056068502,7,4
197,932,2,90,4,0.7304931580561169,7,4
198,942,1,84,1,0.7411862886318001,7,4
199,955,0,72,1,0.7468219393861466,7,4
200,953,6,65,4,0.7528951079365486,7,4
201,892,48,62,26,0.7504037214035847,7,4
202,687,236,81,23,0.7065194107100258,7,4
203,621,285,106,13,0.5463732549958236,7,4
204,624,259,126,15,0.5026376917917149,7,4
205,622,242,142,18,0.5087902790127178,7,4
206,631,212,166,14,0.5102165520359547,7,4
207,630,199,178,15,0.5214786932146409,7,4
208,630,178,197,17,0.5232800991900363,7,4
209,632,159,215,15,0.5267027705432877,7,4
210,635,132,240,13,0.5317841659768989,7,4
211,655,93,259,13,0.5388664626401686,7,4
212,666,61,274,19,0.5571047521438751,7,4
213,681,33,291,14,0.568043158099013,7,4
214,706,8,299,5,0.582839886460806,7,4
215,713,3,299,3,0.603871474536683,7,4
216,729,1,288,0,0.609306540235878,7,4
217,744,0,272,2,0.6198495266407695,7,4
218,756,1,261,0,0.6288354560171291,7,4
219,765,1,251,1,0.6364334942200954,7,4
220,774,3,239,2,0.6418638724690173,7,4
221,785,1,228,4,0.6469717423718558,7,4
222,800,0,217,1,0.6539219143159767,7,4
223,809,0,207,2,0.6641895909050222,7,4
224,805,14,196,3,0.6697667056535497,7,4
225,784,25,193,16,0.6645037356329445,7,4
226,784,31,193,10,0.6468030608047453,7,4
227,783,21,196,15,0.6468030608047453,7,4
