,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1133,0,0,0,0.82,4,9
1,814,272,0,47,0.82,4,9
2,524,540,55,14,0.5867498874941506,4,9
3,514,506,89,24,0.3916883570638358,4,9
4,521,480,118,14,0.3912881387058091,4,9
5,538,420,149,25,0.4011190715693657,4,9
6,546,400,174,12,0.418210100336113,4,9
7,572,334,204,21,0.4280246929335348,4,9
8,563,328,226,13,0.4510795151433777,4,9
9,577,275,260,18,0.4493466243928313,4,9
10,575,266,281,8,0.46487611389673905,4,9
11,574,226,304,26,0.4673325412773561,4,9
12,585,206,327,11,0.47082289857910187,4,9
13,582,173,350,22,0.48269641882930925,4,9
14,588,157,364,17,0.48545969236511605,4,9
15,595,120,391,20,0.49235896995403183,4,9
16,623,90,402,11,0.5019877389896773,4,9
17,644,47,421,13,0.5231136563224357,4,9
18,663,23,433,6,0.5414172907984688,4,9
19,686,7,428,4,0.5568862766801757,4,9
20,711,0,413,1,0.5722729479338374,4,9
21,725,2,397,1,0.587524707464536,4,9
22,744,1,380,0,0.594815084141624,4,9
23,763,1,360,1,0.6057128464361055,4,9
24,784,0,340,1,0.6162490367847264,4,9
25,803,2,320,0,0.6284954135707336,4,9
26,817,2,306,0,0.6394370568237561,4,9
27,833,6,282,4,0.6477606690974014,4,9
28,848,3,269,5,0.6559597112956705,4,9
29,873,0,251,1,0.665493556012121,4,9
30,899,0,225,1,0.6823107070812261,4,9
31,912,3,210,0,0.6987911694573791,4,9
32,931,1,191,2,0.706759521127146,4,9
33,938,16,169,2,0.7189924792741468,4,9
34,926,36,151,11,0.7207883979488837,4,9
35,864,97,147,16,0.708091538856775,4,9
36,632,301,153,36,0.6566734813141709,4,9
37,572,350,189,10,0.48559004539556844,4,9
38,595,295,202,28,0.45146290581684567,4,9
39,592,294,224,7,0.46969811854137844,4,9
40,605,254,234,23,0.4725930876499398,4,9
41,593,260,251,11,0.48360330963253517,4,9
42,606,217,259,31,0.4787982431074923,4,9
43,607,215,279,11,0.48978553272904135,4,9
44,617,179,294,22,0.49441667915003223,4,9
45,613,177,315,7,0.5040234213288008,4,9
46,614,145,329,24,0.505061713729281,4,9
47,618,142,340,11,0.5082846125382857,4,9
48,629,101,353,28,0.5133674261238711,4,9
49,645,89,366,10,0.5233514381523384,4,9
50,662,48,377,22,0.5372264918756482,4,9
51,684,25,387,9,0.5515637936860218,4,9
52,706,13,381,5,0.570524372318178,4,9
53,722,12,371,0,0.5854137653779495,4,9
54,735,4,361,4,0.5953676995962809,4,9
55,756,0,347,1,0.6035941160119904,4,9
56,780,1,323,0,0.6168480656061903,4,9
57,797,0,306,1,0.6308385186118056,4,9
58,818,1,285,0,0.6409410388277442,4,9
59,834,0,270,0,0.6536428750406212,4,9
60,854,0,250,0,0.6636635339797846,4,9
61,870,0,233,1,0.6761497783467904,4,9
62,891,2,211,0,0.6860920688652066,4,9
63,906,2,196,0,0.6993411627864575,4,9
64,926,1,177,0,0.7089962167032006,4,9
65,942,1,157,4,0.7220529725619786,4,9
66,961,1,141,1,0.7315474772067599,4,9
67,980,0,121,3,0.7439842945278519,4,9
68,939,45,109,11,0.7552298441238076,4,9
69,760,193,113,37,0.7204140340580572,4,9
70,598,346,143,16,0.5779407098241492,4,9
71,591,328,161,21,0.4665526014801292,4,9
72,600,310,177,13,0.4656525399065367,4,9
73,586,288,200,25,0.47506070732969385,4,9
74,595,266,230,8,0.46992953242073876,4,9
75,602,231,242,23,0.4815341890039741,4,9
76,593,226,267,9,0.488857698222982,4,9
77,602,185,284,22,0.488157730047535,4,9
78,611,169,299,13,0.4981056472218494,4,9
79,621,131,321,18,0.5074014037728731,4,9
80,617,127,333,12,0.5187016939726848,4,9
81,632,91,348,18,0.5187490612260345,4,9
82,662,56,358,13,0.5320024676197593,4,9
83,696,13,373,6,0.5551690061527038,4,9
84,718,4,362,3,0.5829454911932549,4,9
85,736,2,348,1,0.5976232422255827,4,9
86,751,0,336,0,0.6086075891891439,4,9
87,758,1,326,2,0.6178330089973402,4,9
88,775,2,308,2,0.621384086252714,4,9
89,789,1,296,1,0.6312583654336456,4,9
90,800,3,283,1,0.6400219513529632,4,9
91,811,0,276,0,0.6463378780543921,4,9
92,834,1,252,0,0.6538057407931899,4,9
93,854,0,232,1,0.6679315945413963,4,9
94,874,0,213,0,0.6805764594561656,4,9
95,882,2,200,3,0.6935512245693349,4,9
96,898,0,189,0,0.6977922340505177,4,9
97,909,0,178,0,0.7090059918056943,4,9
98,931,0,156,0,0.7160820987755709,4,9
99,956,0,130,1,0.7300925889917237,4,9
100,969,2,116,0,0.7453006020314694,4,9
101,981,0,106,0,0.7527281715546464,4,9
102,995,0,92,0,0.7597718307001176,4,9
103,989,8,85,5,0.7670552885216629,4,9
104,961,33,83,9,0.7616551617124276,4,9
105,876,106,83,20,0.7410741105617464,4,9
106,608,342,102,32,0.6726010516987613,4,9
107,570,372,128,14,0.4723480003727329,4,9
108,587,318,155,23,0.45078953760843044,4,9
109,582,311,178,11,0.4676882366166272,4,9
110,590,268,205,18,0.46872796240471587,4,9
111,582,264,223,12,0.47946928358548574,4,9
112,586,222,248,23,0.4771976360593781,4,9
113,587,206,276,8,0.48514147731539803,4,9
114,593,169,291,24,0.4915609191819762,4,9
115,597,155,313,12,0.49843886534597315,4,9
116,597,123,327,28,0.5052028499497517,4,9
117,606,101,357,7,0.5084061727845537,4,9
118,623,62,362,24,0.5214850973478459,4,9
119,651,34,376,7,0.5343891163437113,4,9
120,683,8,376,1,0.5580327315227231,4,9
121,695,6,365,2,0.581405840454959,4,9
122,703,5,355,5,0.5883095565323171,4,9
123,720,0,348,0,0.5924703413756035,4,9
124,731,0,337,0,0.6040016401869494,4,9
125,752,1,314,1,0.6103748125347325,4,9
126,762,1,304,1,0.6223642851819629,4,9
127,772,3,291,2,0.6283320286119326,4,9
128,795,0,270,3,0.6338127540122999,4,9
129,817,0,250,1,0.6482379930319085,4,9
130,833,0,234,1,0.662312533081309,4,9
131,843,3,220,1,0.6724288917952023,4,9
132,855,7,203,2,0.6785382269052043,4,9
133,856,9,193,9,0.6853279455012884,4,9
134,876,13,177,1,0.68434229548461,4,9
135,867,25,164,11,0.6979469312386322,4,9
136,836,55,161,15,0.6881663941134436,4,9
137,697,170,167,33,0.662128008929916,4,9
138,599,259,195,12,0.5543573767934217,4,9
139,601,227,213,22,0.48930009120019563,4,9
140,599,225,229,10,0.4946444408461068,4,9
141,606,191,245,21,0.4961329888689904,4,9
142,602,183,267,9,0.5039574543805714,4,9
143,606,149,285,19,0.5058038544920221,4,9
144,606,140,304,9,0.5125731572974384,4,9
145,621,101,315,21,0.5160109331138549,4,9
146,629,88,330,8,0.529009000145596,4,9
147,647,51,336,20,0.5385177899130793,4,9
148,678,24,344,8,0.5529809824870672,4,9
149,704,3,345,2,0.5772133841378875,4,9
150,716,1,336,1,0.5968790328591889,4,9
151,728,0,324,2,0.6043646474787546,4,9
152,742,1,311,0,0.6113860648216033,4,9
