,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1133,0,0,0,0.82,1,8
1,812,303,0,18,0.82,1,8
2,561,519,24,28,0.5852045023199709,1,8
3,560,496,60,14,0.4108525208525539,1,8
4,581,446,87,15,0.4173092454785222,1,8
5,593,419,109,8,0.43657572064857425,1,8
6,598,382,130,18,0.4486597091192219,1,8
7,604,358,151,14,0.4561662236584772,1,8
8,603,334,174,15,0.4643655970065717,1,8
9,614,313,189,10,0.46816524396155845,1,8
10,621,294,201,10,0.47839466995654506,1,8
11,619,285,209,13,0.48536990068577807,1,8
12,622,270,218,15,0.4854430790661994,1,8
13,621,260,232,12,0.4894596404354101,1,8
14,627,248,239,10,0.49130470974536866,1,8
15,622,239,248,13,0.49703302358822543,1,8
16,628,229,261,3,0.49586829779747854,1,8
17,630,210,268,13,0.5026922275360511,1,8
18,636,203,274,7,0.5053430699932527,1,8
19,635,202,272,10,0.510923419626644,1,8
20,629,200,277,12,0.5101996773495037,1,8
21,633,187,285,12,0.507271633019602,1,8
22,641,186,283,7,0.5118280974730693,1,8
23,639,183,287,8,0.5170390859861486,1,8
24,646,176,282,13,0.5163673378330973,1,8
25,646,179,284,8,0.5203536031443508,1,8
26,644,172,285,16,0.5207154742829209,1,8
27,640,168,296,13,0.5194970696665762,1,8
28,646,167,297,7,0.5186933121698065,1,8
29,645,173,290,8,0.523067636683627,1,8
30,641,166,293,15,0.5214392165600612,1,8
31,646,161,298,10,0.5195217225918173,1,8
32,654,159,291,10,0.5239257267926611,1,8
33,654,161,293,6,0.5286208646647607,1,8
34,666,164,275,9,0.5289827358033308,1,8
35,650,179,276,9,0.5342081807744263,1,8
36,645,185,273,9,0.5230923886924678,1,8
37,641,190,274,7,0.5197191872167493,1,8
38,646,179,272,14,0.5170967628972192,1,8
39,640,179,283,9,0.5205804195014204,1,8
40,649,169,280,13,0.5183633118822147,1,8
41,650,164,285,12,0.5241369386395754,1,8
42,655,165,282,8,0.5257454265150536,1,8
43,651,164,284,10,0.5290720789364771,1,8
