,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1128,0,0,0,0.82,6,0
1,1115,2,0,11,0.82,6,0
2,1114,0,13,1,0.8129122340424003,6,0
3,1114,0,13,1,0.814729609928094,6,0
4,1101,6,13,8,0.814729609928094,6,0
5,1098,1,25,4,0.8076416668997249,6,0
6,1103,0,25,0,0.8081863729045664,6,0
7,1101,2,24,1,0.8109130600725026,6,0
8,1101,0,26,0,0.8096407803749023,6,0
9,1101,0,26,0,0.8101860646351795,6,0
10,1101,0,26,0,0.8101860646351795,6,0
11,1101,0,26,0,0.8101860646351795,6,0
12,1101,0,25,1,0.8101860646351795,6,0
13,1101,0,26,0,0.810004327046527,6,0
14,1102,0,25,0,0.8101860646351795,6,0
15,1102,0,24,1,0.8105495848951977,6,0
16,1103,0,23,1,0.8103678473065452,6,0
17,1105,0,21,1,0.8107313498261566,6,0
18,1104,0,21,2,0.8114583248224461,6,0
19,1104,0,23,0,0.810913103287168,6,0
20,1106,0,21,0,0.811276578464473,6,0
21,1106,0,21,0,0.8120035421688665,6,0
22,1107,0,20,0,0.8120035421688665,6,0
23,1109,0,18,0,0.8123670195902436,6,0
24,1110,0,16,1,0.8130939713935675,6,0
25,1097,10,14,6,0.8132757091440911,6,0
26,1073,14,23,17,0.8058237842520841,6,0
27,1081,0,41,3,0.7942071860394081,6,0
28,1080,0,44,1,0.8023368723406026,6,0
29,1086,0,39,0,0.8023296839128531,6,0
30,1085,0,37,3,0.8047223682512343,6,0
31,1086,0,39,0,0.8038105377603505,6,0
32,1087,0,38,0,0.8047223682512343,6,0
33,1087,0,38,0,0.8050884312227601,6,0
34,1088,0,37,0,0.8050884312227601,6,0
35,1090,1,32,2,0.8054540132363798,6,0
36,1090,1,34,0,0.805638789398199,6,0
37,1091,0,33,1,0.806002264575504,6,0
38,1094,0,31,0,0.806366791032994,6,0
39,1091,2,28,4,0.807640829826319,6,0
40,1079,10,31,5,0.8054581030897315,6,0
41,1077,2,41,5,0.7994136036541444,6,0
42,1081,0,42,0,0.8001203219592209,6,0
43,1083,0,40,0,0.8028935800426832,6,0
44,1087,0,35,1,0.803628800171698,6,0
45,1087,0,34,2,0.8049104947107704,6,0
46,1088,0,35,0,0.8047287571221179,6,0
47,1087,0,35,1,0.8054570518095464,6,0
48,1089,0,34,0,0.8049104947107704,6,0
49,1093,0,28,2,0.8058215782670366,6,0
50,1093,1,28,1,0.8069142097839991,6,0
51,1094,0,28,1,0.8069142097839991,6,0
52,1102,0,20,1,0.8074596572344901,6,0
53,1097,0,21,5,0.8103679038709941,6,0
54,1099,0,23,0,0.8078234759826972,6,0
55,1102,0,20,0,0.8094592025779481,6,0
56,1100,0,20,2,0.8105496437037187,6,0
57,1101,0,21,0,0.8094592113472688,6,0
58,1102,0,20,0,0.8101861662823416,6,0
59,1105,0,16,1,0.8105496437037187,6,0
60,1106,0,15,1,0.8114583332575662,6,0
61,1106,0,16,0,0.8118218084895209,6,0
62,1106,0,16,0,0.8120035460781734,6,0
63,1107,0,15,0,0.8120035460781734,6,0
64,1107,0,14,1,0.8123670212715787,6,0
65,1107,0,13,2,0.8121852836829262,6,0
66,1108,0,14,0,0.8120035460942737,6,0
67,1093,6,13,10,0.8127304964529166,6,0
68,988,83,24,27,0.8043701182273979,6,0
69,671,354,64,33,0.7377952743294943,6,0
70,497,501,106,16,0.49723523696110794,6,0
71,534,423,146,16,0.38712453259047996,6,0
72,526,406,173,14,0.4191106195085261,6,0
73,567,325,204,22,0.4187063468145563,6,0
74,565,302,237,14,0.45206041655707635,6,0
75,580,253,263,22,0.45670885513209375,6,0
76,579,232,293,11,0.47158069957121457,6,0
77,590,187,319,18,0.4773005877237698,6,0
78,598,158,339,18,0.4898383921346095,6,0
79,613,109,366,22,0.499272852146265,6,0
80,651,62,385,11,0.5154990613510443,6,0
81,677,22,397,13,0.54588516051366,6,0
82,697,11,400,1,0.5666024835684378,6,0
83,719,0,388,2,0.5816073420218759,6,0
84,734,1,374,0,0.5955473556521916,6,0
85,753,0,354,2,0.6041305974815703,6,0
86,774,0,335,0,0.614756557742137,6,0
87,789,0,319,1,0.6272894646043765,6,0
88,815,0,294,0,0.6359487053423225,6,0
89,829,0,280,0,0.6517537462116068,6,0
90,850,0,259,0,0.6603231377140739,6,0
91,859,1,249,0,0.673376418312763,6,0
92,876,0,232,1,0.678858147479824,6,0
93,886,0,222,1,0.6896574246130056,6,0
94,902,0,206,1,0.6960638379822375,6,0
95,911,5,189,4,0.7063761072787361,6,0
96,924,0,183,2,0.7107438510940199,6,0
97,949,0,160,0,0.7204291949088868,6,0
98,969,0,139,1,0.7368572948799452,6,0
99,995,1,113,0,0.7492132092198581,6,0
100,1011,0,98,0,0.7646306760340792,6,0
101,1024,2,83,0,0.7735216029724428,6,0
102,1035,1,72,1,0.7796596161125838,6,0
103,1045,0,63,1,0.7847164487567636,6,0
104,1053,0,56,0,0.7891489357127301,6,0
105,1062,0,47,0,0.792524013489066,6,0
106,1069,0,40,0,0.7959511198753685,6,0
107,1079,0,29,1,0.7985401476894286,6,0
108,1089,0,18,2,0.802007294890382,6,0
109,1047,28,16,18,0.8054609912214493,6,0
110,859,175,35,40,0.7817847547135719,6,0
111,567,438,81,21,0.6399663035081927,6,0
112,504,463,123,17,0.4331493089466582,6,0
113,533,403,150,20,0.3986426452834614,6,0
114,548,351,186,21,0.4231120030597955,6,0
115,559,311,218,18,0.4397115365191093,6,0
116,569,266,250,21,0.4529444898663962,6,0
117,571,235,277,22,0.4655353433676333,6,0
118,573,199,308,24,0.4721174920654935,6,0
119,582,167,341,13,0.47942947019288124,6,0
120,602,125,357,19,0.4918897770206802,6,0
121,620,94,375,13,0.5085515420883867,6,0
122,643,52,389,16,0.5246570698513069,6,0
123,664,27,400,9,0.5440485582938515,6,0
124,696,0,401,2,0.5610058990331587,6,0
125,712,0,387,0,0.584721237663299,6,0
126,729,1,368,1,0.5939473643459866,6,0
127,746,0,352,1,0.6031399992789519,6,0
128,768,0,331,0,0.6130274270604976,6,0
129,782,0,317,0,0.6260000703040313,6,0
130,796,0,302,1,0.6342789719699768,6,0
