,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1154,0,0,0,0.82,4,5
1,828,293,0,33,0.82,4,5
2,556,542,43,13,0.5859288737679507,4,5
3,547,518,71,18,0.40380421434501945,4,5
4,549,495,98,12,0.40293751856756443,4,5
5,583,433,119,17,0.40903001690858687,4,5
6,564,432,144,12,0.43556118551274864,4,5
7,603,366,168,13,0.42755004105258293,4,5
8,597,356,181,15,0.4581024410010741,4,5
9,610,316,208,14,0.45673769589570484,4,5
10,609,301,226,10,0.47049075644849464,4,5
11,621,264,248,13,0.47364522102922346,4,5
12,611,260,263,12,0.48558774044716735,4,5
13,625,227,279,15,0.481553881788188,4,5
14,625,217,293,11,0.4937831601045093,4,5
15,628,193,312,12,0.4962701618376114,4,5
16,632,180,325,7,0.5019838687538712,4,5
17,636,160,333,15,0.5073126997173857,4,5
18,648,143,344,9,0.5114397615586415,4,5
19,649,133,347,15,0.5215448941501526,4,5
20,642,129,359,14,0.5227593727299671,4,5
21,656,112,358,16,0.5201276999585708,4,5
22,652,105,373,12,0.5301530669262432,4,5
23,671,79,376,15,0.5300806599305975,4,5
24,678,67,383,12,0.5440031765533694,4,5
25,686,55,385,14,0.5504320950596875,4,5
26,708,40,382,9,0.5563534069354905,4,5
27,722,33,373,11,0.571614079940505,4,5
28,740,27,367,5,0.5799562153481849,4,5
29,758,21,355,5,0.5918015547193346,4,5
30,785,10,342,2,0.6027337468207989,4,5
31,815,0,324,0,0.6203209565019692,4,5
32,843,0,296,0,0.6396741918086756,4,5
33,863,1,274,1,0.6561818420080496,4,5
34,889,4,243,3,0.6678728523137105,4,5
35,904,0,234,1,0.6829432824401376,4,5
36,921,0,218,0,0.6933512087989921,4,5
37,941,1,197,0,0.7042096139803322,4,5
38,955,1,181,2,0.7166726843010341,4,5
39,979,0,159,1,0.7251676799859695,4,5
40,994,2,142,1,0.7405508129033115,4,5
41,1003,2,131,3,0.7493758639302428,4,5
42,1014,1,123,1,0.7543996040021943,4,5
43,1022,1,115,1,0.7613298080638312,4,5
44,1037,1,101,0,0.7658323488815311,4,5
45,1015,28,93,3,0.7740330354601507,4,5
46,755,254,92,38,0.7567484512571822,4,5
47,617,385,125,11,0.5538254318788669,4,5
48,641,333,139,23,0.46358385334541047,4,5
49,628,342,154,10,0.48296734500033095,4,5
50,644,297,168,22,0.4774438276322011,4,5
51,633,308,179,9,0.4918079427290422,4,5
52,642,271,194,21,0.48690451286765696,4,5
53,638,273,208,8,0.49604561458655516,4,5
54,640,235,229,21,0.49612399337902857,4,5
55,652,223,241,6,0.5018824413425826,4,5
56,649,197,251,25,0.513270940851463,4,5
57,651,191,273,7,0.512976012949906,4,5
58,649,161,285,27,0.5182646789035441,4,5
59,657,152,305,6,0.5190158743017258,4,5
60,654,123,322,21,0.5287762628842693,4,5
61,667,111,336,5,0.5297166744523559,4,5
