,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1159,0,0,0,0.82,8,0
1,813,299,0,47,0.82,8,0
2,601,499,50,7,0.5719814221489663,8,0
3,604,451,74,27,0.43343628465446526,8,0
4,612,434,105,4,0.43996863905228834,8,0
5,636,365,130,22,0.4510581037540521,8,0
6,641,352,155,4,0.4721332367247991,8,0
7,658,298,176,19,0.4802391477915935,8,0
8,656,296,192,6,0.49578746736009327,8,0
9,660,253,211,25,0.49758364979676417,8,0
10,660,249,231,8,0.5039946095691564,8,0
11,663,208,248,27,0.5078602874970484,8,0
12,675,199,265,6,0.5135746750938381,8,0
13,668,166,280,29,0.5251505127550126,8,0
14,683,157,294,7,0.5236567827088454,8,0
15,677,128,311,24,0.5371589947878174,8,0
16,692,121,320,5,0.5363494090072564,8,0
17,695,85,333,25,0.5490480949517013,8,0
18,710,78,343,7,0.553444604874261,8,0
19,747,21,354,15,0.565755879651158,8,0
20,773,2,358,2,0.5945026543478413,8,0
21,790,0,343,2,0.6149508876004172,8,0
22,803,0,327,5,0.6249058194977156,8,0
23,824,0,310,1,0.6318189001696458,8,0
24,843,0,291,1,0.6447401804545699,8,0
25,861,0,274,0,0.6559929402051462,8,0
26,878,0,257,0,0.6670040420322736,8,0
27,891,0,243,1,0.6773834615710134,8,0
28,903,0,230,2,0.6852316693279343,8,0
29,915,0,218,2,0.6925213263316911,8,0
30,926,0,208,0,0.7000337374773785,8,0
31,944,0,189,1,0.7075783608028499,8,0
32,956,1,175,2,0.718738566648342,8,0
33,972,1,159,2,0.7259209304857906,8,0
34,986,0,147,1,0.735878273749182,8,0
35,1002,0,131,1,0.7447891241843582,8,0
36,1015,2,117,0,0.7542810290048378,8,0
37,1029,1,102,2,0.7614942105645102,8,0
38,1024,15,90,5,0.7688466756048193,8,0
39,1010,13,90,21,0.7632083430349412,8,0
40,1009,13,101,10,0.753032188033527,8,0
41,984,30,103,16,0.7546240775934926,8,0
42,897,96,115,24,0.7358712822837706,8,0
43,698,284,128,22,0.6687172366131291,8,0
44,648,307,155,20,0.5213763669589652,8,0
45,670,270,174,13,0.49214920347634517,8,0
46,658,259,186,24,0.5116749954354123,8,0
47,669,229,213,14,0.5054987276677698,8,0
48,666,206,235,17,0.5185598175568223,8,0
49,682,181,248,13,0.5207094693348406,8,0
50,681,160,262,21,0.5341574174214336,8,0
51,685,141,282,14,0.5359338197146405,8,0
52,692,109,311,9,0.54296936435827,8,0
53,712,77,320,11,0.5533761890948444,8,0
54,731,42,333,13,0.5695297675419915,8,0
55,748,17,342,12,0.585868522286499,8,0
56,765,0,347,6,0.5998457162121951,8,0
57,786,1,330,0,0.6136477275801528,8,0
