,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1144,0,0,0,0.82,3,8
1,873,243,0,28,0.82,3,8
2,530,554,33,24,0.6265932559846316,3,8
3,467,590,65,18,0.389121950974397,3,8
4,500,528,97,15,0.35458164695828553,3,8
5,501,500,121,17,0.38145206742068843,3,8
6,523,450,149,16,0.38668314947725996,3,8
7,551,403,167,15,0.40623101097161146,3,8
8,531,393,195,17,0.4283584153846618,3,8
9,555,348,213,19,0.42027097158990306,3,8
10,566,317,232,19,0.43953598779385755,3,8
11,572,292,252,18,0.45051376833163165,3,8
12,579,262,277,14,0.4580787833426564,3,8
13,590,236,293,12,0.4678333048345283,3,8
14,586,218,309,16,0.4783685305383592,3,8
15,597,187,328,17,0.4791780619137229,3,8
16,599,170,344,14,0.48997281916230573,3,8
17,607,143,362,15,0.4948199994629593,3,8
18,620,124,374,7,0.5034548259884921,3,8
19,628,109,373,15,0.5150886474378034,3,8
20,634,93,387,11,0.5203814297169491,3,8
21,664,66,385,10,0.5270091329986482,3,8
22,661,67,387,9,0.5474470876856994,3,8
23,680,48,387,8,0.5460498467156218,3,8
24,706,33,378,6,0.5597368411274696,3,8
25,739,16,365,3,0.576636282494673,3,8
26,763,7,353,0,0.5982469791796003,3,8
27,785,9,325,4,0.6138425927401443,3,8
28,804,8,307,4,0.6253545203557689,3,8
29,810,25,285,3,0.6366134201365617,3,8
30,802,39,276,6,0.6372860295870363,3,8
31,758,85,264,15,0.6295244206657767,3,8
32,715,136,253,17,0.59455772443916,3,8
33,633,200,262,25,0.56144307201975,3,8
34,630,193,282,14,0.5055709402323411,3,8
35,633,169,298,19,0.5074191117004013,3,8
36,640,161,304,11,0.5123528263641661,3,8
37,650,139,306,19,0.5192656369735896,3,8
38,662,130,311,10,0.5272530454685516,3,8
39,666,117,311,17,0.53689623500701,3,8
40,659,116,325,11,0.5404053077172543,3,8
41,671,96,328,15,0.5379853296368117,3,8
42,688,83,325,12,0.5473341643385208,3,8
43,690,82,325,10,0.5596117867749172,3,8
44,697,73,322,15,0.5614046391380297,3,8
45,711,61,325,9,0.5659025419239354,3,8
46,729,44,325,8,0.5769488345436028,3,8
47,729,52,318,7,0.5901323453717645,3,8
48,731,50,315,10,0.5888779747423938,3,8
49,736,54,306,9,0.589815127565866,3,8
50,747,41,300,16,0.5922803174792012,3,8
51,744,48,304,7,0.5997747628348693,3,8
52,729,55,304,14,0.5986399748397657,3,8
53,744,36,312,10,0.5878871621552113,3,8
54,769,16,312,4,0.600461478767913,3,8
55,794,3,303,1,0.6196932237950873,3,8
56,811,0,289,0,0.637261566270371,3,8
57,829,0,271,0,0.6484161985794832,3,8
58,835,4,260,1,0.6593860881524638,3,8
59,858,6,236,0,0.6621839622373107,3,8
60,871,2,224,3,0.6763237049314522,3,8
61,885,9,206,0,0.6846947631414437,3,8
62,897,13,187,3,0.692861244836541,3,8
63,881,37,176,6,0.6992546478715913,3,8
64,798,113,168,19,0.684225197199032,3,8
65,682,219,178,19,0.6174269149209483,3,8
66,636,252,193,16,0.5325553175553409,3,8
67,629,239,214,15,0.50300652824514,3,8
68,634,221,227,14,0.5018862159327373,3,8
69,634,205,236,20,0.5080419746080178,3,8
70,646,189,243,17,0.5099951646087764,3,8
71,633,183,266,12,0.51966683265302,3,8
72,636,165,271,22,0.5150126471262589,3,8
73,640,145,293,15,0.518007482903115,3,8
74,652,120,308,12,0.5250975613990827,3,8
75,673,98,310,11,0.5365913220024644,3,8
76,675,91,312,14,0.551906214155355,3,8
77,685,74,321,11,0.55369921955761,3,8
78,689,66,328,8,0.5628766384533165,3,8
79,710,46,329,6,0.567026037200983,3,8
80,731,26,329,4,0.5825297819881202,3,8
81,759,9,319,3,0.5984607790355699,3,8
82,776,6,304,4,0.6177659897605355,3,8
83,800,4,285,1,0.6280933054439559,3,8
84,810,5,273,2,0.6433319038569065,3,8
85,822,9,259,0,0.6490415594946435,3,8
86,821,19,239,11,0.6560340726017382,3,8
87,804,39,239,8,0.6516555669060584,3,8
88,775,67,241,7,0.6382264989455362,3,8
89,729,109,237,15,0.6160339959821373,3,8
90,678,147,244,20,0.5804836671549053,3,8
91,641,172,251,22,0.5447534886508411,3,8
92,646,160,269,10,0.5206937692557158,3,8
93,654,143,270,17,0.5278018216811782,3,8
94,655,132,276,19,0.5340128329122314,3,8
95,676,110,281,13,0.5365091149786289,3,8
96,675,110,279,13,0.5532130739614968,3,8
97,676,96,283,21,0.553227960277906,3,8
98,688,85,288,13,0.5550366918497635,3,8
99,697,72,299,6,0.5654219268997229,3,8
100,706,61,297,10,0.5740047229941421,3,8
101,711,56,297,10,0.5802985854240765,3,8
102,734,33,301,6,0.5840121256171021,3,8
103,743,30,294,7,0.6019793213155566,3,8
104,755,25,286,8,0.6075518289213746,3,8
105,769,18,283,4,0.6152891194372611,3,8
106,790,11,271,2,0.6255503317648692,3,8
107,803,16,254,1,0.6397985096356339,3,8
108,825,3,244,2,0.6470215776629532,3,8
109,840,0,234,0,0.6628014671367817,3,8
110,858,0,216,0,0.6731144792051461,3,8
111,866,1,205,2,0.6845196364010612,3,8
112,886,1,187,0,0.6890769132653566,3,8
113,898,2,173,1,0.7021963786331238,3,8
114,906,1,167,0,0.7094741066168646,3,8
115,919,1,154,0,0.7148952824452343,3,8
116,931,0,142,1,0.7230399538559142,3,8
117,948,1,124,1,0.7304218083609578,3,8
118,956,0,116,2,0.740361737347527,3,8
119,963,0,111,0,0.7449393482660605,3,8
120,968,0,105,1,0.7491833967747331,3,8
121,984,0,90,0,0.75170296584222,3,8
122,995,0,78,1,0.7600297059701306,3,8
123,998,6,70,0,0.7649770456014293,3,8
124,964,41,59,10,0.7654096939853023,3,8
125,760,223,63,28,0.7405894937734233,3,8
126,613,350,88,20,0.5791728508985013,3,8
127,609,333,115,12,0.47697164374227596,3,8
128,617,303,130,18,0.4796935088264712,3,8
129,617,285,147,17,0.4883341720699471,3,8
130,611,267,175,13,0.49207067880686634,3,8
131,609,243,196,18,0.4928722006837647,3,8
132,617,213,221,14,0.49523325503176074,3,8
133,615,193,244,13,0.5056768770229446,3,8
134,621,168,253,20,0.5083905934142621,3,8
135,621,148,281,12,0.5152763518153932,3,8
136,636,121,288,15,0.5202938343328757,3,8
137,665,86,295,14,0.532916706464552,3,8
138,675,61,310,13,0.5550869464317146,3,8
139,695,50,303,8,0.5654541470117681,3,8
140,705,41,307,3,0.5801252755465137,3,8
141,716,30,300,10,0.5883184413556043,3,8
142,734,20,297,4,0.5953490765603119,3,8
143,741,23,284,7,0.6089169031832592,3,8
144,755,17,280,3,0.6119656830663335,3,8
145,776,5,271,3,0.6220860058300391,3,8
146,789,4,262,0,0.6369283790561758,3,8
147,800,1,254,0,0.6456186398689091,3,8
148,816,1,237,1,0.6529688655950536,3,8
149,835,3,216,1,0.6627976220070023,3,8
150,848,2,205,0,0.6744509632988829,3,8
151,862,0,191,2,0.6830842599857475,3,8
152,874,1,179,1,0.6920180604399874,3,8
153,885,0,170,0,0.6996667052291115,3,8
154,901,0,154,0,0.7070022154141539,3,8
155,910,2,143,0,0.7170306354002581,3,8
156,930,0,123,2,0.722214337792887,3,8
157,944,0,111,0,0.7341318001440035,3,8
158,953,0,102,0,0.7423739562152926,3,8
159,963,1,89,2,0.7471818990557834,3,8
160,941,26,84,4,0.7517077891809553,3,8
161,762,182,78,33,0.7353474872727856,3,8
162,621,308,109,16,0.5913471135448798,3,8
163,613,291,129,21,0.49227660284122043,3,8
164,612,274,155,13,0.49018893922798057,3,8
165,628,238,174,14,0.49414100079310164,3,8
166,617,231,189,14,0.5089096879084654,3,8
167,633,198,198,20,0.5048266414530768,3,8
168,619,198,220,12,0.5185780448280682,3,8
169,631,161,237,19,0.512509336408735,3,8
170,632,152,257,7,0.5244903034736941,3,8
171,640,125,266,17,0.5287922056672291,3,8
172,643,110,288,6,0.5361653222126703,3,8
173,653,88,286,20,0.5426405215139443,3,8
174,676,67,299,5,0.5495433635649678,3,8
175,704,41,294,6,0.5687584230168673,3,8
176,727,16,297,4,0.589575743806234,3,8
177,750,12,282,0,0.6080446416843863,3,8
178,750,18,272,4,0.6231793131193015,3,8
179,756,20,268,0,0.6213873550773434,3,8
