,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1154,0,0,0,0.82,10,7
1,1123,10,0,21,0.82,10,7
2,1114,6,23,10,0.8034784375169488,10,7
3,1022,61,37,33,0.8029369542537417,10,7
4,708,342,79,24,0.7464980506896809,10,7
5,580,435,117,19,0.5129061739608713,10,7
6,616,369,148,18,0.4335351122168338,10,7
7,601,355,171,23,0.4629013687899211,10,7
8,621,302,206,19,0.45730693432983227,10,7
9,614,277,237,20,0.477495026581794,10,7
10,637,232,256,20,0.478314145777544,10,7
11,626,214,287,17,0.4981165379884509,10,7
12,639,174,314,17,0.49651356478308595,10,7
13,637,150,337,18,0.5100975926216558,10,7
14,649,119,354,20,0.5134728092594374,10,7
15,686,56,384,16,0.5246564763333801,10,7
16,719,3,411,9,0.5554924224339621,10,7
17,732,0,410,0,0.5835015094450803,10,7
18,746,1,393,2,0.5925981791892512,10,7
19,760,0,382,0,0.599652658210267,10,7
20,784,0,357,1,0.6078660710073424,10,7
21,796,0,345,1,0.6210803969357543,10,7
22,806,0,334,2,0.627886822020644,10,7
23,831,0,310,1,0.6334388974422318,10,7
24,846,0,294,2,0.6481742835356711,10,7
25,867,0,272,3,0.6568924139317931,10,7
26,887,0,255,0,0.6693688032807732,10,7
27,903,1,237,1,0.6821592359066595,10,7
28,920,0,221,1,0.6917397137635183,10,7
29,934,0,207,1,0.7025774916670485,10,7
30,949,0,191,2,0.7114125628925103,10,7
31,973,1,168,0,0.7207241975179823,10,7
32,992,0,147,3,0.7360161354104575,10,7
33,1014,0,124,4,0.7474076588442854,10,7
34,1020,1,120,1,0.7603175939707214,10,7
35,1035,0,107,0,0.7641003337403031,10,7
36,1042,0,97,3,0.7726688554402047,10,7
37,1059,0,82,1,0.7757665601931467,10,7
38,1072,0,70,0,0.7843164535550629,10,7
39,1078,1,61,2,0.790133127047946,10,7
40,1086,1,55,0,0.7920292905103459,10,7
41,1092,0,47,3,0.795479052436189,10,7
42,1104,0,38,0,0.7973588067062034,10,7
43,1107,0,35,0,0.8022284899404427,10,7
44,1110,0,31,1,0.8032984913919426,10,7
45,1116,0,26,0,0.8041886570874316,10,7
46,1114,0,26,2,0.8064990578297982,10,7
47,1110,1,26,4,0.805433065526657,10,7
48,1111,0,29,1,0.8034784375169488,10,7
49,1110,0,29,2,0.8045445493163222,10,7
50,1114,1,26,0,0.8040113664597563,10,7
51,1097,6,25,13,0.8056107901971898,10,7
52,1089,0,41,11,0.7963451774143797,10,7
53,1090,0,50,1,0.7948440710244341,10,7
54,1093,0,48,0,0.7969904117265222,10,7
55,1092,0,46,3,0.7982690810774188,10,7
56,1091,0,49,1,0.797370497165109,10,7
57,1084,4,50,3,0.7973588067062034,10,7
58,1085,0,53,1,0.7936789787826103,10,7
59,1085,0,51,3,0.795165171356505,10,7
60,1084,0,53,2,0.7948098853946332,10,7
61,1087,0,51,1,0.7946124896299988,10,7
62,1087,0,51,1,0.7959099289100493,10,7
63,1086,0,51,2,0.7959099289100493,10,7
64,1086,0,51,2,0.7953607619627814,10,7
65,1092,0,47,0,0.7953607619627814,10,7
66,1096,0,41,2,0.7979229390759336,10,7
67,1098,0,41,0,0.7990149992971115,10,7
68,1098,0,40,1,0.8000889832387552,10,7
69,1101,0,37,0,0.7999113402578194,10,7
70,1102,0,35,1,0.8011643378328409,10,7
71,1105,1,31,1,0.8013433440190516,10,7
72,1106,0,30,2,0.8022341056679979,10,7
73,1106,0,31,1,0.8025898702590087,10,7
74,1109,0,28,0,0.8027675132399447,10,7
75,1107,0,28,2,0.80401192167917,10,7
76,1107,0,28,1,0.8029457624878993,10,7
77,1109,0,26,1,0.8031235841947283,10,7
78,1111,0,24,1,0.8038343603878311,10,7
79,1110,0,23,3,0.8045450178822438,10,7
80,1111,0,24,1,0.8038344131157602,10,7
81,1112,0,23,1,0.8045450178822438,10,7
82,1109,4,22,1,0.8049003235007842,10,7
83,1053,31,22,30,0.8031237884640875,10,7
84,959,95,48,32,0.7715261589276797,10,7
85,611,409,84,27,0.7070307735274255,10,7
86,589,398,125,18,0.45448643505584396,10,7
87,618,337,153,21,0.44735073105582673,10,7
88,617,309,182,20,0.47210478463549005,10,7
89,627,271,210,20,0.4769011451207587,10,7
90,623,245,235,24,0.4886537443589656,10,7
91,630,207,269,21,0.4907023114721055,10,7
92,643,171,293,18,0.5015006165928586,10,7
93,642,148,314,19,0.5153093526967293,10,7
94,652,117,331,20,0.5190159472017604,10,7
95,663,82,360,15,0.5299310719794921,10,7
96,700,28,375,17,0.5427163477112917,10,7
97,731,0,379,9,0.5714235616179056,10,7
98,742,0,376,1,0.5947924697678914,10,7
99,755,0,362,2,0.6022830379194382,10,7
100,766,0,353,0,0.609355881267485,10,7
101,782,0,337,0,0.6159133704284832,10,7
102,798,0,320,1,0.6250472518473701,10,7
103,822,0,295,1,0.6341393496929875,10,7
104,838,0,280,0,0.648543193827807,10,7
105,854,0,264,0,0.6583412706185857,10,7
106,873,0,245,0,0.6680927773017957,10,7
107,877,1,231,9,0.6798298881331788,10,7
108,891,0,226,1,0.6805440706147535,10,7
109,907,0,211,0,0.6909059794096117,10,7
110,922,0,196,0,0.7011672241558208,10,7
111,933,0,182,3,0.7106547841461794,10,7
112,948,0,169,1,0.7170755161717562,10,7
113,972,0,145,1,0.7268638582248576,10,7
114,991,0,127,0,0.7416657145514735,10,7
