,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1142,0,0,0,0.82,6,3
1,851,246,0,45,0.82,6,3
2,609,469,52,11,0.6104318967916919,6,3
3,599,438,74,28,0.44492029364714386,6,3
4,605,414,111,9,0.4427660869566446,6,3
5,629,350,139,19,0.45344507444266696,6,3
6,632,335,160,8,0.4753829217479051,6,3
7,638,288,191,18,0.48185110803009656,6,3
8,645,268,212,10,0.4915273300300021,6,3
9,655,221,234,25,0.5001099828959359,6,3
10,660,203,261,9,0.5109660022471596,6,3
11,654,173,280,24,0.5199518483950307,6,3
12,662,156,301,11,0.5198667082594151,6,3
13,674,108,322,24,0.5295360803778888,6,3
14,701,79,341,7,0.5423867601571253,6,3
15,712,53,350,12,0.5649242780814536,6,3
16,721,36,362,8,0.5747834804733055,6,3
17,736,14,363,14,0.5834325835183647,6,3
18,766,1,357,3,0.5945216887311756,6,3
19,778,0,348,1,0.6155957731424677,6,3
20,794,0,333,0,0.6229699477555909,6,3
21,804,0,319,4,0.6323827737215905,6,3
22,819,1,306,1,0.6375059052973763,6,3
23,831,1,295,0,0.6467293482378795,6,3
24,838,4,283,2,0.6540893251072699,6,3
25,842,10,266,9,0.6574166799957187,6,3
26,861,2,261,3,0.6575091779491019,6,3
27,879,0,246,2,0.6716617766382907,6,3
28,896,0,230,1,0.6833935148751862,6,3
29,905,0,222,0,0.6942748610005088,6,3
30,922,0,204,1,0.7001624124021139,6,3
31,936,0,189,2,0.7108207596008046,6,3
32,949,0,173,5,0.7195912629668386,6,3
33,968,0,158,1,0.7273478423323216,6,3
34,985,0,141,1,0.7400747457795589,6,3
35,998,2,126,1,0.7505797105566545,6,3
36,1010,1,109,7,0.7580007264200231,6,3
37,1019,1,105,1,0.7640107121539054,6,3
38,1035,0,91,0,0.7702311539828149,6,3
39,1049,0,76,1,0.7788090333864112,6,3
40,1059,0,66,1,0.7851491912595264,6,3
41,1068,0,57,0,0.789413774228873,6,3
42,1057,18,47,3,0.7932096460018487,6,3
43,866,167,52,40,0.7850520205116062,6,3
44,641,383,90,9,0.6390173707834176,6,3
45,627,360,109,25,0.4794240439566711,6,3
46,639,338,133,10,0.4738417954338986,6,3
47,633,304,162,20,0.48675788250142926,6,3
48,648,280,183,7,0.4881484664838762,6,3
49,653,238,203,24,0.5026521860579748,6,3
50,658,229,222,9,0.5097291306671702,6,3
51,662,189,246,19,0.516636430613693,6,3
52,672,182,254,7,0.5244357969347084,6,3
53,667,147,274,27,0.5332680016618875,6,3
54,668,142,292,12,0.5333269050842775,6,3
55,674,103,313,24,0.5376103205561573,6,3
56,693,81,329,8,0.5456238712320374,6,3
57,686,63,342,18,0.5631127343918795,6,3
58,696,47,357,6,0.5611427979463368,6,3
59,715,13,363,13,0.5721043473581886,6,3
60,737,2,361,4,0.5877270311018253,6,3
61,761,0,342,1,0.6035896522519721,6,3
62,775,0,327,2,0.6181588965339222,6,3
63,793,0,309,2,0.6260962384136705,6,3
64,811,0,293,0,0.6366891337654699,6,3
65,825,0,277,2,0.6478188070488254,6,3
66,840,0,264,0,0.6559586214591486,6,3
67,847,2,248,7,0.6655378674041753,6,3
68,853,10,237,4,0.6682637003967188,6,3
69,872,2,224,6,0.6711059136042503,6,3
70,890,0,211,3,0.6841282632246168,6,3
71,906,0,196,2,0.6964593553826334,6,3
72,921,0,181,2,0.7068584579934962,6,3
73,942,0,158,4,0.7164427324077206,6,3
74,951,6,146,1,0.7293969826348211,6,3
75,951,14,132,6,0.73448168349406,6,3
76,904,59,123,17,0.732409397224932,6,3
77,737,204,135,27,0.6925763350209274,6,3
78,666,263,155,17,0.5634046191181629,6,3
