,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1121,0,0,0,0.82
1,620,444,0,57,0.82
2,499,562,59,0,0.4505966171598513
3,591,416,82,31,0.37996126436391336
4,548,459,110,2,0.4459193568280602
5,595,357,138,29,0.4221855929009379
6,584,369,165,1,0.4592227610335532
7,586,313,191,28,0.45662880785888227
8,595,307,211,2,0.4630679029656593
9,601,252,237,24,0.47385805291409816
10,617,238,256,1,0.4830699559735357
11,596,209,278,29,0.4982929674283334
12,600,214,295,2,0.48776721692778274
13,600,164,315,30,0.4939603802440276
14,612,160,334,2,0.4982687762750186
15,608,123,347,29,0.510397685690991
16,616,124,360,4,0.5103223914558958
17,615,92,369,28,0.5192704316746689
18,605,105,389,4,0.5202173671430724
19,614,70,399,20,0.5172353248078941
20,609,74,411,9,0.5253377953321892
21,612,47,414,29,0.5240432061248992
22,616,55,428,2,0.5270165903510191
23,621,46,417,17,0.5327075026002608
24,613,51,425,11,0.5342017118599235
25,617,38,428,17,0.5303934479184982
26,611,38,437,13,0.5337429482964181
27,613,28,441,17,0.5315228848414842
28,618,26,446,9,0.5336533215988688
29,618,25,440,15,0.5380716053767154
30,620,25,443,10,0.5373105432604588
31,621,27,437,13,0.5392641379001747
32,624,28,432,14,0.5388699656581788
33,616,33,435,14,0.540067099882884
34,628,30,425,15,0.5349927256215394
35,620,35,427,16,0.541607755042969
36,626,30,428,13,0.536338178934965
37,633,33,419,12,0.5410848510895214
38,631,36,412,18,0.5443877216175462
39,637,38,407,13,0.5416917123744787
40,635,36,408,15,0.5457191096651642
41,635,38,407,13,0.5448256678868604
42,636,37,405,15,0.5449876199238618
43,626,38,408,21,0.5453328519316265
44,635,35,413,10,0.5387898889747454
45,637,32,407,17,0.5460848545358156
46,629,39,411,13,0.5464099824780349
47,637,34,405,16,0.5418045682857626
48,641,32,401,17,0.5463902884742493
49,638,37,399,17,0.5488582279027181
50,642,37,397,15,0.5463521357220084
51,632,39,403,16,0.548841020958814
52,640,44,392,12,0.5431588955706059
53,636,45,395,11,0.5475441259478248
