,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1157,0,0,0,0.82
1,690,407,0,60,0.82
2,514,582,59,1,0.48474183955724887
3,573,467,90,24,0.37896568649406653
4,530,514,109,0,0.4231262973110047
5,607,385,131,30,0.39892786840895567
6,598,396,159,0,0.4530795370873214
7,621,319,179,34,0.45208107239618395
8,608,337,206,0,0.4709042131021474
9,636,256,225,32,0.46765147799366413
10,637,264,247,0,0.4903862187254732
11,656,196,263,30,0.49527885945880173
12,648,217,280,0,0.5119813828681324
13,663,156,291,34,0.5095443511714949
14,651,176,317,0,0.5220605686647247
15,667,116,328,33,0.5184674213394453
16,668,136,339,1,0.5313614588299258
17,666,91,352,34,0.5339976919440912
18,656,108,377,0,0.5352594709301851
19,667,57,391,25,0.5334959864717846
20,662,75,401,0,0.5438576749628012
21,667,41,408,22,0.5428568103537714
22,680,46,407,5,0.5475389277480318
23,683,28,404,23,0.5563558875490161
24,666,46,417,9,0.5579094108741454
25,678,19,422,18,0.5484444363530963
26,676,24,426,10,0.5579650358250791
27,691,24,398,23,0.5576255765736094
28,676,32,408,17,0.5631142120320899
29,673,31,411,17,0.5554558684437282
30,683,20,412,17,0.5542442060930133
31,684,17,413,18,0.5613817415840541
32,672,25,414,21,0.562257196611584
33,687,15,417,13,0.5540819292097374
34,684,12,415,20,0.5650632180822196
35,688,11,414,18,0.5629558808124728
36,689,15,411,16,0.5655775745282839
37,682,20,409,20,0.5657467872414772
38,686,17,407,21,0.5604958297430862
39,692,18,402,19,0.5629370296638964
40,683,30,405,12,0.5662569424576259
41,667,27,412,24,0.5608296923941495
42,683,28,408,9,0.5509397424456898
43,697,13,397,20,0.5620511178229284
44,708,22,378,18,0.5702908960968759
45,701,20,382,22,0.575074561102097
46,705,24,377,19,0.5711687515603353
47,682,31,384,27,0.5731211783016583
48,685,23,398,17,0.5584823101455394
49,678,23,401,19,0.5634157369624172
50,681,16,410,14,0.559730556377895
51,686,15,399,18,0.5634287344837355
52,687,20,390,18,0.5660446827758676
53,692,17,385,21,0.5662112707091871
54,698,16,384,17,0.5688655723564986
55,694,20,377,22,0.5729512318724225
56,689,21,384,18,0.5695794961093337
57,691,25,378,16,0.5676252957791432
58,682,29,381,18,0.5686935842683657
59,689,21,389,10,0.5628448057135086
60,689,20,378,21,0.5695775309377863
61,682,16,391,18,0.5679848547955912
62,684,14,393,13,0.5656763469483527
63,685,15,383,20,0.5685144367286247
64,688,14,387,12,0.5678100840061593
65,698,8,376,19,0.5713725274345858
66,686,22,370,22,0.5765825778163993
67,687,17,379,17,0.5672926713292265
68,691,11,380,17,0.5696007037526498
69,689,16,373,20,0.5729973049677942
70,688,11,375,23,0.570686992552893
71,684,19,379,15,0.570686992552893
72,673,20,387,16,0.5685376095434881
73,698,13,377,8,0.5624870071015288
74,689,21,374,12,0.5785848465374546
75,693,16,371,15,0.571587247225031
76,695,20,361,18,0.5742889238808716
77,692,23,363,16,0.5743208791411875
78,686,26,369,13,0.5725171001989355
79,678,24,374,16,0.5692764752357286
80,693,15,373,11,0.5651664829109032
81,677,23,368,24,0.5757383380867362
82,682,20,373,16,0.5633904500033831
83,682,18,374,17,0.5682064393981826
84,687,16,371,15,0.5683836217663762
85,688,15,365,20,0.5721627354625483
86,685,19,371,13,0.5721835703456506
87,686,22,365,13,0.5710899244023976
88,680,18,370,17,0.5714748408728763
89,688,8,373,15,0.5684141504758506
90,681,16,376,11,0.5750657954976088
91,683,10,371,19,0.5705583772978168
92,685,18,369,11,0.5714748408728763
93,686,11,364,20,0.5725606460188721
94,674,21,367,19,0.5731297975325276
95,680,15,371,15,0.5650314996018675
96,672,13,378,17,0.5700467305642757
97,681,14,369,14,0.5659100102400502
98,673,14,371,20,0.5715096137169285
99,680,17,367,14,0.5661107796893337
100,684,11,359,23,0.5704344576005489
101,693,12,359,12,0.5722713274833727
102,684,12,355,25,0.5791702753411415
103,675,17,370,11,0.5719313987529899
104,676,9,372,16,0.5691941810231936
105,679,9,370,13,0.5702693371395733
106,685,11,364,11,0.5728173105939579
107,678,10,365,18,0.5761032925868038
108,684,9,360,17,0.5712082332742111
109,685,11,359,13,0.5750401983776422
110,676,22,355,15,0.5763353574500438
111,683,12,356,15,0.5690964808618922
112,683,14,349,20,0.5750950808726887
113,686,20,351,7,0.5738548042953334
114,683,14,346,21,0.5771453393085059
115,680,17,354,11,0.5740710149246023
116,683,14,344,20,0.5740512560691458
117,673,20,351,17,0.574841968521989
118,677,15,354,15,0.5688046541886149
119,691,9,351,10,0.5722413819309214
120,680,19,349,12,0.5819398146809949
121,682,13,348,17,0.5739140819506937
122,682,17,347,14,0.5751963332583762
123,683,13,343,21,0.5750191508901826
124,689,17,339,13,0.5750408783729075
125,687,15,335,21,0.5794849768275412
126,675,24,342,17,0.5773078598755395
127,678,12,357,10,0.5697796098268805
128,676,13,355,13,0.5749979171758614
129,688,7,345,17,0.5731851030836342
130,690,6,336,24,0.5801937063003155
131,682,12,344,18,0.5804510569568613
132,680,12,350,14,0.575994945871338
133,686,8,349,13,0.5755946477919902
134,681,14,340,21,0.5798136262626716
135,674,20,346,16,0.5745542717855509
136,689,11,343,13,0.5705076087052735
137,675,22,344,14,0.5809553765796376
138,685,15,344,11,0.5712563464277896
139,685,9,344,15,0.5785733496853164
140,686,12,339,16,0.5793340128310213
141,691,2,338,22,0.5791835528977015
142,683,15,338,17,0.5826912251148109
143,690,12,329,19,0.5768015260033802
144,678,21,334,17,0.5815109935560704
145,683,8,337,21,0.5735623179697562
146,676,12,345,15,0.5781476861703444
147,682,8,345,13,0.5748025945471115
148,684,8,340,15,0.579210780379506
149,672,21,341,11,0.5801814146435037
150,668,10,345,21,0.5722978292589521
151,671,16,343,11,0.5704563591143756
