,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1138,0,0,0,0.82
1,1031,75,0,32,0.82
2,643,426,36,31,0.82
3,525,510,81,19,0.82
4,545,456,108,26,0.82
5,543,426,142,21,0.82
6,560,377,176,16,0.82
7,569,337,205,17,0.82
8,577,303,229,18,0.82
9,594,259,258,16,0.82
10,593,234,282,17,0.82
11,599,205,304,15,0.82
12,610,177,311,23,0.82
13,614,157,331,16,0.82
14,611,133,351,23,0.82
15,617,103,373,24,0.82
16,652,48,401,16,0.82
17,689,8,414,4,0.82
18,711,0,402,2,0.82
19,734,0,380,1,0.82
20,750,1,363,1,0.82
21,771,0,344,0,0.82
22,794,0,321,0,0.82
23,810,0,304,1,0.82
24,818,0,296,1,0.82
25,837,1,277,0,0.82
26,847,0,268,0,0.82
27,871,0,244,0,0.82
28,884,0,228,3,0.82
29,901,0,213,1,0.82
30,917,1,196,1,0.82
31,926,3,183,3,0.82
32,950,0,164,1,0.82
33,961,0,153,1,0.82
34,977,0,138,0,0.82
35,995,0,119,1,0.82
36,1012,0,103,0,0.82
37,1025,1,88,1,0.82
38,1043,0,69,3,0.82
39,1055,1,59,0,0.82
40,1061,0,51,3,0.82
41,1066,0,49,0,0.82
42,1073,0,41,1,0.82
43,1047,19,32,17,0.82
44,969,76,47,23,0.82
45,667,338,71,36,0.82
46,580,405,114,12,0.82
47,584,361,141,25,0.82
48,579,341,176,14,0.82
49,596,290,196,28,0.82
50,599,269,228,14,0.82
51,598,229,255,27,0.82
52,607,202,283,15,0.82
53,613,166,305,23,0.82
54,605,158,333,10,0.82
55,636,96,357,16,0.82
56,655,66,371,13,0.82
57,686,20,386,12,0.82
58,705,0,393,4,0.82
59,721,0,381,0,0.82
60,736,2,363,1,0.82
61,754,2,340,6,0.82
62,774,0,326,1,0.82
63,786,0,314,1,0.82
64,802,0,298,1,0.82
65,817,0,282,2,0.82
66,836,0,264,1,0.82
67,855,1,244,1,0.82
68,866,0,234,1,0.82
69,885,0,216,0,0.82
70,896,1,203,1,0.82
71,912,0,188,1,0.82
72,930,0,169,2,0.82
73,951,0,149,1,0.82
74,955,4,138,4,0.82
75,965,0,131,5,0.82
76,983,0,117,0,0.82
77,998,0,102,0,0.82
78,1007,0,92,1,0.82
79,1021,0,79,0,0.82
80,1032,0,66,2,0.82
81,1041,1,58,0,0.82
82,1049,0,50,1,0.82
83,1057,1,40,2,0.82
84,1061,1,36,2,0.82
85,1059,1,38,2,0.82
86,1064,0,36,0,0.82
87,1068,0,32,0,0.82
88,1070,0,29,1,0.82
89,1073,0,26,1,0.82
90,1072,0,26,2,0.82
91,1072,0,27,1,0.82
92,1073,0,26,1,0.82
93,1073,0,26,1,0.82
94,1075,0,24,1,0.82
95,1073,0,25,2,0.82
96,1073,0,27,0,0.82
97,1077,0,23,0,0.82
98,1076,0,21,3,0.82
99,1075,0,24,1,0.82
100,1079,0,21,0,0.82
101,1078,0,20,2,0.82
