,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1145,0,0,0,0.82,7,3
1,941,163,0,41,0.82,7,3
2,610,463,49,22,0.6808428823313001,7,3
3,544,491,85,22,0.4439548169379488,7,3
4,575,433,118,14,0.40725573528711223,7,3
5,573,395,148,23,0.4341773075063102,7,3
6,590,356,179,13,0.4385274737696078,7,3
7,584,323,206,22,0.4556973987708267,7,3
8,596,289,228,20,0.457454216589197,7,3
9,601,251,259,20,0.4700479568099422,7,3
10,613,219,284,14,0.479590550861113,7,3
11,619,187,306,17,0.4924950468201952,7,3
12,624,165,321,19,0.5008304296737758,7,3
13,636,124,345,24,0.5069224315383537,7,3
14,661,85,368,14,0.5194305679137751,7,3
15,684,48,379,15,0.5411626027402701,7,3
16,719,13,384,10,0.5599463273469487,7,3
17,742,0,381,3,0.585831509777138,7,3
18,760,0,366,0,0.6020233701694028,7,3
19,776,0,350,0,0.6126111399075831,7,3
20,797,0,329,0,0.6216842897790689,7,3
21,810,0,312,4,0.633798330733005,7,3
22,826,0,300,0,0.6407007921563861,7,3
23,843,1,279,3,0.6509203773399157,7,3
24,854,0,271,1,0.6604539020610776,7,3
25,877,0,249,0,0.6677049199834276,7,3
26,894,0,232,0,0.6821174539967303,7,3
27,905,0,221,0,0.6927887786993048,7,3
28,924,1,200,1,0.6997488986150087,7,3
29,942,0,183,1,0.7114803653457602,7,3
30,961,0,165,0,0.7231322851989251,7,3
31,974,0,151,1,0.7353392669698001,7,3
32,993,2,128,3,0.7432662736899527,7,3
33,1010,0,113,3,0.754068773069149,7,3
34,1020,1,105,0,0.7642236033438785,7,3
35,1030,0,95,1,0.7700365212329178,7,3
36,1036,0,90,0,0.7752137998943782,7,3
37,1050,0,76,0,0.7783517839517834,7,3
38,1057,2,65,2,0.7847979202922831,7,3
39,1068,1,54,2,0.7870653734766794,7,3
40,1076,0,45,3,0.7916718619235744,7,3
41,1078,1,42,3,0.7946931399154322,7,3
42,1071,9,35,9,0.7952484242222837,7,3
43,964,94,40,26,0.7901475657627132,7,3
44,653,367,64,40,0.7162721045464047,7,3
45,588,409,107,15,0.4825206688435346,7,3
46,602,355,138,24,0.4474060271604036,7,3
47,596,334,170,17,0.46241644420010786,7,3
48,606,285,202,23,0.4647200407856785,7,3
49,612,257,231,15,0.4775553205034701,7,3
50,619,217,256,22,0.48716079063127277,7,3
51,620,198,280,14,0.4967527940068906,7,3
52,636,154,297,23,0.5023922675367263,7,3
53,624,147,321,15,0.5171415381615057,7,3
54,652,90,333,29,0.5141382599313224,7,3
55,671,56,363,13,0.5367900384945259,7,3
56,707,7,375,13,0.5559308300195063,7,3
