,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1152,0,0,0,0.82,6,2
1,1032,93,0,27,0.82,6,2
2,655,434,33,29,0.7483734991731562,6,2
3,581,481,75,13,0.46891820034920906,6,2
4,618,415,97,19,0.4271166753933649,6,2
5,597,413,123,16,0.4559278701750504,6,2
6,622,357,148,20,0.4465455875973341,6,2
7,609,347,170,18,0.4683197426393179,6,2
8,629,298,200,14,0.4644597967318555,6,2
9,620,285,220,15,0.48420611598371854,6,2
10,631,247,243,18,0.48200669623767856,6,2
11,630,231,262,13,0.4938556219529333,6,2
12,629,202,288,14,0.4975257527259143,6,2
13,635,180,302,14,0.5024429291124232,6,2
14,645,145,320,20,0.5096690684047646,6,2
15,652,127,338,12,0.5200428549832239,6,2
16,663,93,355,18,0.5283919420802634,6,2
17,677,60,376,16,0.5390218673036236,6,2
18,711,20,387,10,0.552506321643288,6,2
19,736,1,387,3,0.5788336901273117,6,2
20,758,0,368,0,0.597199856560814,6,2
21,778,0,348,0,0.6102953342034942,6,2
22,795,1,328,2,0.6215905861891649,6,2
23,809,1,315,1,0.6308224350885655,6,2
24,827,0,299,0,0.6391588021140628,6,2
25,839,0,285,2,0.6501594226434515,6,2
26,855,0,269,2,0.6569965277777777,6,2
27,877,0,248,1,0.6667043781240028,6,2
28,890,3,230,3,0.6804361066985798,6,2
29,891,9,220,6,0.6876548592208972,6,2
30,897,5,213,10,0.6866797043993196,6,2
31,915,0,207,3,0.6907181884663595,6,2
32,927,1,195,2,0.7042153166325947,6,2
33,946,1,175,3,0.7118183958570541,6,2
34,969,2,154,0,0.723664364037759,6,2
35,985,0,139,1,0.7383948894271731,6,2
36,1006,2,117,0,0.7483077485485337,6,2
37,1013,0,107,5,0.7603234428299668,6,2
38,1027,0,97,1,0.7636515048115281,6,2
39,1039,0,85,1,0.7717008565912316,6,2
40,1042,5,76,1,0.777521850474777,6,2
41,1032,16,68,8,0.7781131331597586,6,2
42,1021,22,72,8,0.7702198532744701,6,2
43,982,41,81,19,0.7637888299738473,6,2
44,771,232,95,25,0.7364976363097665,6,2
45,632,341,123,23,0.5725137379658158,6,2
46,634,321,149,15,0.47969975248393326,6,2
47,644,282,172,21,0.48569823692766834,6,2
48,647,262,195,14,0.49667221331662137,6,2
49,645,233,219,21,0.5031722318526394,6,2
50,657,207,240,14,0.5060607790526621,6,2
51,658,181,263,14,0.5181147941390075,6,2
52,656,164,282,12,0.523583988485489,6,2
53,672,125,298,18,0.5262532593188224,6,2
54,679,107,313,14,0.5406463342541289,6,2
55,702,63,326,21,0.5482513747280947,6,2
56,719,35,349,8,0.567293923925288,6,2
57,743,2,354,12,0.5840172923812701,6,2
58,760,0,350,1,0.6024654730923831,6,2
59,775,0,334,2,0.6143665836992388,6,2
60,790,1,317,3,0.622773628295754,6,2
61,795,4,304,8,0.6311226083781719,6,2
62,801,2,306,2,0.6326275333128323,6,2
63,814,1,295,1,0.6375832053074952,6,2
64,828,1,279,3,0.645658485935062,6,2
65,847,0,261,1,0.6537166587631963,6,2
66,859,9,237,4,0.6663492101633599,6,2
67,869,7,229,4,0.6716294696585716,6,2
68,883,1,223,2,0.6782127812308022,6,2
69,902,0,205,2,0.6884175582435775,6,2
70,920,0,188,1,0.7005984784901592,6,2
71,934,0,175,0,0.7121824119553705,6,2
72,947,0,160,2,0.7212020166473961,6,2
73,959,3,146,1,0.7289832877996364,6,2
74,966,3,132,8,0.7360291442495833,6,2
75,978,0,128,3,0.7390321180555556,6,2
76,986,0,122,1,0.747581147257405,6,2
77,1001,3,103,2,0.752549602085252,6,2
78,1017,0,89,3,0.7601088739155618,6,2
79,1025,1,81,2,0.7686182907744701,6,2
80,1032,0,76,1,0.7723965303319711,6,2
81,1043,0,65,1,0.7758869453431922,6,2
82,1049,0,59,1,0.7804992329626299,6,2
83,1056,0,51,2,0.7828694568204576,6,2
84,1060,0,49,0,0.7853513154114009,6,2
85,1067,0,42,0,0.7871871391584088,6,2
86,1065,3,37,4,0.7897292376888444,6,2
87,1063,1,42,3,0.7877620531078428,6,2
88,1058,6,43,2,0.7875709162250315,6,2
89,963,77,42,27,0.7850266274406491,6,2
90,684,325,72,26,0.7206690519946292,6,2
91,626,360,104,17,0.5110285904706205,6,2
92,630,324,139,14,0.476167531097752,6,2
93,632,299,159,16,0.4851497545802635,6,2
94,638,264,189,15,0.4904222947336387,6,2
95,644,239,207,15,0.49991001385314937,6,2
96,648,211,229,15,0.5076156621945631,6,2
97,650,190,247,15,0.5149986304552603,6,2
98,644,169,268,21,0.5199412174766213,6,2
99,654,139,297,12,0.5194911065410446,6,2
100,654,116,311,19,0.5316383239232123,6,2
101,674,83,325,18,0.5348200781933798,6,2
102,698,44,341,16,0.5514267451024779,6,2
103,731,8,351,7,0.5718106252665929,6,2
104,746,6,342,3,0.5984251574020936,6,2
105,756,0,337,3,0.6079603336992387,6,2
106,763,0,332,1,0.6149561625466975,6,2
107,790,0,306,0,0.6193443639753513,6,2
108,807,0,287,2,0.6353219727087108,6,2
109,816,0,277,3,0.645115305774811,6,2
110,831,1,259,5,0.6503724696215437,6,2
111,841,0,252,3,0.6589892641909362,6,2
112,851,1,244,0,0.6656844406626916,6,2
113,869,0,226,1,0.6722467455616464,6,2
114,876,0,220,0,0.6835173769704994,6,2
115,896,0,200,0,0.6881065870818582,6,2
116,894,11,183,8,0.7007633573299221,6,2
117,866,38,181,11,0.6961146440371777,6,2
118,811,74,182,29,0.6730894861989498,6,2
119,717,164,195,18,0.6295525954950154,6,2
120,671,190,208,22,0.5615030259025401,6,2
121,662,199,217,11,0.5316717509710068,6,2
122,663,172,235,19,0.5275832027956436,6,2
123,679,152,249,9,0.5314961895469223,6,2
124,672,131,263,18,0.5454059030919546,6,2
125,678,117,275,12,0.5446840851742158,6,2
126,703,70,287,22,0.5518532453707837,6,2
127,712,61,299,10,0.5721385901757615,6,2
128,724,30,308,19,0.5808828161343134,6,2
129,760,15,304,2,0.5917469021591387,6,2
130,775,2,300,4,0.6181321569892829,6,2
131,784,0,294,3,0.6289157227087108,6,2
132,797,0,280,4,0.6348034512128399,6,2
133,809,0,270,2,0.6424351474368765,6,2
134,826,0,252,2,0.650078189000459,6,2
135,830,2,246,2,0.6607866209850256,6,2
136,841,1,235,3,0.6629098516030161,6,2
137,852,0,227,1,0.6697621935387266,6,2
138,861,1,218,0,0.6771938829108038,6,2
139,876,0,204,0,0.6828654027401295,6,2
140,887,2,191,0,0.6925338207142265,6,2
141,898,0,181,1,0.6991495935856542,6,2
142,910,2,166,2,0.706288802653719,6,2
143,926,0,154,0,0.7133098330556806,6,2
144,937,2,141,0,0.723967302789685,6,2
145,931,16,125,8,0.7303124999999999,6,2
146,921,22,128,9,0.7227594113212275,6,2
147,876,54,129,20,0.7153637701710001,6,2
148,754,159,133,32,0.6796432136051789,6,2
149,658,244,160,14,0.5843502578073851,6,2
150,649,225,182,20,0.5192179189254233,6,2
151,658,201,204,11,0.5167281680734214,6,2
152,668,174,213,18,0.5277641479564125,6,2
153,668,158,235,12,0.5368973213672394,6,2
154,673,130,252,17,0.5408122519227949,6,2
155,683,111,266,10,0.5478074178916088,6,2
156,695,79,277,18,0.5582899757372913,6,2
157,710,54,290,14,0.5693988985896965,6,2
158,733,26,299,10,0.583174083860274,6,2
159,741,20,300,7,0.6019960363331316,6,2
160,756,3,303,5,0.6082294549597044,6,2
161,769,4,293,0,0.6206216507389439,6,2
162,779,1,285,1,0.6292869581572842,6,2
163,789,0,275,2,0.6356423611111112,6,2
164,800,0,265,1,0.6416943821847186,6,2
165,816,1,248,1,0.6485884172914643,6,2
166,836,1,228,1,0.6582831154919049,6,2
167,848,1,213,4,0.6707761181433942,6,2
168,863,0,202,1,0.677802401647596,6,2
169,874,0,191,1,0.6880069288829567,6,2
170,884,0,181,1,0.6949784920289477,6,2
171,893,0,171,2,0.7013061637648301,6,2
172,905,0,161,0,0.7068000226202371,6,2
173,921,0,144,1,0.7146568920116546,6,2
174,934,0,131,1,0.7243000203129524,6,2
175,948,1,117,0,0.7320482735137955,6,2
176,964,0,101,1,0.7400619286806082,6,2
177,962,12,89,3,0.7486629619182918,6,2
