,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1135,0,0,0,0.82,9,8
1,990,107,0,38,0.82,9,8
2,556,512,45,20,0.727575191085129,9,8
3,458,572,83,19,0.41095889236838545,9,8
4,505,500,114,11,0.35423729419390226,9,8
5,490,486,127,26,0.39076856886785927,9,8
6,521,431,161,15,0.38365585882442893,9,8
7,526,393,188,17,0.41030400879646045,9,8
8,560,337,211,15,0.4196507923288862,9,8
9,556,308,238,20,0.4466536076363262,9,8
10,562,279,267,12,0.4491661572774308,9,8
11,580,236,286,18,0.45902840122853744,9,8
12,567,226,312,15,0.4745604990959285,9,8
13,590,182,325,23,0.4705075133370298,9,8
14,586,171,343,20,0.48837048950169043,9,8
15,596,135,370,19,0.48891139240728015,9,8
16,616,103,384,16,0.5005732606898963,9,8
17,653,41,410,13,0.5170981289248764,9,8
18,679,9,416,11,0.5481554335747254,9,8
19,701,0,413,1,0.5683300561591644,9,8
20,727,0,388,0,0.5835921305738818,9,8
21,735,1,377,2,0.5980422033735678,9,8
22,749,0,366,0,0.6019569533801132,9,8
23,768,0,346,1,0.61037558066977,9,8
24,782,1,330,2,0.6210479046177791,9,8
25,804,0,309,2,0.6288072850009184,9,8
26,830,0,285,0,0.6419663128890254,9,8
27,840,0,272,3,0.65801178868706,9,8
28,859,0,255,1,0.6636009383756394,9,8
29,878,0,236,1,0.6757552087544622,9,8
30,899,0,215,1,0.687721343379705,9,8
31,922,0,193,0,0.7011104344774727,9,8
32,939,1,173,2,0.7160697138304005,9,8
33,952,0,161,2,0.7264444182372239,9,8
34,979,0,136,0,0.7349087403124204,9,8
35,989,0,125,1,0.752038798098445,9,8
36,1008,1,106,0,0.7578195264177386,9,8
37,1017,2,94,2,0.7685729978487083,9,8
38,1035,1,79,0,0.7727958438848616,9,8
39,1040,1,69,4,0.7821013106866762,9,8
40,1049,0,63,2,0.7836984007649893,9,8
41,1059,0,54,0,0.7880438134837789,9,8
42,1064,0,48,1,0.7923856828350571,9,8
43,1069,0,44,0,0.7940932711380703,9,8
44,1073,0,40,0,0.7961258237265938,9,8
45,1079,0,34,0,0.7975895586744013,9,8
46,1083,0,27,3,0.7997682288145335,9,8
47,1082,0,27,4,0.8006733764528724,9,8
48,1082,0,29,2,0.800131218488189,9,8
49,1069,2,28,14,0.8004924519683653,9,8
50,1071,0,39,3,0.7932359558851841,9,8
51,1070,0,42,1,0.7963173868855817,9,8
52,1072,1,40,0,0.7963123442609894,9,8
53,1071,0,39,3,0.7970441244893492,9,8
