,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1123,0,0,0,0.82,3,5
1,856,229,0,38,0.82,3,5
2,552,501,44,26,0.6258010646608995,3,5
3,524,491,84,22,0.41151694692518553,3,5
4,557,427,115,21,0.40073295358258537,3,5
5,567,383,151,19,0.42876072381210745,3,5
6,575,350,180,14,0.4420815576526775,3,5
7,590,304,206,18,0.45311031495374465,3,5
8,583,284,237,14,0.4683984044890942,3,5
9,608,234,261,13,0.46927551794305755,3,5
10,603,220,277,14,0.49146006845423035,3,5
11,607,185,306,15,0.4915792030193324,3,5
12,619,155,326,13,0.4999620804600016,3,5
13,620,128,347,17,0.5119388742663071,3,5
14,642,94,358,18,0.5167999444770149,3,5
15,657,74,366,15,0.5342261582360172,3,5
16,681,47,370,13,0.5463070176214432,3,5
17,692,31,378,10,0.5645805161616315,3,5
18,715,13,378,5,0.5740071266300525,3,5
19,739,3,366,3,0.5908447776501725,3,5
20,765,1,345,0,0.6064992445284522,3,5
21,785,1,323,2,0.6223348926721224,3,5
22,795,2,314,0,0.6336991551322245,3,5
23,814,4,293,0,0.6398303099560979,3,5
24,827,3,279,2,0.6509237499344861,3,5
25,834,9,266,1,0.6586990817506165,3,5
26,841,15,246,8,0.6623653772451743,3,5
27,845,27,235,3,0.6643471546451504,3,5
28,794,76,221,19,0.6655696557505244,3,5
29,704,151,232,23,0.6224883687272467,3,5
30,645,207,237,21,0.5564763706020168,3,5
31,630,205,255,18,0.5149379647250386,3,5
32,643,183,268,12,0.5083355615902927,3,5
33,648,169,265,21,0.5205513801080669,3,5
34,650,153,283,16,0.5245839543979348,3,5
35,642,146,295,18,0.5296397581694086,3,5
36,662,114,307,18,0.5264891754830087,3,5
37,693,80,316,12,0.5429512660571089,3,5
38,705,53,322,20,0.5670598970107177,3,5
39,730,34,329,6,0.5773439413408695,3,5
40,763,12,321,3,0.5976151514059967,3,5
41,785,4,310,0,0.6212350462109157,3,5
42,809,1,288,0,0.6362806026900618,3,5
43,828,1,268,1,0.6516110718393056,3,5
44,837,1,259,1,0.6631757660143389,3,5
45,846,2,250,0,0.6688085987448644,3,5
46,859,7,229,3,0.674483236056311,3,5
47,873,13,209,2,0.6812885358379369,3,5
48,871,17,203,6,0.6896373886784309,3,5
49,883,10,198,5,0.6868885795954077,3,5
50,896,0,198,2,0.6963809251104562,3,5
51,907,0,189,0,0.7071910304229917,3,5
52,918,3,174,1,0.7147077444630687,3,5
53,913,19,160,4,0.7211199835459411,3,5
54,910,28,151,7,0.7144076287623122,3,5
55,905,42,143,6,0.710268396072669,3,5
56,845,91,148,11,0.7046452501721661,3,5
57,688,222,154,31,0.6563997698068211,3,5
58,625,269,187,13,0.5360288053892854,3,5
59,625,246,201,20,0.4971442217048811,3,5
60,623,230,222,16,0.500381352142122,3,5
61,627,205,235,21,0.5031437115764902,3,5
62,632,187,252,16,0.5093720979738646,3,5
63,631,167,269,19,0.5163693506579526,3,5
64,642,152,272,19,0.5191075519046133,3,5
65,639,130,296,19,0.52785285297048,3,5
66,651,107,312,12,0.5304375534900605,3,5
67,671,72,323,15,0.5426835748226452,3,5
68,699,45,329,7,0.5595731835132683,3,5
69,729,16,324,10,0.581701182651988,3,5
70,752,3,323,1,0.6037688095405747,3,5
71,767,1,311,0,0.621241855297761,3,5
72,779,1,299,0,0.6307251499640804,3,5
