,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1154,0,0,0,0.82,1,9
1,832,305,0,17,0.82,1,9
2,565,538,30,20,0.5889675842194934,1,9
3,541,537,60,14,0.4076540271877649,1,9
4,569,479,83,19,0.3976836353972368,1,9
5,587,440,107,16,0.42057931238491253,1,9
6,598,407,135,9,0.4366722693930052,1,9
7,602,382,151,14,0.44922927796199846,1,9
8,613,344,172,20,0.45472722436329244,1,9
9,620,322,196,11,0.4657861353899154,1,9
10,627,292,215,14,0.47473290008239405,1,9
11,630,276,230,12,0.48312458124835667,1,9
12,632,259,241,16,0.487809058717228,1,9
13,634,248,258,8,0.49111135314584015,1,9
14,637,231,266,13,0.49548084827060923,1,9
15,634,229,277,6,0.4992498967810272,1,9
16,642,210,279,15,0.49949640855620725,1,9
17,638,199,295,13,0.5052690359088473,1,9
18,647,185,296,15,0.5057219513123855,1,9
19,658,172,307,4,0.5126627451033589,1,9
20,662,173,296,10,0.5227946385618203,1,9
21,657,176,298,10,0.523587970759323,1,9
22,661,167,302,11,0.5205099319175001,1,9
23,663,163,303,12,0.5239664162761266,1,9
24,661,165,300,14,0.5255192599681937,1,9
25,670,161,300,9,0.5239432567211948,1,9
26,656,175,301,8,0.5301470240403712,1,9
27,661,173,294,12,0.5206875748984359,1,9
28,671,165,293,10,0.5228773988355795,1,9
29,675,164,285,13,0.5299310719794921,1,9
30,665,180,283,8,0.5319572250423564,1,9
31,659,185,275,15,0.5250151121791073,1,9
32,656,187,280,8,0.520123887039622,1,9
33,657,177,283,14,0.519946244058686,1,9
34,674,172,274,10,0.5211684766526475,1,9
35,669,182,269,7,0.5316882629885549,1,9
36,670,188,263,6,0.5283418877136692,1,9
37,656,200,261,10,0.527971980293614,1,9
38,659,192,265,10,0.5179093929416723,1,9
39,661,197,260,7,0.5210303507609414,1,9
40,653,193,266,13,0.521865192602557,1,9
41,662,183,272,8,0.5173965837374951,1,9
42,654,185,273,13,0.5246904743227442,1,9
43,669,175,271,10,0.5193305367891593,1,9
44,670,177,268,10,0.5293789042363886,1,9
45,669,187,259,7,0.5295427300521133,1,9
46,651,191,265,15,0.5282728078264224,1,9
47,656,186,270,10,0.5168435350560571,1,9
48,665,177,268,12,0.5211898113674338,1,9
49,659,187,269,6,0.5270837653889348,1,9
50,653,183,277,8,0.5234303619574343,1,9
51,663,176,272,9,0.5206936369708266,1,9
52,660,181,268,11,0.5270837653889348,1,9
53,658,184,271,7,0.5242865419937429,1,9
54,653,178,277,11,0.5234303619574344,1,9
55,661,169,281,8,0.5213674543483697,1,9
56,657,171,280,10,0.5276313157899257,1,9
57,661,162,283,12,0.5250129329379001,1,9
58,663,162,283,10,0.5283272662554858,1,9
59,663,170,274,11,0.5297203730330492,1,9
60,661,178,271,8,0.5281215862046262,1,9
61,653,182,273,10,0.5261955504842553,1,9
62,662,170,270,15,0.5209943769759237,1,9
63,662,170,280,4,0.527055728319011,1,9
64,666,173,269,7,0.5291740308523017,1,9
65,668,175,263,8,0.5303565661266386,1,9
66,654,185,264,11,0.5310354821935083,1,9
67,658,184,265,6,0.521444254298769,1,9
68,659,183,261,10,0.5247463695668445,1,9
69,664,184,253,11,0.5247329563289047,1,9
70,648,196,254,13,0.5271480278307131,1,9
71,653,181,262,15,0.5165188971996939,1,9
72,655,176,271,9,0.5214138114571701,1,9
73,657,171,274,9,0.524404900770184,1,9
74,664,171,270,6,0.5263317431573278,1,9
75,663,170,270,8,0.5305126921161686,1,9
76,669,164,271,7,0.5298126725447513,1,9
77,670,159,269,13,0.5341966593045403,1,9
78,666,158,279,8,0.534543891881454,1,9
79,671,153,277,10,0.5335127597494329,1,9
80,673,158,271,8,0.5366679749812574,1,9
81,668,156,272,11,0.5373581852593506,1,9
82,680,151,266,10,0.5350619774032174,1,9
83,673,167,263,4,0.5424698044216664,1,9
84,667,175,254,10,0.536986367624949,1,9
85,653,179,257,17,0.5315091177844999,1,9
86,655,184,259,7,0.5222329464746026,1,9
87,649,182,260,14,0.5243280805019257,1,9
88,654,167,275,9,0.5203191122086589,1,9
89,656,167,271,11,0.5264715818909904,1,9
90,662,161,270,12,0.5271589924697928,1,9
91,661,173,264,6,0.5311852015198417,1,9
92,662,168,260,14,0.5297640576723548,1,9
93,652,175,269,8,0.5297555847811435,1,9
94,655,166,272,10,0.5243520604324968,1,9
95,655,170,268,10,0.527325670811649,1,9
96,653,168,268,14,0.5266150988879056,1,9
97,659,165,273,6,0.5252162954066051,1,9
98,651,165,277,10,0.5303058778064088,1,9
99,655,165,274,9,0.5254179183181121,1,9
100,654,161,279,8,0.5276809567735207,1,9
101,657,159,276,10,0.5282138857163283,1,9
102,653,157,278,13,0.5297822571497796,1,9
103,659,156,276,8,0.5276809567735207,1,9
104,658,154,274,12,0.5322269004578605,1,9
105,654,150,284,10,0.531516328534117,1,9
106,661,146,279,12,0.5304835207873446,1,9
107,662,151,279,6,0.5345158975643767,1,9
108,677,143,271,6,0.5352205317627355,1,9
109,663,155,266,13,0.5447771144775245,1,9
110,669,154,264,8,0.5339664369490391,1,9
111,659,165,261,8,0.5385600433712373,1,9
112,657,161,262,13,0.5316570781968727,1,9
113,663,164,262,3,0.5304241712774668,1,9
114,665,162,254,10,0.5350133420225185,1,9
115,661,165,255,10,0.5353624697143916,1,9
116,658,169,255,7,0.5327069081699041,1,9
117,653,163,257,16,0.5312891232680613,1,9
118,651,163,266,7,0.5281148125253005,1,9
119,662,154,261,10,0.5290030274299798,1,9
120,662,156,255,12,0.5358942220948315,1,9
121,663,151,256,14,0.535537904592394,1,9
122,661,155,254,12,0.536782144131912,1,9
123,658,157,261,6,0.5357162862462969,1,9
124,650,159,266,7,0.5348276277697868,1,9
125,657,147,265,12,0.5300494141784092,1,9
126,668,145,260,7,0.5351829137316586,1,9
127,666,154,251,9,0.5424922102848654,1,9
128,660,161,252,7,0.5394634548541908,1,9
129,666,159,247,8,0.535362036487923,1,9
130,669,160,243,8,0.5387528829304472,1,9
131,656,172,242,10,0.5401879471292206,1,9
132,656,168,245,11,0.5307418392082616,1,9
133,664,167,241,8,0.5312747681510693,1,9
134,665,164,235,15,0.5362588703075291,1,9
135,653,167,246,12,0.536265881197345,1,9
136,658,157,254,9,0.5300320037239475,1,9
137,668,145,255,10,0.5350067505260512,1,9
138,673,140,257,8,0.5423252155843985,1,9
139,671,140,254,12,0.546268022986727,1,9
140,668,137,265,7,0.5446613800068758,1,9
141,687,120,258,11,0.544462942331219,1,9
142,689,118,257,12,0.5572938913635254,1,9
143,679,132,260,5,0.5585696952510841,1,9
144,685,134,250,6,0.551854618859153,1,9
145,674,148,244,9,0.5547914632309048,1,9
146,671,154,241,6,0.5457711734396394,1,9
147,664,152,245,11,0.5441723866112165,1,9
148,669,147,246,10,0.5398506952967761,1,9
149,674,140,249,8,0.5436204846297689,1,9
150,667,133,254,15,0.5481241162594995,1,9
151,676,128,260,5,0.5446955951049902,1,9
152,685,119,257,8,0.5522610689988512,1,9
153,678,131,250,9,0.5582665064022638,1,9
154,674,140,248,6,0.5523044614978027,1,9
155,671,140,245,12,0.5490499895664014,1,9
