,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1157,0,0,0,0.82,2,8
1,973,171,0,13,0.82,2,8
2,599,500,25,31,0.6987300966376554,2,8
3,497,586,61,10,0.42838668898064813,2,8
4,582,459,88,23,0.36906487736829346,2,8
5,566,459,119,8,0.4292673393331922,2,8
6,606,374,154,17,0.4242922963862619,2,8
7,610,357,174,10,0.45710969269946244,2,8
8,625,307,202,16,0.46331117858143933,2,8
9,626,296,218,8,0.47859957024005123,2,8
10,628,257,239,22,0.4827377414405803,2,8
11,634,244,256,10,0.48843709910075,2,8
12,634,212,286,12,0.49613104880448866,2,8
13,640,198,297,7,0.5014465198502969,2,8
14,646,170,306,19,0.5080992381483548,2,8
15,663,145,321,10,0.5140937621455572,2,8
16,658,135,329,17,0.5290365856346704,2,8
17,664,125,343,7,0.5270216749741458,2,8
18,671,110,344,14,0.533622203642738,2,8
19,671,114,349,4,0.5386233310623411,2,8
20,687,89,347,14,0.5398455560654597,2,8
21,682,97,351,7,0.550938849024607,2,8
22,689,90,347,11,0.5481643806234971,2,8
23,694,87,349,7,0.5523349839927423,2,8
24,695,85,348,9,0.556186909014023,2,8
25,727,69,328,12,0.5567104864636033,2,8
26,724,79,324,8,0.5761796459668947,2,8
27,729,85,312,8,0.5736865835177253,2,8
28,697,112,306,18,0.5755014452035948,2,8
29,687,126,309,10,0.5520647619363955,2,8
30,666,135,312,18,0.5459275223173103,2,8
31,670,135,318,8,0.5321917798058383,2,8
32,669,135,308,17,0.5360246304878951,2,8
33,670,130,315,13,0.5342375039720537,2,8
34,683,122,313,9,0.5365114623113325,2,8
35,682,116,316,12,0.545564354092587,2,8
36,678,116,320,12,0.5457415364607806,2,8
37,678,113,322,13,0.5436530479512557,2,8
38,683,109,323,9,0.544007412687643,2,8
39,673,109,326,14,0.5483753642167468,2,8
40,700,82,325,15,0.5426004105555321,2,8
41,689,93,325,15,0.5614245460651686,2,8
42,679,97,332,12,0.5536456454696886,2,8
43,688,94,326,12,0.5485525465849405,2,8
44,695,97,313,14,0.553819099370509,2,8
45,683,96,325,14,0.5568169797366533,2,8
46,702,85,325,6,0.5508194719069632,2,8
47,711,82,316,9,0.5642726038313169,2,8
48,715,82,315,6,0.5691066940703204,2,8
49,717,91,299,10,0.5717986538751719,2,8
50,699,107,300,10,0.5707661114001018,2,8
51,702,102,299,13,0.5584222776805469,2,8
52,692,104,305,14,0.5603825589696758,2,8
53,689,102,311,11,0.5546909829010103,2,8
54,700,88,315,9,0.5543364265819429,2,8
55,696,89,316,11,0.5632272537434528,2,8
56,703,86,310,12,0.5605517740992513,2,8
57,710,85,307,8,0.5648469160308884,2,8
58,714,79,305,12,0.5697030171909402,2,8
59,711,91,291,14,0.5722308776065111,2,8
60,680,117,297,12,0.568687230242639,2,8
61,674,108,305,19,0.5479587981100031,2,8
62,681,102,309,12,0.5451371633290223,2,8
63,675,108,308,13,0.5515017002735254,2,8
64,693,82,316,12,0.5470775732264149,2,8
65,722,69,308,2,0.561644208531257,2,8
66,711,85,294,10,0.581908029535412,2,8
67,698,100,289,13,0.5718003985556057,2,8
68,677,119,291,13,0.5615317933709322,2,8
69,665,125,296,14,0.5468949587004917,2,8
70,663,123,300,12,0.539302617974379,2,8
71,674,104,307,12,0.539302617974379,2,8
72,670,101,318,8,0.5486667823824276,2,8
73,702,84,302,9,0.5477827416959035,2,8
74,689,93,306,9,0.5678143264867194,2,8
75,706,77,303,11,0.5591770802486932,2,8
