,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1164,0,0,0,0.82,5,4
1,928,199,0,37,0.82,5,4
2,618,485,46,13,0.6579399197433454,5,4
3,559,510,68,24,0.4421859109527105,5,4
4,612,434,103,12,0.4078478338254138,5,4
5,601,412,130,16,0.4485703347240226,5,4
6,619,373,155,12,0.4466963876755085,5,4
7,617,347,181,13,0.4629730677272795,5,4
8,622,322,198,15,0.46653762743017824,5,4
9,625,289,220,23,0.4731575276244875,5,4
10,640,263,239,13,0.47902541950239685,5,4
11,635,240,257,22,0.49301759295225717,5,4
12,641,219,276,16,0.4931562355117771,5,4
13,646,187,298,20,0.5011618103987785,5,4
14,647,172,314,18,0.5087212509553278,5,4
15,661,133,337,17,0.5122131756177716,5,4
16,674,110,349,14,0.5267200591285319,5,4
17,695,73,364,15,0.5380414796655293,5,4
18,709,60,370,8,0.5551645917631658,5,4
19,727,39,372,9,0.565974125381471,5,4
20,747,17,379,4,0.5789875853291389,5,4
21,767,2,377,1,0.5944570125201292,5,4
22,776,8,361,2,0.6085278127352787,5,4
23,784,12,347,4,0.6122634929548898,5,4
24,793,12,340,2,0.6156570234750557,5,4
25,814,4,325,4,0.6210544021154885,5,4
26,834,0,308,3,0.634045385818323,5,4
27,862,0,283,0,0.6469722806153307,5,4
28,876,2,265,2,0.6640970222040521,5,4
29,887,2,252,3,0.6718406711923758,5,4
30,886,17,236,5,0.6786280699589446,5,4
31,849,55,221,19,0.6750219377631975,5,4
32,815,87,223,17,0.643549455452114,5,4
33,741,150,232,18,0.6188291394851115,5,4
34,669,210,247,15,0.5664544352005416,5,4
35,680,195,251,15,0.5186498556331051,5,4
36,667,200,258,15,0.5269224404880664,5,4
37,671,184,264,20,0.5195492116242921,5,4
38,682,172,266,19,0.5236859886797531,5,4
39,671,164,286,17,0.5316235274416958,5,4
40,678,149,299,9,0.5278959426567352,5,4
41,677,133,308,17,0.5360264484038951,5,4
42,680,118,319,18,0.5369199534969976,5,4
43,705,87,332,10,0.5409330770827604,5,4
44,719,69,331,14,0.5610157556514062,5,4
45,713,63,348,9,0.5710874784080016,5,4
46,729,41,347,15,0.5698295097277644,5,4
47,739,31,354,8,0.5813906156314557,5,4
48,777,5,347,3,0.5897969786491531,5,4
49,797,2,331,2,0.6162649875912293,5,4
50,814,1,316,1,0.6283198428948106,5,4
51,831,1,299,1,0.6384845482223661,5,4
52,845,1,285,1,0.6484496771500484,5,4
53,859,4,266,3,0.6567699844373879,5,4
54,862,9,255,6,0.6643097219013696,5,4
55,841,32,248,11,0.6647177361504208,5,4
56,799,64,251,18,0.6471616061400327,5,4
57,785,72,261,11,0.6157292346155738,5,4
58,732,105,268,24,0.6082165456311729,5,4
59,711,125,279,14,0.5707191856608743,5,4
60,682,146,282,18,0.5576840474066252,5,4
61,672,153,289,13,0.5382004462739304,5,4
62,666,140,302,16,0.5328317025123137,5,4
63,674,121,316,12,0.5319886820193344,5,4
64,702,77,324,18,0.5403404740515709,5,4
65,713,67,333,7,0.562083446574636,5,4
66,726,44,336,13,0.5718417780506075,5,4
67,756,27,333,3,0.5820478377556823,5,4
68,773,21,317,7,0.6033288447808975,5,4
69,796,10,303,8,0.6134606331941619,5,4
70,827,4,282,3,0.6286404737963933,5,4
71,848,0,266,2,0.6490588400275724,5,4
72,860,0,253,2,0.6625852173092146,5,4
73,876,0,238,1,0.6701672519761467,5,4
74,890,1,222,2,0.6802075991999206,5,4
75,907,0,207,1,0.6885614770088253,5,4
76,916,10,187,2,0.6995503779126501,5,4
77,903,25,180,7,0.7032581601227426,5,4
78,812,96,182,24,0.69158368454187,5,4
79,710,186,193,23,0.6207372843559829,5,4
80,660,218,221,12,0.5479392023376247,5,4
81,661,203,232,14,0.5179934310842409,5,4
82,657,186,253,14,0.5209676218178939,5,4
83,663,164,264,18,0.5218894221525124,5,4
84,666,148,276,16,0.5283379033186039,5,4
85,668,127,291,18,0.5335793166156584,5,4
86,678,103,303,20,0.5383147785191223,5,4
87,692,83,316,12,0.5474534638034368,5,4
88,716,52,320,13,0.560010751254166,5,4
89,735,27,328,11,0.5786626758770067,5,4
90,767,15,316,2,0.5939071064866168,5,4
91,787,2,304,7,0.6159053514540618,5,4
92,799,0,300,1,0.628895331214877,5,4
93,821,0,279,0,0.6373543163253061,5,4
94,838,0,259,3,0.6506503598300231,5,4
95,842,5,250,3,0.6604257627242637,5,4
96,839,9,245,7,0.6619892917150877,5,4
97,854,9,228,6,0.6587465947102064,5,4
98,859,4,226,8,0.6689263226689568,5,4
99,879,1,217,0,0.6725498693970602,5,4
100,896,2,198,1,0.6869467894481055,5,4
101,907,4,184,2,0.6972483673922306,5,4
102,889,20,176,12,0.7036176716457702,5,4
103,832,70,173,22,0.687750549733956,5,4
104,752,140,181,24,0.6418663651144058,5,4
105,667,203,202,25,0.5821118359433028,5,4
106,665,193,226,12,0.5243847510420411,5,4
107,662,177,234,21,0.5275565829743318,5,4
108,659,165,259,10,0.5275587416727816,5,4
109,672,138,265,17,0.5302060964865237,5,4
110,677,118,282,15,0.5407702313772489,5,4
111,698,84,290,20,0.5473063954248395,5,4
112,716,63,305,7,0.5637166846358984,5,4
113,735,45,303,8,0.5797582458997922,5,4
114,764,19,298,10,0.5933360503227936,5,4
115,786,11,288,6,0.6140739848459362,5,4
116,811,0,278,2,0.629007897025769,5,4
117,826,3,262,0,0.6465263072492751,5,4
118,837,1,251,2,0.6554273616779798,5,4
119,847,0,244,0,0.6621509815527769,5,4
120,863,0,228,0,0.6688367453373373,5,4
121,870,6,213,2,0.6787656604097877,5,4
122,881,2,205,3,0.6817249408052849,5,4
123,888,0,201,1,0.6891385375249811,5,4
124,907,1,182,0,0.6945076454116685,5,4
125,906,2,174,8,0.7064131429547799,5,4
126,920,1,166,1,0.7042030116208098,5,4
127,929,1,157,1,0.7148631923882104,5,4
128,943,0,144,1,0.7204004381203141,5,4
129,957,0,131,0,0.7290455043161375,5,4
130,966,1,121,0,0.73743856360348,5,4
131,969,2,114,3,0.7423660449046993,5,4
132,983,1,103,0,0.7433256693668162,5,4
133,996,1,89,1,0.7516722724048959,5,4
134,1005,0,81,0,0.7579173848811211,5,4
135,1017,1,68,0,0.7624980062877511,5,4
136,996,23,60,7,0.7674015050624291,5,4
137,891,110,59,26,0.7531063148670337,5,4
138,674,299,88,24,0.6737137749440579,5,4
139,642,310,117,15,0.5135159058933412,5,4
140,649,282,138,15,0.4964310300544706,5,4
141,647,263,160,12,0.5050248297524964,5,4
142,656,231,178,16,0.50819493284528,5,4
143,651,218,196,16,0.5180423899963318,5,4
144,654,193,217,16,0.5176923111794981,5,4
145,649,175,240,15,0.5238538074460486,5,4
146,660,141,262,15,0.524736984719017,5,4
147,663,113,291,11,0.5367261436265565,5,4
148,686,79,305,5,0.543960175493568,5,4
149,702,52,313,8,0.5639725628943281,5,4
150,731,20,317,5,0.5769892602751671,5,4
151,745,9,313,5,0.5998433319580769,5,4
152,764,2,306,0,0.6100232975607128,5,4
153,775,0,297,0,0.6231939004185375,5,4
154,786,0,286,0,0.6300347262114159,5,4
155,802,1,268,1,0.6365863756602482,5,4
156,799,9,262,2,0.6458732344322078,5,4
157,806,10,248,8,0.6424712339288611,5,4
158,824,0,246,2,0.645484664933576,5,4
159,835,1,236,0,0.6593242406832135,5,4
160,855,0,216,1,0.6663014238563103,5,4
161,873,1,197,1,0.678766563637869,5,4
162,885,1,186,0,0.6898732803976567,5,4
163,899,1,171,1,0.6975710917698892,5,4
164,908,7,157,0,0.7061286638319794,5,4
165,895,17,147,13,0.7108150656195723,5,4
166,867,46,144,15,0.6987093565316387,5,4
167,784,125,141,20,0.6757186246313448,5,4
168,675,215,151,26,0.6103449667255403,5,4
169,657,222,175,13,0.5318700147758973,5,4
170,659,199,190,19,0.5232094485735233,5,4
171,658,189,206,14,0.5272757340029582,5,4
172,665,161,224,17,0.52938110910123,5,4
173,671,144,239,12,0.5375483088668342,5,4
174,684,113,257,12,0.5448576539552292,5,4
175,698,95,259,13,0.5574119160306492,5,4
176,710,68,270,17,0.5683419882743311,5,4
177,722,47,283,12,0.5791043346702671,5,4
178,740,27,289,7,0.5906852563567024,5,4
179,756,13,292,2,0.6056428298103164,5,4
180,778,4,280,1,0.6183215210861454,5,4
181,785,6,267,5,0.6331343764204346,5,4
182,798,3,255,4,0.6362826431533408,5,4
183,811,0,249,0,0.645631948291274,5,4
184,821,0,239,0,0.6548337070928552,5,4
185,842,0,218,0,0.6610108638047316,5,4
186,847,6,207,0,0.6740902602384836,5,4
187,860,0,198,2,0.6761634162033888,5,4
188,874,0,183,2,0.6850191620455136,5,4
189,887,0,171,1,0.6940673560316516,5,4
190,888,0,169,2,0.702346576959012,5,4
191,895,0,164,0,0.7027907794184081,5,4
192,911,2,146,0,0.7074688456883009,5,4
193,929,1,127,2,0.7168579218482505,5,4
194,937,5,115,2,0.727270171354713,5,4
195,904,36,106,13,0.7310945672414689,5,4
196,830,97,106,26,0.7043483413869284,5,4
197,693,219,128,19,0.6452088456201195,5,4
198,654,229,157,18,0.5438899243560327,5,4
199,655,216,175,11,0.5211483335800189,5,4
200,658,188,195,16,0.5253962470111642,5,4
201,656,173,213,11,0.5310671317563164,5,4
202,666,142,231,14,0.534263000093864,5,4
203,683,113,244,12,0.5446349569902345,5,4
204,693,84,258,16,0.5596574123057437,5,4
205,723,42,272,13,0.5698465458785734,5,4
206,739,26,281,4,0.5950533662892352,5,4
207,760,5,278,7,0.6087549266634407,5,4
208,778,1,271,0,0.6243341924398624,5,4
209,784,0,264,2,0.6370884274924897,5,4
210,798,0,252,0,0.6405533934559129,5,4
211,805,0,245,0,0.6494659422075131,5,4
212,812,1,237,0,0.6537776197223283,5,4
213,832,0,217,1,0.6579321718025584,5,4
214,841,3,206,0,0.6703918066302361,5,4
215,848,4,193,5,0.6756760211936216,5,4
216,839,11,189,11,0.679009363624727,5,4
217,807,33,197,13,0.6710762543738348,5,4
218,800,42,198,8,0.6469117178579602,5,4
219,811,30,198,9,0.6424170241883681,5,4
220,823,19,197,9,0.6511553757463446,5,4
221,818,20,204,6,0.6605588996892375,5,4
222,801,35,204,8,0.6577949319552385,5,4
223,808,31,204,5,0.6442662078436795,5,4
224,818,26,196,8,0.6498244473633268,5,4
225,836,14,189,6,0.6563859972473347,5,4
226,860,1,182,2,0.6709208665544463,5,4
227,864,9,166,6,0.6889599677155004,5,4
228,876,4,159,6,0.6893462764468061,5,4
229,890,2,153,0,0.6976895747181429,5,4
230,904,1,139,1,0.7076945613181999,5,4
231,913,5,123,4,0.7161008486773294,5,4
232,927,0,117,1,0.7201309415650115,5,4
233,934,0,111,0,0.7294343192955323,5,4
234,941,0,103,1,0.7333954667280999,5,4
235,946,1,96,2,0.7368784579719062,5,4
236,951,0,93,1,0.739055939208692,5,4
237,961,0,84,0,0.741863509071599,5,4
238,966,0,78,1,0.746715892216113,5,4
239,970,0,75,0,0.748758003282606,5,4
240,960,8,73,4,0.7506515923448563,5,4
241,920,44,75,6,0.7441492257456386,5,4
242,834,108,79,24,0.7169069144105298,5,4
243,712,210,101,22,0.6499422337552782,5,4
244,643,253,131,17,0.5586673789454708,5,4
245,651,221,157,15,0.513783785569129,5,4
246,656,197,171,16,0.5241053978931394,5,4
247,659,174,193,14,0.5316587882611805,5,4
248,662,152,208,18,0.5377075933389718,5,4
249,674,122,231,13,0.542527964455377,5,4
250,688,91,242,18,0.5553375188577508,5,4
251,707,58,259,15,0.5679729741741122,5,4
252,723,38,266,12,0.5851305947326673,5,4
253,754,7,276,1,0.5984376526394225,5,4
254,765,1,271,1,0.6243993805083627,5,4
255,778,0,260,0,0.6320803404580706,5,4
256,797,0,240,1,0.6403367808713013,5,4
257,801,0,233,4,0.6518471550599308,5,4
258,811,0,227,0,0.6537971283236642,5,4
259,828,0,210,0,0.660720523474366,5,4
260,838,0,200,0,0.6713507368376959,5,4
261,852,0,185,1,0.6776222548290187,5,4
262,857,0,180,1,0.6862209712253577,5,4
263,862,0,175,0,0.6893462764468061,5,4
264,869,0,166,2,0.6929095967053305,5,4
265,878,1,158,0,0.6968992748624372,5,4
266,887,3,144,3,0.7026126374330288,5,4
267,897,2,135,3,0.7072005663723749,5,4
268,907,1,128,0,0.713345549016188,5,4
269,914,2,119,1,0.7200939393368793,5,4
270,917,7,106,6,0.7236976600249742,5,4
271,890,35,100,11,0.7236005834561632,5,4
272,806,97,107,25,0.7022064338529794,5,4
273,704,189,122,20,0.6369313542111847,5,4
274,660,213,146,16,0.5603443363854506,5,4
275,662,197,160,15,0.5320305826695517,5,4
276,658,181,176,19,0.5363314549306343,5,4
277,657,159,200,17,0.5362336853440618,5,4
278,676,130,209,18,0.5401082557907971,5,4
279,686,103,229,13,0.5556138094307842,5,4
280,701,67,247,16,0.5673180215103131,5,4
281,713,51,259,7,0.5817012159745507,5,4
282,726,31,265,6,0.5932761280379226,5,4
283,750,8,266,3,0.6050628857305534,5,4
284,759,3,261,4,0.6242049423149483,5,4
285,768,0,257,2,0.6303558358659158,5,4
286,781,0,245,1,0.6367212319834249,5,4
287,793,0,233,1,0.6448829715454365,5,4
288,802,1,223,1,0.6523132778131395,5,4
289,813,0,214,0,0.65774103027343,5,4
290,822,0,203,2,0.6649700991632358,5,4
291,835,1,191,0,0.6702590026382177,5,4
292,845,1,179,2,0.6785886130709184,5,4
293,857,0,167,3,0.6844949821501928,5,4
294,860,6,159,2,0.6919629663355041,5,4
295,853,19,146,9,0.6929382624459456,5,4
296,852,20,142,13,0.6850777843922679,5,4
297,839,30,145,12,0.6835754042654679,5,4
298,822,35,154,15,0.6741475522509888,5,4
299,804,46,164,12,0.6620803899781209,5,4
300,751,81,180,14,0.649399137360886,5,4
301,747,82,188,9,0.610265800354538,5,4
302,728,90,188,19,0.6085584354313976,5,4
303,730,88,197,8,0.5942830079983576,5,4
304,709,83,205,25,0.5982432403655189,5,4
305,711,76,224,11,0.5839855374004439,5,4
306,724,44,231,22,0.5888537239142998,5,4
307,739,26,245,11,0.6004470973454367,5,4
308,763,7,244,5,0.6145039322896833,5,4
309,776,5,236,2,0.6339786283969523,5,4
310,793,1,223,2,0.6428610305727368,5,4
311,801,1,217,0,0.6541232553310373,5,4
312,809,1,209,0,0.6594725626439818,5,4
313,816,2,199,2,0.664482180136665,5,4
314,828,1,189,1,0.6683434011680739,5,4
315,835,0,183,1,0.6762213417681092,5,4
