,Quiescent,Active,Jailed,Fighting,Legitimacy,cop_vision,run
0,1125,0,0,0,0.82,3,3
1,989,110,0,26,0.82,3,3
2,628,429,32,33,0.7337471370096988,3,3
3,501,522,78,19,0.46142897330848476,3,3
4,552,430,116,20,0.38469895586219816,3,3
5,542,412,147,15,0.42610790978406315,3,3
6,586,332,170,26,0.42566379191008924,3,3
7,586,309,203,15,0.4602308039559532,3,3
8,603,256,232,21,0.4665632003854031,3,3
9,595,239,257,18,0.48384333403608526,3,3
10,607,194,293,14,0.4838611914807786,3,3
11,615,165,310,18,0.4990301759444659,3,3
12,627,121,347,12,0.5076797699262818,3,3
13,675,63,358,8,0.5231292812983416,3,3
14,692,30,370,9,0.5602747499606943,3,3
15,719,13,363,5,0.5758833794940007,3,3
16,737,9,352,2,0.594882978066903,3,3
17,753,0,346,1,0.6063545439519494,3,3
18,764,1,335,0,0.6173830847345346,3,3
19,777,0,322,1,0.6237929602365958,3,3
20,796,0,304,0,0.6314546749469154,3,3
21,814,1,285,0,0.6430057339698243,3,3
22,829,2,268,1,0.653782176755819,3,3
23,837,1,259,3,0.6626878491664638,3,3
24,854,0,246,0,0.6674993777569889,3,3
25,878,0,222,0,0.6789482666744595,3,3
26,889,0,211,0,0.6943018545942223,3,3
27,907,0,193,0,0.7014051597015887,3,3
28,911,1,186,2,0.7130771016333303,3,3
29,931,0,167,2,0.7151264148461622,3,3
30,945,0,154,0,0.7282462755111155,3,3
31,963,1,135,0,0.7378306185488507,3,3
32,980,4,114,1,0.7488715814541432,3,3
33,999,3,97,0,0.7582887928358487,3,3
34,1014,2,81,2,0.769215902190792,3,3
35,1028,2,68,1,0.7766158266860335,3,3
36,1039,0,60,0,0.783190301635796,3,3
37,1050,0,49,0,0.7883143285789718,3,3
38,1060,1,38,0,0.7925824949063507,3,3
39,1067,2,28,2,0.7961169071583869,3,3
40,1070,2,27,0,0.7981318178165397,3,3
41,1073,0,25,1,0.7995906461234353,3,3
42,1077,0,21,0,0.800866556944186,3,3
43,1080,0,17,1,0.8025066625460311,3,3
44,1083,1,14,0,0.8034177775267731,3,3
45,1080,4,14,0,0.8045111111057572,3,3
46,1085,2,11,0,0.8028711108601065,3,3
47,1082,3,10,3,0.805057777777613,3,3
48,1082,1,13,2,0.8032355555331061,3,3
49,1083,0,14,1,0.8037822221997729,3,3
50,1082,0,15,1,0.8045111111057572,3,3
51,1082,0,16,0,0.8041466666442172,3,3
52,1083,0,15,0,0.8043288888664396,3,3
53,1081,1,15,1,0.8046933333279793,3,3
54,1015,58,15,10,0.8035999999197275,3,3
55,735,297,27,39,0.7655433580994474,3,3
56,562,439,72,22,0.5464034328408383,3,3
57,590,370,113,21,0.4320359180493467,3,3
58,583,350,142,15,0.45905191927952155,3,3
59,615,283,170,19,0.4608057206418452,3,3
60,603,269,197,16,0.48920140404323564,3,3
61,621,214,225,23,0.48637840593963255,3,3
62,621,190,255,15,0.5048189025510708,3,3
