,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
0,1157,0,0,0,0.82,Barabasi,0
1,1026,98,0,33,0.82,Barabasi,0
2,663,420,38,34,0.7405392851276179,Barabasi,0
3,546,504,86,19,0.4736128713841048,Barabasi,0
4,607,406,125,17,0.4045814654658278,Barabasi,0
5,591,393,151,20,0.4513987073079221,Barabasi,0
6,621,325,191,14,0.44543685787850384,Barabasi,0
7,621,298,211,19,0.4736581345314462,Barabasi,0
8,640,252,236,19,0.4778307996559911,Barabasi,0
9,637,232,260,18,0.49567757033554755,Barabasi,0
10,641,196,286,22,0.4979028724864248,Barabasi,0
11,647,171,303,21,0.5058581367417755,Barabasi,0
12,657,132,332,21,0.5139165797773637,Barabasi,0
13,687,81,359,14,0.5258771446394597,Barabasi,0
14,728,16,384,11,0.5516951268868121,Barabasi,0
15,754,0,384,1,0.5857349845548905,Barabasi,0
16,767,0,371,0,0.6044702791458441,Barabasi,0
17,782,0,356,0,0.6120356040414859,Barabasi,0
18,791,0,346,1,0.6204401692452528,Barabasi,0
19,807,0,331,0,0.6253611629716557,Barabasi,0
20,825,0,313,0,0.6347065349372666,Barabasi,0
21,844,0,292,2,0.645183402932042,Barabasi,0
22,863,3,272,0,0.6560757675991544,Barabasi,0
23,871,0,266,1,0.6673349978254384,Barabasi,0
24,891,0,245,2,0.6725593639624337,Barabasi,0
25,904,0,234,0,0.6846885105910789,Barabasi,0
26,924,0,212,2,0.6931316079899351,Barabasi,0
27,939,0,195,4,0.705326500644098,Barabasi,0
28,952,1,184,1,0.7144324157869726,Barabasi,0
29,963,0,174,1,0.7229853098495168,Barabasi,0
30,977,0,161,0,0.7300726981058707,Barabasi,0
31,985,0,149,4,0.7389647302019233,Barabasi,0
32,1004,1,132,1,0.743172245386388,Barabasi,0
33,1028,0,108,2,0.7549134284549608,Barabasi,0
34,1042,1,94,1,0.7684007099194745,Barabasi,0
35,1050,0,86,2,0.7756094437132776,Barabasi,0
36,1069,1,67,1,0.7794636570616934,Barabasi,0
37,1076,2,57,3,0.7877947992942314,Barabasi,0
38,1088,0,47,2,0.7900577401218718,Barabasi,0
39,1091,0,42,4,0.7951270409911626,Barabasi,0
40,1101,0,34,1,0.7958627847520184,Barabasi,0
41,1105,0,30,1,0.7999754113454317,Barabasi,0
42,1109,0,25,2,0.8013951105482053,Barabasi,0
43,1110,1,25,0,0.8026360042485166,Barabasi,0
44,1113,0,22,1,0.8031676022591311,Barabasi,0
45,1113,0,22,1,0.8042307578629626,Barabasi,0
46,1112,0,22,2,0.8042307578629626,Barabasi,0
47,1113,0,22,1,0.803699199948322,Barabasi,0
48,1112,0,22,2,0.8042307578629626,Barabasi,0
49,1112,1,23,0,0.803699199948322,Barabasi,0
50,1112,0,23,1,0.8038763823165157,Barabasi,0
51,1113,0,22,1,0.8038763823165157,Barabasi,0
52,1112,1,22,1,0.8042307578629626,Barabasi,0
53,1108,2,22,4,0.803699199948322,Barabasi,0
54,1107,2,27,0,0.8015728310681973,Barabasi,0
55,1106,1,27,2,0.8019270771580232,Barabasi,0
56,1105,0,29,2,0.8013953568631037,Barabasi,0
57,1105,0,30,1,0.8012179281800117,Barabasi,0
58,1107,0,29,0,0.8013951105482053,Barabasi,0
59,1107,0,28,1,0.8022814418944104,Barabasi,0
60,1106,0,29,1,0.8021042595262168,Barabasi,0
61,1109,0,27,0,0.8017497215994909,Barabasi,0
62,1110,1,23,2,0.8029903689849037,Barabasi,0
63,1109,0,24,3,0.8028132375227438,Barabasi,0
