,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
0,1107,0,0,0,0.82,Renyi,1
1,1032,49,0,26,0.82,Renyi,1
2,659,378,31,36,0.7770169448018991,Renyi,1
3,516,497,72,13,0.4906780383325663,Renyi,1
4,551,419,99,26,0.4005078457073494,Renyi,1
5,542,405,135,13,0.43026878032114513,Renyi,1
6,576,332,171,15,0.43076919090214,Renyi,1
7,578,309,191,15,0.46118973766530086,Renyi,1
8,595,252,224,21,0.46660952328671823,Renyi,1
9,595,230,252,14,0.48493466936694246,Renyi,1
10,606,186,277,20,0.4904519987216855,Renyi,1
11,608,173,295,12,0.503507091950579,Renyi,1
12,612,132,319,23,0.5085943344514263,Renyi,1
13,625,103,340,16,0.5165569643510967,Renyi,1
14,657,47,352,27,0.5304144704113231,Renyi,1
15,694,7,378,4,0.5561572397361688,Renyi,1
16,710,0,373,0,0.5883481168730603,Renyi,1
17,727,0,356,0,0.59947003241266,Renyi,1
18,746,0,337,0,0.6092700825987271,Renyi,1
19,761,0,322,0,0.6204100178057795,Renyi,1
20,777,0,306,0,0.629348666593831,Renyi,1
21,793,0,290,0,0.6390264926931848,Renyi,1
22,807,0,276,0,0.6488537596556764,Renyi,1
23,821,0,261,1,0.6575747263881759,Renyi,1
24,833,0,249,1,0.6662219405286388,Renyi,1
25,850,0,232,1,0.6738775004604046,Renyi,1
26,867,0,215,1,0.6848462072639626,Renyi,1
27,881,0,201,1,0.6959379123100925,Renyi,1
28,903,0,180,0,0.7051394015281367,Renyi,1
29,922,0,160,1,0.7198293895851526,Renyi,1
30,936,0,147,0,0.7320992368738137,Renyi,1
31,950,0,132,1,0.7413225335685347,Renyi,1
32,971,0,110,2,0.7499630453961768,Renyi,1
33,983,0,99,1,0.762384782014307,Renyi,1
34,997,0,86,0,0.7692963813815444,Renyi,1
35,1012,0,68,3,0.7767670743155022,Renyi,1
36,1020,0,62,1,0.7832648028081848,Renyi,1
37,1025,0,57,1,0.7870817174664768,Renyi,1
38,1035,0,48,0,0.7891370582732048,Renyi,1
39,1045,1,36,1,0.7932517984218765,Renyi,1
40,1051,2,30,0,0.7966557159248961,Renyi,1
41,1052,1,29,1,0.7988870580090478,Renyi,1
42,1063,1,19,0,0.7992579861207495,Renyi,1
43,1064,2,14,3,0.8035185161336564,Renyi,1
44,1064,0,18,1,0.8031481471915076,Renyi,1
45,1065,0,18,0,0.8038888879322483,Renyi,1
46,1066,0,17,0,0.8044444440958867,Renyi,1
47,1066,0,17,0,0.8048148147012923,Renyi,1
48,1065,0,17,1,0.8048148147012923,Renyi,1
49,1066,0,17,0,0.8042592589107014,Renyi,1
50,1066,0,16,1,0.8048148147012923,Renyi,1
51,1065,0,17,1,0.8046296295161072,Renyi,1
52,1067,0,16,0,0.8042592589107014,Renyi,1
53,1065,0,16,2,0.8051851851527831,Renyi,1
54,1065,0,18,0,0.8040740737255163,Renyi,1
55,1066,0,17,0,0.8044444440958867,Renyi,1
56,1066,0,16,1,0.8048148147012923,Renyi,1
57,1066,0,16,1,0.8046296295161072,Renyi,1
58,1066,0,16,1,0.8046296295161072,Renyi,1
59,1063,2,15,3,0.8046296295161072,Renyi,1
60,1062,0,19,2,0.8027777753929157,Renyi,1
61,1061,0,21,1,0.8029629574913818,Renyi,1
62,1062,0,21,0,0.8027777660988875,Renyi,1
