,links,citizen_vision,cop_vision,max_jail_term,Run,mean_peak_size,std_peak_size,mean_peak_interval,std_peak_interval,perc_time_rebel,perc_time_calm,Legitimacy,Peaks
0,6,8,2,5,0,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
1,6,8,1,5,1,218.43478260869566,126.71495779623088,7.136363636363637,1.391384351364906,0.38902743142144636,0.3790523690773067,0.6741446808510638,23
2,6,8,2,34,2,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
3,3,8,1,34,3,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
4,5,1,9,41,4,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
5,2,1,9,41,5,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
6,5,6,9,41,6,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
7,5,1,8,41,7,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
8,5,1,9,46,8,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
9,2,6,8,46,9,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
10,2,6,4,17,10,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
11,5,6,4,17,11,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
12,2,2,4,17,12,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
13,2,6,3,17,13,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
14,2,6,4,22,14,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
15,5,2,3,22,15,322.0,94.51043446213875,48.5,26.057628441590765,0.2817955112219451,0.06733167082294264,0.5806362102364739,9
16,1,4,9,2,16,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
17,1,4,9,2,17,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
18,1,1,9,2,18,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
19,1,4,5,2,19,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
20,6,8,2,5,20,275.6666666666667,143.64384969623848,10.0,3.640054944640259,0.22194513715710723,0.38403990024937656,0.6806367713004484,9
21,6,8,1,5,21,202.0,115.24653880217988,9.3125,3.900620944157481,0.3316708229426434,0.18703241895261846,0.6836968085106382,17
22,6,8,2,34,22,192.43478260869566,117.23585520945318,16.272727272727273,13.481238876783268,0.5835411471321695,0.08478802992518704,0.7540582543975506,23
23,3,8,1,34,23,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
24,5,1,9,41,24,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
25,2,1,9,41,25,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
26,5,6,9,41,26,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
27,5,1,8,41,27,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
28,5,1,9,46,28,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
29,2,6,8,46,29,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
30,2,6,4,17,30,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
31,5,6,4,17,31,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
32,2,2,4,17,32,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
33,2,6,3,17,33,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
34,2,6,4,22,34,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
35,5,2,3,22,35,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
36,1,4,9,2,36,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
37,1,4,9,2,37,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
38,1,1,9,2,38,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
39,1,4,5,2,39,261.4,119.5852833755057,7.222222222222222,1.547598697464902,0.17955112219451372,0.6483790523690773,0.6957130044843048,10
