,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
0,1151,0,0,0,0.82,SmallWorld,1
1,877,232,0,42,0.82,SmallWorld,1
2,564,517,45,22,0.6255372692561295,SmallWorld,1
3,546,495,80,25,0.41124414875818016,SmallWorld,1
4,560,456,109,19,0.40631736520319744,SmallWorld,1
5,562,414,141,27,0.42121808446626,SmallWorld,1
6,568,382,177,16,0.4282283160322327,SmallWorld,1
7,574,336,205,26,0.4388805323433486,SmallWorld,1
8,582,304,235,18,0.4484251602101601,SmallWorld,1
9,588,264,266,19,0.45966939826335385,SmallWorld,1
10,594,238,294,10,0.469790310517162,SmallWorld,1
11,599,204,311,21,0.4790850213397783,SmallWorld,1
12,609,183,326,15,0.48576636575376253,SmallWorld,1
13,600,164,349,19,0.495779366993818,SmallWorld,1
14,608,146,361,17,0.4941452313005917,SmallWorld,1
15,615,106,387,23,0.5016568648217937,SmallWorld,1
16,632,80,405,13,0.5113267522376842,SmallWorld,1
17,660,24,421,24,0.526395432992493,SmallWorld,1
18,686,1,436,5,0.5488199952534422,SmallWorld,1
19,708,2,416,2,0.569984794880541,SmallWorld,1
20,724,0,401,3,0.5820069450009167,SmallWorld,1
21,742,0,385,0,0.5908045676527937,SmallWorld,1
22,759,0,368,0,0.6013738886981481,SmallWorld,1
23,777,0,349,1,0.6108206417750703,SmallWorld,1
24,805,0,322,0,0.620804845234824,SmallWorld,1
25,820,0,303,4,0.6371297472693779,SmallWorld,1
26,843,0,283,1,0.6452407674511923,SmallWorld,1
27,857,0,270,0,0.659539583357639,SmallWorld,1
28,873,1,253,0,0.6682321194802293,SmallWorld,1
29,890,0,237,0,0.6779035355622237,SmallWorld,1
30,918,0,208,1,0.6886718065843269,SmallWorld,1
31,933,0,193,1,0.706149235287111,SmallWorld,1
32,956,0,171,0,0.7156625808359678,SmallWorld,1
33,966,0,158,3,0.7303768993895953,SmallWorld,1
34,978,0,146,3,0.7360940024317013,SmallWorld,1
35,1001,0,126,0,0.7434926528924385,SmallWorld,1
36,1024,2,100,1,0.7577040408638247,SmallWorld,1
37,1038,0,88,1,0.7698013029259944,SmallWorld,1
38,1050,0,76,1,0.7771330584311422,SmallWorld,1
39,1060,0,66,1,0.7826122501489966,SmallWorld,1
40,1070,0,55,2,0.786825750033648,SmallWorld,1
41,1080,1,46,0,0.7905793605496687,SmallWorld,1
42,1084,2,40,1,0.7944804312428737,SmallWorld,1
43,1089,1,36,1,0.7955757967156444,SmallWorld,1
44,1091,3,32,1,0.7975512378375882,SmallWorld,1
45,1091,1,31,4,0.7979105955924082,SmallWorld,1
46,1098,0,29,0,0.797732489597621,SmallWorld,1
47,1096,3,26,2,0.8011204202065086,SmallWorld,1
48,1022,56,26,23,0.7995170200709766,SmallWorld,1
49,760,278,55,34,0.7552206770009628,SmallWorld,1
50,578,432,101,15,0.5558117786821525,SmallWorld,1
51,587,386,133,19,0.4371498511119653,SmallWorld,1
52,588,358,157,20,0.44916354096099653,SmallWorld,1
53,591,321,187,23,0.45473289087860297,SmallWorld,1
