,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
1534,868,0,6,0,0.725217006200177,Barabasi,1
1535,868,0,6,0,0.725217006200177,Barabasi,1
1536,868,0,5,1,0.725217006200177,Barabasi,1
1537,869,0,5,0,0.7250354295837023,Barabasi,1
1538,869,0,5,0,0.7255801594331266,Barabasi,1
1539,870,0,4,0,0.7255801594331266,Barabasi,1
1540,870,0,4,0,0.7259433126660761,Barabasi,1
1541,870,0,4,0,0.7259433126660761,Barabasi,1
1542,870,0,4,0,0.7259433126660761,Barabasi,1
1543,870,0,4,0,0.7259433126660761,Barabasi,1
1544,872,0,2,0,0.7259433126660761,Barabasi,1
1545,872,0,2,0,0.7266696191319751,Barabasi,1
1546,872,0,2,0,0.7266696191319751,Barabasi,1
1547,874,0,0,0,0.7266696191319751,Barabasi,1
1548,874,0,0,0,0.7273959255978742,Barabasi,1
1549,872,0,0,2,0.7273959255978742,Barabasi,1
1550,872,0,2,0,0.7263064658990256,Barabasi,1
1551,872,0,2,0,0.7266696191319751,Barabasi,1
1552,872,0,2,0,0.7266696191319751,Barabasi,1
1553,871,0,2,1,0.7266696191319751,Barabasi,1
1554,871,0,3,0,0.7261248892825508,Barabasi,1
1555,871,0,3,0,0.7263064658990256,Barabasi,1
1556,871,0,3,0,0.7263064658990256,Barabasi,1
1557,871,0,3,0,0.7263064658990256,Barabasi,1
1558,868,2,2,2,0.7263064658990256,Barabasi,1
1559,869,0,5,0,0.7244906997342782,Barabasi,1
1560,869,0,5,0,0.7255801594331266,Barabasi,1
1561,870,0,4,0,0.7255801594331266,Barabasi,1
1562,871,0,3,0,0.7259433126660761,Barabasi,1
1563,871,0,3,0,0.7263064658990256,Barabasi,1
1564,871,0,3,0,0.7263064658990256,Barabasi,1
1565,872,0,2,0,0.7263064658990256,Barabasi,1
1566,872,0,2,0,0.7266696191319751,Barabasi,1
1567,872,0,2,0,0.7266696191319751,Barabasi,1
1568,872,0,2,0,0.7266696191319751,Barabasi,1
1569,868,1,2,3,0.7266696191319751,Barabasi,1
1570,868,0,5,1,0.7244906997342782,Barabasi,1
1571,869,0,5,0,0.7250354295837023,Barabasi,1
1572,867,0,5,2,0.7255801594331266,Barabasi,1
1573,869,0,5,0,0.7244906997342782,Barabasi,1
1574,869,0,5,0,0.7255801594331266,Barabasi,1
1575,869,0,5,0,0.7255801594331266,Barabasi,1
1576,869,0,5,0,0.7255801594331266,Barabasi,1
1577,847,8,5,14,0.7255801594331266,Barabasi,1
1578,847,2,21,4,0.7135959278521082,Barabasi,1
1579,848,0,26,0,0.7165011537157043,Barabasi,1
1580,848,0,26,0,0.71795383731014,Barabasi,1
1581,850,0,24,0,0.71795383731014,Barabasi,1
1582,851,0,23,0,0.7186802153109403,Barabasi,1
1583,851,0,23,0,0.7190433842075704,Barabasi,1
1584,852,0,22,0,0.7190433842075704,Barabasi,1
1585,853,0,21,0,0.7194065460893819,Barabasi,1
1586,853,0,21,0,0.7197697038369424,Barabasi,1
1587,853,1,20,0,0.7197697038369424,Barabasi,1
1588,856,0,18,0,0.7195881272204676,Barabasi,1
1589,858,0,15,1,0.7208591671714403,Barabasi,1
1590,855,1,16,2,0.721403897233516,Barabasi,1
1591,857,1,16,0,0.7199512836690045,Barabasi,1
1592,856,0,17,1,0.7210407439469355,Barabasi,1
1593,856,1,17,0,0.7206775905549655,Barabasi,1
1594,854,0,18,2,0.7206775905549655,Barabasi,1
1595,854,1,19,0,0.7197697060471846,Barabasi,1
1596,854,0,19,1,0.7199512826636594,Barabasi,1
1597,855,0,19,0,0.7199512826636594,Barabasi,1
1598,857,0,17,0,0.7204960135184288,Barabasi,1
1599,856,0,17,1,0.7212223205634103,Barabasi,1
1600,855,0,18,1,0.7206775905549655,Barabasi,1
1601,856,0,18,0,0.7203144369019541,Barabasi,1
1602,859,0,15,0,0.7208591671714403,Barabasi,1
1603,858,1,15,0,0.7219486270987219,Barabasi,1
1604,853,4,15,2,0.721403897233516,Barabasi,1
1605,857,1,15,1,0.7186802441380937,Barabasi,1
1606,859,0,15,0,0.7208591673304607,Barabasi,1
1607,860,0,12,2,0.7219486270987219,Barabasi,1
1608,861,0,13,0,0.7219486271026699,Barabasi,1
1609,861,0,13,0,0.7226749335693813,Barabasi,1
1610,859,2,13,0,0.7226749335693813,Barabasi,1
1611,859,0,14,1,0.7215854738657724,Barabasi,1
1612,859,0,15,0,0.7217670504822471,Barabasi,1
1613,860,0,14,0,0.7219486270987219,Barabasi,1
1614,860,0,14,0,0.7223117803356195,Barabasi,1
1615,860,0,14,0,0.7223117803356195,Barabasi,1
1616,860,0,14,0,0.7223117803356195,Barabasi,1
1617,860,0,14,0,0.7223117803356195,Barabasi,1
1618,861,0,13,0,0.7223117803356195,Barabasi,1
1619,861,0,13,0,0.7226749335693813,Barabasi,1
1620,862,1,11,0,0.7226749335693813,Barabasi,1
1621,860,1,11,2,0.7228565101859878,Barabasi,1
1622,861,0,12,1,0.7217670504861952,Barabasi,1
1623,862,0,12,0,0.7224933569529065,Barabasi,1
1624,862,0,12,0,0.7230380868024626,Barabasi,1
1625,864,0,10,0,0.7230380868024626,Barabasi,1
1626,865,0,9,0,0.723764393268379,Barabasi,1
1627,866,0,8,0,0.7241275465013286,Barabasi,1
1628,867,0,7,0,0.7244906997342782,Barabasi,1
1629,867,0,6,1,0.7248538529672276,Barabasi,1
1630,867,0,7,0,0.7246722763507528,Barabasi,1
1631,868,0,6,0,0.7248538529672276,Barabasi,1
1632,871,0,3,0,0.725217006200177,Barabasi,1
1633,871,0,3,0,0.7263064658990256,Barabasi,1
1634,872,0,2,0,0.7263064658990256,Barabasi,1
1635,872,0,2,0,0.7266696191319751,Barabasi,1
1636,872,0,1,1,0.7266696191319751,Barabasi,1
1637,872,0,2,0,0.7264880425155004,Barabasi,1
1638,872,0,2,0,0.7266696191319751,Barabasi,1
1639,873,0,1,0,0.7266696191319751,Barabasi,1
1640,873,0,1,0,0.7270327723649247,Barabasi,1
1641,872,1,1,0,0.7270327723649247,Barabasi,1
1642,871,0,2,1,0.7264880425155004,Barabasi,1
1643,871,0,3,0,0.7261248892825508,Barabasi,1
1644,872,0,2,0,0.7263064658990256,Barabasi,1
1645,873,0,1,0,0.7266696191319751,Barabasi,1
1646,873,0,1,0,0.7270327723649247,Barabasi,1
1647,873,0,1,0,0.7270327723649247,Barabasi,1
1648,873,0,1,0,0.7270327723649247,Barabasi,1
1649,873,0,1,0,0.7270327723649247,Barabasi,1
1650,873,0,1,0,0.7270327723649247,Barabasi,1
1651,862,7,1,4,0.7270327723649247,Barabasi,1
1652,862,1,6,4,0.7210407440212403,Barabasi,1
1653,863,0,10,0,0.7221302037201047,Barabasi,1
1654,862,0,10,1,0.7234012400354295,Barabasi,1
1655,860,0,11,2,0.7228565101860038,Barabasi,1
1656,860,0,13,0,0.7219486271034823,Barabasi,1
1657,836,10,13,14,0.7223117803364317,Barabasi,1
1658,828,6,28,11,0.7092313476466693,Barabasi,1
1659,833,0,40,0,0.7075626179355162,Barabasi,1
1660,834,0,39,0,0.7124919509165393,Barabasi,1
1661,835,0,38,0,0.7128582226911185,Barabasi,1
1662,838,0,35,0,0.7132239433946589,Barabasi,1
1663,839,0,34,0,0.7143185058725181,Barabasi,1
1664,839,1,32,1,0.7146827011006373,Barabasi,1
1665,841,0,32,0,0.7143195478676877,Barabasi,1
1666,843,0,30,0,0.7154104157402474,Barabasi,1
1667,842,0,29,2,0.7161374991459523,Barabasi,1
1668,844,0,28,0,0.715410865689588,Barabasi,1
1669,848,0,24,0,0.7165010454380524,Barabasi,1
1670,848,0,24,0,0.7179539088450412,Barabasi,1
1671,850,0,22,0,0.7179539088450412,Barabasi,1
1672,850,0,22,0,0.7186802396234828,Barabasi,1
1673,852,0,20,0,0.7186802396234828,Barabasi,1
1674,853,0,19,0,0.719406552814235,Barabasi,1
1675,854,0,18,0,0.7197697070525297,Barabasi,1
1676,856,0,16,0,0.7201328607055413,Barabasi,1
1677,857,0,15,0,0.7208591673840917,Barabasi,1
1678,858,0,14,0,0.721222320632823,Barabasi,1
1679,859,0,13,0,0.7215854738697204,Barabasi,1
1680,861,0,11,0,0.7219486271034823,Barabasi,1
1681,863,0,9,0,0.722674933569529,Barabasi,1
1682,864,0,8,0,0.7234012400354295,Barabasi,1
1683,866,0,6,0,0.723764393268379,Barabasi,1
1684,868,0,4,0,0.7244906997342782,Barabasi,1
1685,868,0,3,1,0.725217006200177,Barabasi,1
1686,868,0,4,0,0.7250354295837023,Barabasi,1
1687,870,0,2,0,0.725217006200177,Barabasi,1
1688,870,0,2,0,0.7259433126660761,Barabasi,1
1689,870,0,1,1,0.7259433126660761,Barabasi,1
1690,870,0,2,0,0.7257617360496014,Barabasi,1
1691,870,0,2,0,0.7259433126660761,Barabasi,1
1692,870,0,2,0,0.7259433126660761,Barabasi,1
1693,870,0,2,0,0.7259433126660761,Barabasi,1
1694,871,0,1,0,0.7259433126660761,Barabasi,1
1695,868,1,1,2,0.7263064658990256,Barabasi,1
1696,867,0,4,1,0.7246722763507529,Barabasi,1
1697,865,1,5,1,0.7246722763507528,Barabasi,1
1698,848,16,6,2,0.723764393268379,Barabasi,1
1699,805,38,8,20,0.7146855297484956,Barabasi,1
1700,773,54,32,12,0.6912106101231571,Barabasi,1
1701,751,43,56,20,0.674795401154937,Barabasi,1
1702,718,60,79,12,0.6634244779510344,Barabasi,1
1703,710,33,102,24,0.6420468041937403,Barabasi,1
1704,729,4,130,3,0.639719133665176,Barabasi,1
1705,735,0,130,1,0.661434871325065,Barabasi,1
1706,737,0,129,0,0.6661582697632711,Barabasi,1
1707,739,0,127,0,0.6675377069311995,Barabasi,1
1708,742,0,124,0,0.6687282964939775,Barabasi,1
1709,751,0,115,0,0.6704998145684953,Barabasi,1
1710,760,0,106,0,0.6757001432327027,Barabasi,1
1711,767,0,99,0,0.6807045813778021,Barabasi,1
1712,771,0,95,0,0.6844417789822471,Barabasi,1
1713,774,0,92,0,0.6865106976297989,Barabasi,1
1714,781,1,84,0,0.6880289562787704,Barabasi,1
1715,787,0,79,0,0.6912743574687463,Barabasi,1
1716,792,0,74,0,0.694261274332399,Barabasi,1
1717,797,0,69,0,0.6965056251157471,Barabasi,1
1718,801,0,65,0,0.698667244476064,Barabasi,1
