,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
0,1148,0,0,0,0.82,None,1
1,938,164,0,46,0.82,None,1
2,629,453,51,15,0.6763944318486063,None,1
3,632,407,82,25,0.45569016792965045,None,1
4,633,390,108,15,0.463896075402848,None,1
5,633,348,140,24,0.4692168396299654,None,1
6,633,332,165,12,0.47525222911997755,None,1
7,636,290,191,24,0.48068187401656265,None,1
8,636,277,215,12,0.4876881233234099,None,1
9,641,238,235,26,0.4922976959989008,None,1
10,638,230,259,13,0.49927938972081515,None,1
11,639,192,283,24,0.501517889879709,None,1
12,640,180,307,11,0.507136532577958,None,1
13,645,144,324,25,0.5121053592884709,None,1
14,651,129,346,12,0.5185619929535648,None,1
15,658,84,371,24,0.5266075998742853,None,1
16,688,51,387,10,0.5362247699859589,None,1
17,722,5,396,11,0.5603094659757488,None,1
18,751,0,383,0,0.586770025421924,None,1
19,769,0,364,1,0.6054737103164196,None,1
20,786,0,348,0,0.6153374449210757,None,1
21,799,0,335,0,0.6251526038673244,None,1
22,814,0,319,1,0.6326243987627792,None,1
23,834,0,300,0,0.6411798731441924,None,1
24,851,0,282,1,0.6531937404388665,None,1
25,875,0,259,0,0.6632450342313431,None,1
26,885,1,245,3,0.6781215371628545,None,1
27,906,0,227,1,0.6836136302497943,None,1
28,921,1,211,1,0.6973177973411443,None,1
29,939,0,194,1,0.706632652814461,None,1
30,961,0,173,0,0.7182529325630826,None,1
31,970,0,161,3,0.7323837285269361,None,1
32,990,0,139,5,0.7375048628202157,None,1
33,1005,3,123,3,0.749493263035826,None,1
34,1015,1,113,5,0.7582500796191531,None,1
35,1032,0,100,2,0.7639842168871227,None,1
36,1038,0,96,0,0.7739073417139357,None,1
37,1050,0,84,0,0.7773227132298547,None,1
38,1065,0,69,0,0.7830992893507167,None,1
39,1067,6,59,2,0.7896600222888784,None,1
40,1051,22,53,8,0.7890530547302503,None,1
41,822,220,52,39,0.7782023068757545,None,1
42,639,392,90,12,0.6000502848466875,None,1
43,635,357,119,22,0.47430566252820455,None,1
44,635,342,148,8,0.476748216431328,None,1
45,637,303,164,25,0.48192678785989945,None,1
46,633,290,189,15,0.4874615417271454,None,1
47,638,249,211,27,0.4898413768139188,None,1
48,636,237,243,7,0.4978575998742853,None,1
49,643,195,262,23,0.5028575998742854,None,1
50,641,186,284,11,0.5110704232489331,None,1
51,650,146,309,16,0.5139521666867473,None,1
52,656,132,324,9,0.5249732142016523,None,1
53,660,91,347,22,0.5318185973360291,None,1
54,687,57,366,9,0.5390517474010643,None,1
55,703,18,387,11,0.5617818573417953,None,1
56,732,2,382,2,0.5769366217803055,None,1
57,749,0,366,3,0.5973871152369675,None,1
58,774,0,343,1,0.6070202687869426,None,1
59,803,1,312,2,0.6215491848421009,None,1
60,820,1,296,1,0.6380468873827377,None,1
61,838,0,280,0,0.6483177778567646,None,1
62,852,0,265,1,0.6595305120008399,None,1
63,864,0,253,1,0.6679120607845097,None,1
64,883,0,235,0,0.6753261920206142,None,1
65,905,0,213,0,0.687374280897642,None,1
66,921,0,195,2,0.701275509957318,None,1
67,930,1,185,2,0.7110879978412684,None,1
68,949,0,168,1,0.7166316184983804,None,1
69,962,0,154,2,0.7290105551470398,None,1
70,980,1,135,2,0.7369523268632073,None,1
71,989,3,124,2,0.747751732506775,None,1
72,1000,0,118,0,0.7527143653334387,None,1
73,1015,0,102,1,0.7599030529052629,None,1
74,1030,0,85,3,0.7678515075826249,None,1
75,1036,0,79,3,0.7749756905514548,None,1
76,1036,4,76,2,0.777766308088208,None,1
77,1028,5,73,12,0.7772305938024937,None,1
78,1013,14,78,12,0.7715192322358461,None,1
79,986,33,84,14,0.762507072866681,None,1
80,878,111,101,26,0.7436869533503164,None,1
81,678,294,124,18,0.6603119374570401,None,1
82,639,303,151,19,0.5139481982313259,None,1
83,637,287,176,11,0.49215880855446215,None,1
84,640,255,194,19,0.4955736108539705,None,1
85,639,240,219,10,0.5018762943794576,None,1
86,641,208,238,20,0.5056463079598676,None,1
87,642,191,262,11,0.5107660093176516,None,1
88,645,160,276,23,0.5160858644384583,None,1
89,653,138,296,13,0.5213567134408862,None,1
90,673,94,313,18,0.5319050317446093,None,1
91,678,73,326,19,0.5497932071121224,None,1
92,714,29,339,13,0.5563976435129454,None,1
93,725,7,353,10,0.585152949374024,None,1
94,740,2,348,3,0.5957458188115474,None,1
95,761,0,331,1,0.6067669589088017,None,1
96,770,0,321,2,0.6195400625892348,None,1
97,784,0,309,0,0.6246018962343475,None,1
98,807,0,286,0,0.6331981034133876,None,1
99,819,1,272,1,0.6469642857142857,None,1
100,836,0,256,1,0.6539012063055961,None,1
101,848,1,238,6,0.6645377213746657,None,1
102,863,0,229,1,0.6709299909004578,None,1
103,881,0,211,1,0.6814138935489582,None,1
104,905,0,188,0,0.6928030772131746,None,1
105,913,4,174,2,0.7082387613555233,None,1
106,926,2,164,1,0.712243458967048,None,1
107,948,0,145,0,0.720981512006089,None,1
108,962,0,131,0,0.7351359738008569,None,1
109,977,0,116,0,0.7435083819217451,None,1
110,992,0,101,0,0.7520909374653661,None,1
111,1005,0,87,1,0.7601388261823903,None,1
112,1015,0,78,0,0.7664042619800263,None,1
113,1021,2,68,2,0.7711679416181184,None,1
114,1004,19,62,8,0.7730480277949515,None,1
115,985,23,67,16,0.7612848040574005,None,1
116,898,80,83,29,0.7498454022453122,None,1
117,681,284,106,17,0.6851606908761387,None,1
118,636,297,137,17,0.5221524518524475,None,1
119,638,277,155,17,0.4960609607043048,None,1
120,639,247,175,24,0.5006785996885751,None,1
121,633,230,203,16,0.5056438696393886,None,1
122,639,193,227,20,0.5074643139742894,None,1
123,639,171,256,13,0.517014251337254,None,1
124,652,135,275,17,0.5221928227658255,None,1
125,658,111,295,15,0.5347979769120524,None,1
126,665,74,322,18,0.542646124257894,None,1
127,706,27,333,10,0.552477412467431,None,1
128,731,1,342,1,0.5853886759544045,None,1
129,741,0,334,0,0.6060134705563867,None,1
130,755,0,320,0,0.6121314634064475,None,1
131,764,0,311,0,0.6202870160013353,None,1
132,778,0,296,1,0.6255859991324019,None,1
133,791,0,283,1,0.6337377493868829,None,1
134,815,0,259,1,0.641567590781611,None,1
135,830,0,245,0,0.6562534369636647,None,1
136,843,0,232,0,0.6657514194718862,None,1
137,849,0,225,1,0.6739041594046404,None,1
138,858,0,217,0,0.6775086705802821,None,1
139,876,0,198,1,0.6833814529661241,None,1
140,894,0,180,1,0.694637295333765,None,1
141,908,0,167,0,0.7060740866690071,None,1
142,936,0,139,0,0.7150886548632318,None,1
143,948,0,126,1,0.7323312290816489,None,1
144,957,3,114,1,0.7392343966937835,None,1
145,932,26,100,17,0.7438316243338344,None,1
146,880,61,106,28,0.722242129284081,None,1
147,702,222,125,25,0.6814672182773684,None,1
148,650,265,139,15,0.5460555815529032,None,1
149,647,250,154,18,0.5126466880988783,None,1
150,639,236,182,12,0.5131822276488606,None,1
151,642,207,206,13,0.5124869964450892,None,1
152,640,185,225,16,0.5192596573431933,None,1
153,658,149,241,15,0.5219382287717649,None,1
154,657,135,253,17,0.538772948619036,None,1
155,674,103,268,14,0.5405586629047503,None,1
156,684,79,278,17,0.5566892990359668,None,1
157,691,47,301,19,0.5661887922189499,None,1
158,726,10,316,6,0.575463550965619,None,1
159,745,2,310,1,0.6043614911606633,None,1
160,757,0,300,1,0.6177974984796205,None,1
161,767,0,291,0,0.6252753898983461,None,1
162,787,0,270,1,0.6314474488418053,None,1
163,797,0,261,0,0.6434148991378892,None,1
164,809,0,249,0,0.6497429547113381,None,1
165,822,1,235,0,0.6571850588212229,None,1
166,833,0,223,2,0.6651388447769838,None,1
167,841,0,216,1,0.6718902734990168,None,1
168,854,0,204,0,0.6771314529661241,None,1
169,865,0,193,0,0.685564604653201,None,1
170,880,0,176,2,0.6925605536929059,None,1
171,895,0,162,1,0.7017241328557728,None,1
172,907,0,151,0,0.7113446744463804,None,1
173,925,0,133,0,0.7189672644028313,None,1
174,936,2,117,3,0.7298310508159584,None,1
175,942,0,114,2,0.7353214879169679,None,1
176,958,0,98,2,0.7392337946082234,None,1
177,969,0,88,1,0.747795927135456,None,1
178,981,1,75,1,0.7534276612002576,None,1
179,999,0,59,0,0.758751231768839,None,1
180,1005,0,51,2,0.7665153805562568,None,1
181,1011,0,47,0,0.7684420338679365,None,1
182,1016,0,41,1,0.7710199132006981,None,1
183,1025,0,32,0,0.7726589218403441,None,1
184,1030,0,26,1,0.7760702382716282,None,1
185,1032,0,21,4,0.7776784331869082,None,1
186,1034,0,20,3,0.7778570965190876,None,1
187,1036,0,20,1,0.7787499870544711,None,1
188,1037,0,20,0,0.7798214257032405,None,1
189,1037,0,20,0,0.7803571416448691,None,1
190,1038,0,19,0,0.7803571416448691,None,1
191,1037,0,19,1,0.7807142852441827,None,1
192,1040,0,17,0,0.7801785702162978,None,1
193,1034,0,17,6,0.7814285713770199,None,1
194,1035,0,22,0,0.7782142727687569,None,1
195,1035,0,21,1,0.7796428508464582,None,1
196,1035,0,21,1,0.7794642794178868,None,1
197,1035,0,21,1,0.7794642794178868,None,1
198,1035,0,22,0,0.7794642794178868,None,1
199,1036,0,21,0,0.7796428508464582,None,1
200,1037,0,19,1,0.779999997131812,None,1
201,1039,0,16,2,0.7801785702162978,None,1
202,1041,0,15,1,0.7807142855492875,None,1
203,1038,1,15,3,0.7816071428430964,None,1
204,1039,0,17,1,0.779999999529897,None,1
205,1040,0,17,0,0.7808928569778588,None,1
206,1034,3,16,4,0.7814285713770199,None,1
207,1035,0,19,3,0.7780357013401854,None,1
208,1035,1,21,0,0.7791071365607439,None,1
209,1037,0,19,1,0.7794642794178868,None,1
210,1035,0,19,3,0.7801785702162978,None,1
211,1034,0,22,1,0.7791071365607439,None,1
212,1035,0,22,0,0.7791071299116139,None,1
213,1036,1,20,0,0.7796428508464582,None,1
214,1037,0,17,3,0.7798214257032405,None,1
215,1031,2,20,4,0.7798214273591548,None,1
216,1009,11,24,13,0.7771427754697385,None,1
217,977,34,37,9,0.7660104183665672,None,1
218,776,189,48,44,0.7497415568280386,None,1
219,629,319,101,7,0.5955300677000753,None,1
220,634,270,129,22,0.49551226262633824,None,1
221,632,258,154,10,0.5044318385436083,None,1
222,634,212,184,24,0.5078250847917177,None,1
223,640,200,203,7,0.5146104678060592,None,1
224,644,155,229,19,0.5237430419050877,None,1
225,648,141,251,6,0.5323595974483263,None,1
226,656,93,267,26,0.5395487342286036,None,1
227,667,77,286,10,0.5497085438083961,None,1
228,686,26,309,18,0.5619255064312041,None,1
229,700,13,321,5,0.5805169589088017,None,1
230,719,0,317,3,0.5931729310196376,None,1
231,728,1,309,1,0.6068941588584781,None,1
232,744,0,294,1,0.6123717134181161,None,1
233,757,0,281,1,0.6220793093835694,None,1
234,769,0,270,0,0.6299230031944083,None,1
235,779,0,259,1,0.6374204748902297,None,1
236,785,1,252,1,0.6433962941065219,None,1
237,797,0,242,0,0.646933334877757,None,1
238,812,0,227,0,0.6547698590570648,None,1
239,826,0,213,0,0.6641987950419395,None,1
240,841,0,198,0,0.6730612242430324,None,1
241,854,1,184,0,0.682594788986247,None,1
242,871,0,167,1,0.6906796745467244,None,1
243,886,0,152,1,0.7014248892489208,None,1
244,898,1,139,1,0.710771353993568,None,1
245,906,0,131,2,0.717914452284981,None,1
246,921,0,117,0,0.7226881936731013,None,1
247,938,1,98,1,0.7318910211718177,None,1
248,945,0,92,1,0.7406530699925987,None,1
249,962,0,75,1,0.7443460007504872,None,1
250,979,0,59,0,0.7522241328394793,None,1
251,990,0,48,0,0.7593725234133996,None,1
252,993,3,37,5,0.7635104183665673,None,1
253,996,1,39,2,0.7631783585412559,None,1
254,1000,0,34,4,0.7651589218403442,None,1
255,1008,0,27,2,0.7664209644915219,None,1
256,1014,0,22,0,0.7696425006534655,None,1
257,1017,0,19,0,0.7721428508464583,None,1
258,1018,0,15,3,0.7732142852441827,None,1
259,1014,1,17,4,0.7730357141207159,None,1
260,1015,0,21,0,0.771249993703601,None,1
261,1017,0,19,0,0.7724999971318119,None,1
262,1017,0,18,1,0.7732142852441827,None,1
263,1017,0,18,1,0.7730357138156112,None,1
264,1018,0,18,0,0.7730357138156112,None,1
265,1018,0,16,2,0.7735714284064302,None,1
266,1018,0,16,2,0.7732142855492875,None,1
267,1017,0,18,1,0.7732142855492875,None,1
268,1016,0,17,2,0.7730357138156112,None,1
269,1017,0,18,0,0.772499999529897,None,1
270,1012,1,17,5,0.7732142855492874,None,1
271,1013,0,22,0,0.7703571299116139,None,1
272,1013,0,22,0,0.7717857079893155,None,1
273,1013,0,22,0,0.7717857079893155,None,1
274,1013,0,22,0,0.7717857079893155,None,1
275,1012,0,20,3,0.7717857079893155,None,1
276,1012,1,21,1,0.7708928441973282,None,1
277,1010,0,22,3,0.7710714156258995,None,1
278,1011,0,24,0,0.7701785250905161,None,1
279,1012,0,23,0,0.7710714034464812,None,1
280,1014,0,20,1,0.7714285584830425,None,1
281,1006,4,21,4,0.7719642828460976,None,1
282,981,15,24,15,0.7678567863677511,None,1
283,918,56,39,19,0.7548520566798759,None,1
284,726,207,68,31,0.7180193062948457,None,1
285,633,276,109,12,0.5706917648089631,None,1
286,636,239,134,20,0.5092022676466607,None,1
287,637,218,162,11,0.516214032949018,None,1
288,641,180,185,22,0.5223120826752896,None,1
289,644,160,209,15,0.5293354206533518,None,1
290,650,119,233,23,0.5358134017749445,None,1
291,669,89,253,11,0.5456311521208318,None,1
292,676,49,278,18,0.5644455303373732,None,1
293,709,14,293,3,0.5745474595520794,None,1
294,725,0,289,4,0.6031417794253844,None,1
295,736,0,282,0,0.6152444493351755,None,1
296,746,0,272,0,0.6226015746229797,None,1
297,755,0,263,0,0.6286955419818016,None,1
298,766,0,251,1,0.6342234277850909,None,1
299,778,1,239,0,0.6408541171475174,None,1
300,785,0,232,1,0.648343689146841,None,1
301,798,0,219,1,0.6527390874249546,None,1
302,814,0,203,1,0.6609453486858918,None,1
303,824,0,194,0,0.6711003189389152,None,1
304,833,0,185,0,0.6776389148376056,None,1
305,849,2,166,1,0.6833582459752958,None,1
306,860,0,158,0,0.6929391265756112,None,1
307,867,0,151,0,0.7003541735604719,None,1
308,883,0,135,0,0.7046815501171171,None,1
309,895,0,121,2,0.7143612575092331,None,1
310,907,0,111,0,0.7210010235601397,None,1
311,924,0,92,2,0.7280540142767915,None,1
312,938,0,79,1,0.7365318648163823,None,1
313,952,0,65,0,0.7433129853994673,None,1
314,962,1,53,1,0.7495060248396405,None,1
315,971,0,46,0,0.7530459421936538,None,1
316,980,0,37,0,0.7567425280870916,None,1
317,984,0,33,0,0.7599941841049872,None,1
318,987,0,30,0,0.7614268745169328,None,1
319,994,0,22,1,0.7624994531809718,None,1
320,997,1,17,2,0.7648214156258996,None,1
321,1002,1,13,1,0.7655357130734407,None,1
322,1001,0,15,1,0.7674999999967468,None,1
323,1006,0,10,1,0.7673214285573822,None,1
324,1004,0,11,2,0.769107142857142,None,1
325,1004,0,13,0,0.7682142857141925,None,1
326,1005,0,12,0,0.7685714285713353,None,1
327,1004,0,12,1,0.768928571428561,None,1
328,1004,0,13,0,0.7683928571427638,None,1
329,1004,0,13,0,0.7685714285713353,None,1
330,1004,0,13,0,0.7685714285713353,None,1
331,1005,0,12,0,0.7685714285713353,None,1
332,1004,0,12,1,0.768928571428561,None,1
333,1004,0,13,0,0.7683928571427638,None,1
334,1002,1,13,1,0.7685714285713353,None,1
335,1001,0,15,1,0.7674999999967468,None,1
336,1001,0,16,0,0.7673214285573822,None,1
337,997,1,16,3,0.7674999999859535,None,1
338,998,2,16,1,0.7653571416448691,None,1
339,995,0,17,5,0.7658928566727542,None,1
340,997,0,19,1,0.7644642794178867,None,1
341,998,0,19,0,0.7658928559305834,None,1
342,997,0,19,1,0.7664285709584685,None,1
343,998,0,18,1,0.7658928559305834,None,1
344,999,0,17,1,0.7662499995298969,None,1
345,1001,0,15,1,0.7666071426921446,None,1
346,1001,0,15,1,0.7673214285573822,None,1
347,994,6,15,2,0.7673214285573822,None,1
348,977,16,20,4,0.7635714156258997,None,1
349,865,106,25,21,0.7553446306501116,None,1
350,659,272,57,29,0.6810305310747845,None,1
351,634,277,93,10,0.5239301150415938,None,1
352,635,241,119,17,0.5130290250174268,None,1
353,633,222,144,11,0.5191602327644613,None,1
354,633,185,172,20,0.5229102327644612,None,1
355,641,160,194,14,0.5279102327644613,None,1
356,652,120,208,26,0.5381166553482061,None,1
357,654,98,236,16,0.5499485467110492,None,1
358,682,40,266,14,0.5572253399605229,None,1
359,707,10,278,6,0.5845727302870496,None,1
360,714,0,287,0,0.6064294679430242,None,1
361,725,0,276,0,0.6135027123081175,None,1
362,739,0,262,0,0.6201803413755408,None,1
363,751,0,250,0,0.628768664935265,None,1
364,763,0,237,1,0.6362052574325365,None,1
365,771,0,230,0,0.6435262231713258,None,1
366,785,0,216,0,0.6487353221203866,None,1
367,797,1,201,2,0.6575868011981508,None,1
368,799,3,196,3,0.6646717475103437,None,1
369,814,0,185,2,0.6654078149978858,None,1
370,824,0,177,0,0.6756597198479909,None,1
371,837,0,163,1,0.6823568225194939,None,1
372,847,0,153,1,0.6903620056773585,None,1
373,857,0,143,1,0.6965826214697884,None,1
374,870,0,129,2,0.7027075487501117,None,1
375,885,1,114,1,0.7102940962074593,None,1
376,894,0,103,4,0.7188766517510804,None,1
377,903,0,98,0,0.7234210971048274,None,1
378,919,0,82,0,0.7288154196843926,None,1
379,928,0,73,0,0.7365163080882081,None,1
380,944,0,56,1,0.7404807262436394,None,1
381,952,0,49,0,0.746749208234723,None,1
382,959,1,39,2,0.749928232220253,None,1
383,962,0,35,4,0.7519446361260584,None,1
384,967,0,34,0,0.7528473259784766,None,1
385,967,3,30,1,0.7553547722372077,None,1
386,971,0,28,2,0.754640486522922,None,1
387,973,0,28,0,0.7564280246095432,None,1
388,975,0,26,0,0.7574997743496477,None,1
389,976,0,23,2,0.7582142040411671,None,1
390,977,0,24,0,0.7582142393762304,None,1
391,978,0,23,0,0.7589285463036239,None,1
392,979,1,21,0,0.7592857013401852,None,1
393,979,0,20,2,0.7594642794178867,None,1
394,977,0,20,4,0.7592857079893154,None,1
395,976,1,21,3,0.7582142605893383,None,1
396,949,18,23,11,0.7578570965190876,None,1
397,938,12,41,10,0.743637399009739,None,1
398,919,20,49,13,0.7406622705333933,None,1
399,811,101,64,24,0.7306234509453509,None,1
400,669,213,92,25,0.6520676481232002,None,1
401,631,221,131,15,0.5448079585365049,None,1
402,632,189,159,18,0.5236778366799046,None,1
403,638,155,190,13,0.5294180995294395,None,1
404,647,120,208,20,0.5401801150415938,None,1
405,653,90,233,19,0.5505097467244673,None,1
406,670,53,259,12,0.5594828000621146,None,1
407,691,13,278,10,0.577410322081095,None,1
408,716,2,270,2,0.5977753898983462,None,1
409,722,2,264,2,0.616758349162739,None,1
410,732,0,258,0,0.6204331302996116,None,1
411,744,1,245,0,0.6273115378265371,None,1
412,753,1,235,1,0.6345913364736798,None,1
413,763,0,224,3,0.6400466330663671,None,1
414,776,0,213,1,0.6461630807562252,None,1
415,784,3,201,2,0.6547481252616814,None,1
416,796,0,194,0,0.6591145729461372,None,1
417,808,0,181,1,0.6676389148376056,None,1
418,822,0,168,0,0.6750830029084678,None,1
419,831,1,157,1,0.6841034606774922,None,1
420,840,0,149,1,0.6893752588860173,None,1
421,849,0,141,0,0.6951172366585463,None,1
422,863,3,123,1,0.7007715951421237,None,1
423,866,1,116,7,0.7083415395509265,None,1
424,875,1,113,1,0.7093570411751923,None,1
425,888,0,100,2,0.7155027605087457,None,1
426,892,0,95,3,0.7224787702853641,None,1
427,899,0,91,0,0.7243511339701068,None,1
428,912,0,78,0,0.7283575622388507,None,1
429,918,0,71,1,0.7343822273324041,None,1
430,921,1,65,3,0.7367980277949515,None,1
431,934,0,56,0,0.7375171651460212,None,1
432,943,0,47,0,0.7433807380999914,None,1
433,952,0,38,0,0.7467341989149837,None,1
434,958,1,31,0,0.7499923930629504,None,1
435,964,0,25,0,0.7519630954144854,None,1
436,965,0,23,1,0.7542856679476589,None,1
437,966,1,22,0,0.7544642605893382,None,1
438,967,0,22,0,0.7548214156258995,None,1
439,969,0,20,0,0.755357136560744,None,1
440,968,0,18,3,0.756071427359155,None,1
441,970,0,19,0,0.7551785685603835,None,1
442,971,0,17,1,0.7564285709584685,None,1
443,970,0,17,1,0.7566071426921446,None,1
444,969,0,18,1,0.7562499998350017,None,1
445,970,0,18,0,0.7558928566727542,None,1
446,972,0,16,0,0.7564285712635731,None,1
447,971,0,14,3,0.7571428571288108,None,1
448,969,1,17,1,0.7562499999484484,None,1
449,966,1,18,3,0.7557142852441828,None,1
450,968,0,20,0,0.7542857079893154,None,1
451,970,0,18,0,0.7557142845020121,None,1
452,971,0,15,2,0.7564285712635731,None,1
453,972,0,15,1,0.7564285713770199,None,1
454,972,0,15,1,0.7569642857002392,None,1
455,973,0,15,0,0.7569642857002392,None,1
456,975,0,13,0,0.7574999999967468,None,1
457,974,0,12,2,0.7582142857141925,None,1
458,972,0,14,2,0.75749999999938,None,1
459,972,0,16,0,0.7567857142716679,None,1
460,973,0,15,0,0.7571428571288108,None,1
461,966,7,15,0,0.7574999999967468,None,1
462,958,1,22,7,0.7537499937036011,None,1
463,960,0,28,0,0.7507137388952575,None,1
464,962,0,26,0,0.7528569172067905,None,1
465,960,1,26,1,0.7535713468983101,None,1
466,960,0,28,0,0.7524997743496477,None,1
467,964,0,24,0,0.7528569172067905,None,1
468,965,0,22,1,0.7542856891607669,None,1
469,967,0,21,0,0.7544642727687568,None,1
470,969,0,19,0,0.7553571399889548,None,1
471,968,0,19,1,0.7560714281013255,None,1
472,968,0,19,1,0.7555357130734406,None,1
473,969,0,17,1,0.7555357130734406,None,1
474,968,1,17,1,0.7558928569778589,None,1
475,968,0,18,1,0.7553571423870399,None,1
476,967,0,18,2,0.7555357138156112,None,1
477,964,3,20,0,0.7549999987877264,None,1
478,966,0,21,0,0.753749987054471,None,1
479,968,0,19,0,0.754999997131812,None,1
480,968,0,18,1,0.7557142852441827,None,1
481,968,0,18,1,0.7555357138156112,None,1
482,962,0,19,6,0.7555357138156112,None,1
483,963,0,24,0,0.7524999536619448,None,1
484,964,0,23,0,0.753928546303624,None,1
485,964,1,22,0,0.7542857013401852,None,1
486,961,1,21,4,0.7541071299116139,None,1
487,960,1,24,2,0.75232134689831,None,1
488,961,0,26,0,0.7523212903297654,None,1
489,963,0,24,0,0.7532142040411671,None,1
490,965,0,22,0,0.753928546303624,None,1
491,967,0,19,1,0.7546428508464583,None,1
492,970,0,17,0,0.7551785702162978,None,1
493,972,0,15,0,0.7564285713770199,None,1
494,969,1,15,2,0.7571428571396039,None,1
495,970,0,17,0,0.7555357141207161,None,1
496,971,0,16,0,0.7564285713770199,None,1
497,969,2,15,1,0.7567857142716679,None,1
498,970,0,17,0,0.7555357141207161,None,1
499,969,0,17,1,0.7564285713770199,None,1
