,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1145,0,0,0,0.82
1,1001,118,0,26,0.82
2,635,451,35,23,0.82
3,558,503,69,11,0.82
4,599,435,90,14,0.82
5,579,433,110,16,0.82
6,600,382,139,17,0.82
7,605,354,165,13,0.82
8,626,304,192,14,0.82
9,628,287,207,13,0.82
10,634,256,224,21,0.82
11,633,241,249,11,0.82
12,640,212,264,18,0.82
13,639,198,280,15,0.82
14,641,175,296,19,0.82
15,643,158,316,14,0.82
16,649,133,335,14,0.82
17,673,104,339,13,0.82
18,687,78,342,21,0.82
19,693,62,361,10,0.82
20,707,36,366,17,0.82
21,726,13,375,9,0.82
22,754,1,367,1,0.82
23,765,2,354,2,0.82
24,777,0,345,1,0.82
25,800,0,323,0,0.82
26,821,2,299,1,0.82
27,827,3,289,4,0.82
28,856,0,267,0,0.82
29,870,0,253,0,0.82
30,885,0,238,0,0.82
31,901,0,221,1,0.82
32,915,0,208,0,0.82
33,927,3,190,3,0.82
34,930,8,179,6,0.82
35,945,1,171,6,0.82
36,961,0,162,0,0.82
37,982,0,141,0,0.82
38,993,1,128,1,0.82
39,977,18,119,9,0.82
40,900,84,116,23,0.82
41,681,286,130,26,0.82
42,636,317,154,15,0.82
43,647,289,172,13,0.82
44,649,278,184,10,0.82
45,645,260,193,23,0.82
46,643,247,215,14,0.82
47,650,220,233,15,0.82
48,654,211,240,13,0.82
49,645,199,258,16,0.82
50,649,183,272,14,0.82
51,648,167,282,19,0.82
52,656,149,297,14,0.82
53,650,128,319,19,0.82
54,668,104,328,14,0.82
55,678,81,339,15,0.82
56,687,64,353,9,0.82
57,713,27,352,20,0.82
58,739,6,359,8,0.82
59,755,1,353,3,0.82
60,770,0,341,1,0.82
61,789,0,323,0,0.82
62,797,1,312,2,0.82
63,817,0,292,3,0.82
64,838,0,274,0,0.82
65,856,0,256,0,0.82
66,871,0,239,2,0.82
67,890,0,221,1,0.82
68,900,3,204,5,0.82
69,916,1,193,2,0.82
70,930,0,179,3,0.82
71,945,0,166,1,0.82
72,959,0,153,0,0.82
73,971,1,140,0,0.82
74,978,1,132,1,0.82
75,990,1,121,0,0.82
76,999,0,110,3,0.82
77,1003,6,98,5,0.82
78,1016,4,88,4,0.82
79,1021,7,82,2,0.82
80,973,48,76,14,0.82
81,775,223,87,26,0.82
82,644,338,114,14,0.82
83,639,317,132,20,0.82
84,639,300,160,9,0.82
85,650,264,174,18,0.82
86,653,248,186,15,0.82
87,648,226,208,19,0.82
88,650,208,230,12,0.82
89,658,181,242,18,0.82
90,650,173,263,13,0.82
91,663,136,283,15,0.82
92,677,107,301,12,0.82
93,678,85,316,18,0.82
94,713,39,332,11,0.82
95,735,6,344,9,0.82
96,749,0,343,2,0.82
97,755,0,337,1,0.82
98,772,0,321,0,0.82
99,791,0,300,2,0.82
100,816,0,275,2,0.82
101,832,0,261,0,0.82
102,854,0,239,0,0.82
103,866,0,225,2,0.82
104,881,0,211,0,0.82
105,891,1,196,4,0.82
106,908,0,184,0,0.82
107,929,0,162,1,0.82
108,940,0,152,0,0.82
109,949,0,141,2,0.82
110,962,0,129,1,0.82
111,974,0,115,3,0.82
112,984,0,108,0,0.82
113,998,1,93,0,0.82
114,1006,1,80,5,0.82
115,1019,0,73,0,0.82
116,1034,0,56,2,0.82
117,1036,2,53,1,0.82
118,1041,0,47,3,0.82
119,1052,0,37,2,0.82
120,1051,2,35,3,0.82
121,1054,0,35,2,0.82
122,1059,0,32,0,0.82
123,1060,0,28,3,0.82
124,1064,0,27,0,0.82
125,1064,1,26,0,0.82
126,1030,24,23,14,0.82
127,856,164,41,30,0.82
128,641,357,79,12,0.82
129,619,349,102,19,0.82
130,643,305,130,11,0.82
131,627,287,152,22,0.82
132,644,249,178,15,0.82
133,652,215,200,18,0.82
134,648,201,215,20,0.82
135,653,170,241,18,0.82
136,659,150,259,14,0.82
137,670,117,275,18,0.82
138,669,98,299,12,0.82
139,695,54,317,12,0.82
140,726,17,327,7,0.82
141,751,0,326,0,0.82
142,766,1,310,0,0.82
143,787,0,290,0,0.82
144,801,1,274,1,0.82
145,814,0,262,1,0.82
146,828,0,247,2,0.82
147,834,1,240,2,0.82
148,854,0,221,2,0.82
149,868,0,204,5,0.82
150,886,0,191,0,0.82
151,892,0,183,2,0.82
