,Quiescent,Active,Jailed,Fighting,Legitimacy
0,1116,0,0,0,0.82
1,854,217,0,45,0.82
2,557,493,51,14,0.82
3,531,474,83,27,0.82
4,562,422,121,10,0.82
5,548,397,145,25,0.82
6,573,352,183,6,0.82
7,569,315,199,29,0.82
8,576,291,238,7,0.82
9,587,246,260,18,0.82
10,586,232,284,8,0.82
11,594,191,298,27,0.82
12,609,171,319,10,0.82
13,613,131,344,20,0.82
14,627,110,362,9,0.82
15,635,71,378,19,0.82
16,663,40,388,10,0.82
17,693,5,390,12,0.82
18,712,2,385,1,0.82
19,728,1,368,3,0.82
20,759,0,341,0,0.82
21,769,0,327,4,0.82
22,785,0,315,0,0.82
23,804,1,295,0,0.82
24,821,0,279,0,0.82
25,840,0,259,1,0.82
26,849,3,245,3,0.82
27,865,0,232,3,0.82
28,881,0,219,0,0.82
29,900,0,200,0,0.82
30,911,1,185,3,0.82
31,929,0,164,6,0.82
32,951,0,147,1,0.82
33,965,0,133,1,0.82
34,978,0,120,1,0.82
35,992,0,104,3,0.82
36,1008,1,88,1,0.82
37,1020,0,77,0,0.82
38,1024,4,62,7,0.82
39,1027,0,68,2,0.82
40,1039,0,58,0,0.82
41,1039,1,54,3,0.82
42,1047,0,50,0,0.82
43,1054,0,43,0,0.82
44,1061,0,34,2,0.82
45,1065,1,29,2,0.82
46,1064,1,31,1,0.82
47,1064,0,33,0,0.82
48,1067,0,30,0,0.82
49,1069,0,26,2,0.82
50,1069,1,26,1,0.82
51,1070,0,27,0,0.82
52,1069,0,27,1,0.82
53,1069,0,28,0,0.82
54,1072,0,25,0,0.82
55,1072,0,23,2,0.82
56,1073,0,21,3,0.82
57,1077,1,18,1,0.82
58,1068,5,18,6,0.82
59,1069,1,23,4,0.82
60,1068,0,26,3,0.82
61,1070,0,27,0,0.82
62,1071,1,24,1,0.82
63,1071,0,26,0,0.82
64,1071,0,26,0,0.82
65,1025,36,22,14,0.82
66,812,208,41,36,0.82
67,571,426,85,14,0.82
68,584,376,120,14,0.82
69,585,356,139,13,0.82
70,587,315,171,20,0.82
71,594,290,197,11,0.82
72,599,248,230,15,0.82
73,598,232,251,11,0.82
74,610,188,275,18,0.82
75,611,173,294,13,0.82
76,630,126,316,18,0.82
77,666,85,329,9,0.82
78,671,54,347,15,0.82
79,700,15,361,10,0.82
80,721,0,363,2,0.82
81,732,0,353,1,0.82
82,746,0,337,3,0.82
83,757,3,325,0,0.82
84,772,0,311,2,0.82
85,783,0,300,2,0.82
86,801,0,284,0,0.82
87,815,1,267,2,0.82
88,829,1,254,1,0.82
89,848,1,235,1,0.82
90,867,0,217,1,0.82
